,star_point,title,text,Date of experience
0,4.0,Paying my respect ,"Last week I went to visit Seodaemun Prison - a former prison that first opened in 1908. It was used during the Japanese colonial era where Korean Freedom Activists were imprisoned and tortured. After the colonial era ended in 1945, the prison was used by Korean government until", January 2020
1,5.0,Nice historical visit,"Historic and informative, took around 1 hour and a half to see everything around the prison. Ticket is 3000 won.", December 2019
2,4.0,Worth seeing.  ,"Prison was in use until the late 1980s.  Good discussion of Japanese imperial prisoner treatment, less discussion of post Japanese political prisoners.  Some translation available", January 2020
3,4.0,Brutal reality of history & japanese occupation,, December 2019
4,4.0,A monument to brutality and freedom,This museum is strikingly different from every other historical site that we visted in Korea. It's quite raw in its preservation of the buildings and in its descriptions of the crimes committed here by the Japanese and the Korean miltary government. The photographs in the women's block strike home., November 2019
5,4.0,"Interesting historical site, try to avoid the school tours ","Well thought out museum that gives an insight into Korea’s history and their relationship to Japan. As others have mentioned, if you are unfortunate enough to coincide your visit with a school tour then this really detracts from the experience. It is difficult to be affected by the torture cell displays when you are surrounded by screaming kids whose teachers do not control them. The museum staff also do not intervene. I also liberated a young man who had been locked in a cell by his ‘friends’.", October 2019
6,4.0,Prison Museum,Very interesting history with a clear anti Japan sentiment coming across through the historical story being told., October 2019
7,5.0,history and education ,, October 2019
8,5.0,Piece of history,"It's very easy to get there, by using the Orange subway line, hence I would absolutely recommend going. If gives you an amazing insight, of the status of Korea, during the Japanese occupation. Even if you're not to interested in history, it's worth to pay a visit to get a general view.", November 2018
9,4.0,educational experience,, July 2019
10,5.0,History learning,, September 2019
11,5.0,eye-opening,"there is so much to learn about what happened during the japanese occupation.  this is a prison where koreans supporting the resistance movement were imprisoned and tortured.  you can walk through the prison halls where artists, poets, clergy were housed with artifacts from those times.  there are recordings (almost couldn't bear listening to the cries that i cried myself) of those that survived the prison.  the exhibits show recreations of interrogation rooms.  there's lots to read and take in so i would allot at least 2 hours.  powerful.", July 2019
12,5.0,wow,"I was not expecting it to wow me but the setup was actually very good.  It was not just empty rooms but displays and explanations of what each room and each building represented during its active days. Huge place as well. It shows how it was before, and the struggle by Koreans just to gain independence.  This is one attraction that helps explain why South Koreans are very nationalistic and very proud of their independence.", June 2019
13,4.0,Seodaemun Independence Park,, June 2019
14,5.0,Really interesting place ,, June 2019
15,4.0,Very  humbling experience,"I was very lucky to have a free tour guide for this. A very intelligent and well spoken kid ( he was only 14! ) was offering free guide for foreigners. Now everything became more meaningful as he went over the entire history of the prison and of Korea during those days. I do understand even better now why Japanese are not well-liked in Korea. Lots of kids with their teachers,  which is great. Respect for all the martyrs. Do yourself a favor and visit this place.", May 2019
16,5.0,Make this a priority,Visit with a local or a guide to better understand the history behind the prison hall. We were fortunate to tour the place with Luke from Meteor Youth Voluntary Club. He was well versed with the history and walked us through the exhibits providing interesting information and anecdotes of the famous prisoners incarcerated there. A solemn place indeed makes one marvel again at human courage and self sacrifice of these individuals., June 2019
17,5.0,Seodaemun Prison History Hall,, April 2019
18,2.0,Would have loved to learn more,, May 2019
19,5.0,Should-not-be-missed place to learn about history of Korean people,, May 2019
20,5.0,Profound experience-highly recommended,"Easy access-right off of Dongnimun subway stop. Brought my teenage son so he could get a sense of the Japanese occupation and the Korean resistance movement.  We had visited the Seoul Museum of History the day before, but the Seodaemun Prison History Hall truly brought the content alive.  There’s no comparison to walking the actual grounds where political prisoners were once held. As others have commented, I only wish more of the exhibits were translated to English.  Also I noticed there were tributes to student/worker/pro democracy activists, but they were only in Korean, and I wish I could’ve understood what they said.", March 2019
21,5.0,Chills on prison hall,, February 2019
22,4.0,Impressive,"A visit to the Seodaemun Prison will leave a lasting impression. We went on a calm Sunday morning. From the subway station (exit 5) you will walk straight to the former prison. The museum details the cruelties commited by the Japanese in the early 20th century, but gives little information about the time when the prison was in use during the second half when a lot of Koreans whom critiques the Korean government were imprisoned there.", January 2019
23,4.0,"Easy to get to, moving exhibits, but noisy groups",, October 2018
24,5.0,Absolute must visit!,"I can't believe how amazing this museum is, absolutely chilling and surreal. It's so important to intake in the history of the country you are visiting and I had an unforgettable experience. I also had a local with me as some parts are in Korean and he was able to read and explain it to me.  However be warned this can be a very emotional experience.", October 2018
25,5.0,Like a Korean version of jewish memorial,"A place which reminds South Koreans of the brutal colonial rule of Japan. A nice place to see what Koreans suffered before earning their independence. A place to show respect. People are free to take photos, but it is important to remember that people died of torture here.", October 2018
26,4.0,"3.5 stars, Interesting place to learn how Koreans suffered under the Japanese",I have been to a few prisons and this one was pretty interesting although I would have liked to see more displays about how the prisoners lived. More models and displays would be good although there were a few. Walking around the prison and imagining the painful history was interesting. There is also good hiking nearby and I would recommend going hiking early in the morning and then visiting the prison afterwards (especially in summer)., August 2018
27,5.0,Such pain and suffering,, April 2018
