,star_point,title,text,Date of experience
0,5.0,:),"Nice place for tourist,  some tourist also wear there hanbok while visiting here. Also perfect for photo. ", April 2019
1,4.0,Well done,"A good visit, the exhibits were well put together and easy to understand. Lots to see, lovely entrance and well kept grounds. We spent a couple hours here as part of a day trip. There is a small gift shop and cafeteria.", October 2019
2,5.0,Worth a look,"Spent a couple of hours here. Interesting. Worth a visit, we visited it within a tour that we had booked.", February 2020
3,5.0,Spent 3 hours here!,"I decided to visit the museum at the last minute and it ended up being the highlight of my visit to Seoul.One floor was about Korean military history up to the Korean War and another floor was focussed on the Korean War. The displays and commentary were perfect - they gave enough detail without overloading you with information. It was very, very well done.Inside and outside of the museum there were displays of military equipment from both sides of the conflict.", February 2020
4,5.0,Very Proud to be Canadian,The whole museum is beautiful as it goes back to ancient times. What really got us feeling proud was the list of Canadian soldiers who died in defending Korea and it opened our eyes as to how that war got started in the first place. This was part of the one day DMZ trip., January 2020
5,4.0,& it's free!-),"amazing for what you 'pay' for;-) they even have a couple of inventive 3D-like theaters where in one they even simulate a blizzard with soap froth..-)there's a room where you learn how many countries helped korea during their communist war, & finally understood why koreans like to visit colombia (the only latin american one as far as i learned there that sent soldiers to help liberate south korea)..", July 2019
6,5.0,Must do experience,"Would def recommend a visit to this museum if you are into history.  lots of displays and information that is very interesting, also all the old war items outside are pretty cool! learnt lots visiting here and enjoyed it", January 2020
7,5.0,Very interesting and very moving,A great place for learning a lot about Korean history. Much of which I wonder why we never were taught in school (in Sweden). It is also a beautiful place to reflect and pay ones respect to the people who fought and shaped the world we live in today.The museum have chronological exhibits that are easy to navigate and understand. It displays exhibits from Korea's early days up to modern day.  We found that the three hours we had set aside was not enough so we came back a second time., January 2020
8,5.0,Wonderful Way to Honor The Ultimate Sacrifice of Freedom.,"As a veteran I am a lover of places that price and honor, the fellow and good military men and women of the past and present; Men and Women who gave the ultimate sacrifice for the sake of freedom and liberty. In this vein, I dedicate part of every travel we make with our company to search for Memorials and Museums of War.The War Memorial of Korea as expected for the history of this country, is no disappointment. It opened in 1994 on the former site of the army headquarters to exhibit and memorialize the military history of Korea and it holds an exquisite collection and memorabilia of several past wars ranging from prehistoric times with very rudimentary weapons; passing with extreme detail throughout the Korean War and the ROK Armed Forces until more modern conflicts and the presence of South Korea as an allied in the United Nations.13,000 items are displayed in six halls under different themes and about 100 large weapons are displayed in the outside exhibition area on the lawns around the building.Outside the building premises you can see a great variety of mobile units such as fixed-wing air-crafts like the De Havilland Canada U-6A Beaver, the Curtiss C-46D-20-CU Commando, also the Fairchild C-123J built in 1956 as a C-123B and later converted to a C-123J in the 1960s. Helicopters are also in the premises, such as the Bell AH-1J “International Cobra”, also the Bell UH-1B Iroquois, even Russian units as the Sikorsky H-5H Dragonfly and the Sikorsky HH-19B Chickasaw. But there are more mobile units such as armored vehicles, artillery and anti-aircraft guns. Missiles and several other maritime vessels like the Hurricane Aircat Air-boat used by ROK special forces during the Vietnam War and much more well kept pieces of war history are exhibited here at the War Memorial of Korea.The place definitely has been groomed to detail and has also a special glow about it; meaning a building with a soul. I truly recommend this place for the lovers of War History and War Artifacts and here you will also find a special place for the special connection we have with those who gave it all for the sake of freedom in South Korea and everywhere else.", January 2020
9,5.0,Interesting museum for all ages,"I planned to go here mainly for my boys (Ages 9 and 6) because they wanted to see tanks and planes but I surprisingly learned a lot. The guide we had, Mr. Kim was very knowledgeable and it was so interesting to see how grateful he was to the US and their help. He says if it wasn't for the US and their help, they would be a communist country under North Korea. It was interesting to hear the history from someone who actually experienced it. Definitely a must see!", January 2020
