,star_point,title,text,Date of experience
0,5.0,Nice,"Came with a group of friends, arrived at Wangsimni exit 3 and walk about 1km away. Worth the walk to eat more. Seem like all shops sold similar stuff and we just random find one and then kick start our BBQ. We selected charcoal grill. ", February 2020
1,4.0,Local meat market and restaurant ,, January 2020
2,5.0,Highly recommended! ,"Superb beef at an unbeatable price! My husband and I bought two trays of 1++ Korean Beef and grilled them at a charcoal grill restaurant above. The beef was soo delicious and at the price we paid, it was well worth every penny! We highly recommend the shop we purchased our beef from, the lady was super nice and helpful!", December 2019
3,5.0,Clean and Good!,"Price is definitely much cheaper than restaurant in city. Good selection of meat, Sirloin is the most well liked and it cost about 30k won for a man’s palm size slice. Easy to get there. Exit 2 of Majang station, once you exit, u will be Able to see signage to guide you to the market. It’s very clean for a wet market. Vendor can discount a 10% .. so u can try ask for discount.", December 2019
4,5.0,half price compared to Myeongdong restaurants,, June 2019
5,4.0,Good selection of Korean beef,, May 2019
6,5.0,Good quality beef at affordable prices,"It was an interesting experience, buying fresh beef from the butchers on ground floor and having them take us to a BBQ place upstairs to grill the meat. It seemed pretty daunting at first.. as we wondered which cuts to get and whether we would get ripped off. However, everything fell into place. The butchers were very friendly and they recommended a beef set with a variety of cuts, all of which tasted so good (particularly the flat iron steak). We ended up having one of the best meals of our trip and will definitely go back again.", May 2019
7,4.0,Fresh meat market,Majang meat market - local fresh meat supply market place. For meat lovers- you can find the best quality Korean beef sold there. You can choose to your preference at the store on the  ground floor & there is restaurant located upstairs to cook for you. Reasonable price to enjoy a AA + quality Korean beef feast., April 2019
8,5.0,絕對超值，頂級品質,, April 2019
9,5.0,O so delicious and great prices,"We went to Majang Meat market at around 7pm for dinner. Almost half of the shops were closed already. We managed to get a decent deal for a Korean platter and enjoyed the platter at a BBQ restaurant upstairs from the meat shop. The beef was so delicious. Even with the service fees at the restaurant, the total price of our dinner was still like 30-40% cheaper than the korean beef places in the city. Highly recommended.", February 2019
10,5.0,Excellent Beef at Affordable Prices,, December 2018
11,4.0,"The meat is fresh and tender, and we do recommend a visit to eat grilled meat",, December 2018
12,5.0,Best BBQ beef in Seoul,A near city center local meat market which is worth to visit. Many Packed high grade BBQ beef provide by the meat shops which also guide you to restaurant nearby to cook and enjoy immediately.Price is reasonable. Don't miss it if you really want to taste real Korea beef., July 2018
13,5.0,Excellent place for Korean beef,, June 2018
14,5.0,"1++ Grade Korean Beef, at a much lower price","This place was recommended by some folks from Hong Kong as a great way to get top quality beef at a low cost.  Find a vendor (preferably one who sells the top grade of beef), choose what cuts you want, have them slice it, then take it upstairs to do Korean BBQ on their grills.  The beef was awesome.  They do supply some side dishes with the Korean BBQ.  Getting there was pretty easy.  Take the #5 line to Majang (station 541), walk straight, take the first left.  Then walk past the elementary school several blocks, and follow your nose to the indoor market on the right.  Wash the beef down with some good Korean soju.", February 2018
15,5.0,Best BBQ in Seoul,"Nice beef and most of the restaurant dun sell pork but you can get the pork u want at the adjacent mkt and bring it to the restaurant to BBQ urself. Cheap but most of the restaurant is crowded with locals during dinner time. Near to Majang line, walking distance.", November 2017
16,4.0,"Eat local, Korean beef",, September 2017
17,4.0,Korean beef BBQ- worthy and tasty,, June 2017
18,3.0,Carnivore Heaven,, May 2017
19,5.0,"Majang Market""팔팔황금한우"" 馬場洞  八八黃金韓牛",, April 2017
20,5.0,Cheap and Awesome BEEF!!!,, March 2017
21,5.0,Just half price compare with downtown,"The best place to enjoy Korean Beef with the excellence price.  It's just half price compare with down town restaurant, such as at Myeongdong or Dongdaemun.", December 2016
22,4.0,Excellent Beef,, October 2016
23,5.0,Wow!,"So much produce, so much bustle, and so much you either didn't know people eat or wouldn't imagine anyone would want to eat!  A whole street devoted to garlic, even.  Try the different stages of bean pastes, from fresh to 3 years old.  This is a tourist paradise and eye-opener.  As is the surrounding neighbourhood for herbs and spices, ginseng shops.  Easy to find from the metro. A vibrant spot to visit.", August 2016
24,5.0,~Slaughterhouse Meat Kingdom~,, July 2016
25,4.0,Everyone wants beef,"This is a well known area for selling meat. Most stores sell beef for BBQ. Different portions are packed for different number of people. The interesting part is that the customer can purchase the beef downstairs and take it up to the restaurants to BBQ. If you don't want to choose, there is the local BBQ alley with a number of BBQ restaurants. Portions can be huge. Negotiate for discounts.", May 2016
26,5.0,Yummy yummy beef,, April 2016
27,5.0,Meat Galore!,, April 2016
28,4.0,Good Korean beef,"We went on Sunday, most of the meat shops were closed, so if you want to go beware on Sun. We just went to the restaurant nearby, and try the combo with Korea's beef! The beef there were totally difference from Canada! Seems to be taste better 😁 If you love beef, must try!", March 2016
29,4.0,Slightly Cheaper Meat Price from Another Place in Seoul,, May 2015
30,4.0,Beef Lovers Paradise,"Recommended by my friend that I should not miss this place for best beef, I went there by taxi from MyeongDong and it took me 30 mins to reach there.  There were meat shops selling beef and stripes in raw.  Bargain with them on the prices and you may get them at best prices.  After that, similar to the practices of seafood market, you will be guided to the restaurant to cook at a cost.  Excellent beef quality for bbq; much cheaper than eating at bbq restaurant.  Worth another visit on the next trip.", December 2015
31,5.0,really worth it for meat lovers!,, November 2015
32,4.0,Amazing meat,"AIsle after Aisle of fabulous beef pork and other meats. Many opportunities to cook the meat you just bought over glowing charcoal. Yum, but bring your statins!", August 2015
33,5.0,Must visit for food lovers when in Seoul. A++ Beef,, January 2015
