,star_point,title,text,Date of experience
0,5.0,Great Experience,This was a must see place on our Seoul sightseeing list.. Be sure to stick around for the changing of the guard. You can also take pictures of the guards and have you picture taken with them as long as you don’t touch them. Quite an experience with some fantastic photo, February 2020
1,5.0,Nice Palace,This palace in Seoul located across from City Hall plaza is very nice.  They have a palace guard program where you can sign up and be a part of a ceremony., July 2019
2,5.0,One of my favorite Palace!,This is an amazing place and we had so much fun! We have tried their tradition costume (Hanbok) and tour around the palace. A huge place to roam around and very interesting history!, November 2019
3,3.0,The gatehouse is an easy visit,"As with most Korean historical sites, this one is mostly reconstructed, but the gatehouse somehow survived fire, war and Japanese demolition orders. Easy to pop into. ", November 2019
4,5.0,Peaceful Grounds,"I love its peaceful grounds, one can appreciate the beauty of this palace. The greenhouse is interesting. Less touristy than Gyeongbokgung Palace. I'm sure this palace is perfect especially in Spring time.", December 2019
5,4.0,4/5,Visited this with the Changdeokgung palace and overall was a great experience getting to understand the various structures and details in the palace grounds, November 2019
6,4.0,Another palace if you have the time ,"This palace stands next to the Changdeokgung palace and is smaller and less impressive. There is a wall separating the two palaces, with a gate. The palace gardens are vast. ", April 2019
7,5.0,So interesting wandering through this Palace.,"Paid entry but guides outside offer to show you through this palace for free ,part of their further education ,these guys gave us a true history that you would not realise if you simply wandered through on your own. English names were  Bill and his Father  ,Terminator!.", November 2019
8,5.0,Beautiful palace,Very peaceful and calm atmosphere well worth the visit to this cultural historic site in the center of Seoul. The grounds are really spectacular I took a picnic and sat and people watched . , August 2019
9,5.0,Another beautiful palace,"Just as beautiful as the other palaces, but with different attractions. Greenhouse especially beautiful. The free tour was very good. A small (unmarked) side gate leads to the Secret Garden tour. It is very easy to miss. ", September 2019
10,5.0,Nice gardens,"Not as popular as it's neighbour, Gyeonbokgung Palace, and on a smaller scale it is still very impressive although currently part of it is under re-construction. The lovely wooded gardens alone make a visit worthwhile especially on a sunny day in Autumn when the trees are", October 2019
11,3.0,Not the most eye-catching of all the palaces bit worth a quick visit,Changgyeonggung is not the most beautiful of the palaces - and to be honest we only went because the gate to it was right there when we finished the Secret Garden tour - but worth a quick look round if you happen to have the palace pass., September 2019
12,4.0,Nice walks,In this complex there are some nice walks in the gardens and wooded areas.  When we went the Autumn colours were showing so it was quite pretty.  Many people dressed in traditional costume to get in free and it made the Palace like a living museum., October 2019
13,4.0,Very very very very very busy,I am giving this four stars as I believe it would have been a wonderful place to visit but there were so many people there I couldn't get near it.  I watched the changing of the guard which was slow and a little dull and I spent my time trying to figure out if they were wearing, September 2019
14,3.0,"Good to visit if you have the time or particularly like gardens, not a must-see","Relative to Gyeongbokgung or Changdeokgung, this palace is much smaller in size and there is much less to see. The star is in the garden, not in the buildings, most of which were destroyed and have not yet been reconstructed. The palace itself was always meant as a more minor", October 2019
15,4.0,Another Impressive Castle Built by King Sejong,"Built in the mid 15th century it was essentially destroyed by the Japanese in the 16th century, rebuilt and again and in the early 1900's the Japanese did it again. It is impressive and worthy of a visit.", September 2019
16,5.0,Nice palace,A worthwhile visit after the Gyengong palace.. If you are lucky you will find a cultural event while walking around, September 2019
17,4.0,Palace and garden,"With around 5 palaces in Seoul, difficult to choose which to visit. This one is open tuesday to sun, you do not have to book a tour, though for the secret garden you do.  Nicely painted buildings. Good to visit .", September 2019
18,4.0,Great for pictures and to learn about the history,This place is awesome and really nice to be. Not the typical temple cause it has an europen part as well. , October 2018
19,5.0,The palace of tragedy of Joseon dynasty.,"Changgyeonggung is one of the five palaces of Joseon dynasty.  The palace was built in 1418, by the Great King Sejong of Joseon dynasty and renovated and enlarged in 1483 by King Seongjong. It was destroyed during Japan's invasion of 16th century. It was rebuilt by successive", August 2019
20,4.0,Be prepared to walk,"The grounds were spread apart and had several steps and stairs, this is a workout. The buildings were open air and empty so you need to visualize how they were used in th roast. My favorite part was to notice the beautifully and colorfully painted ceilings,. Be sure to look up! ", August 2019
21,5.0,Royal Palace,Changgyeonggung Palace is one of the 5 palaces of Seoul. Not as large or impressive as its neighbour Changdeokgung Palace but a good site to see all the same. Good examples of Josean style architecture. The gardens are particularly good and there is a greenhouse modelled on, July 2019
22,4.0,One of the 4 palaces to see,Changyeonggung is located just next to Changdeokgung. You can enter through either palaces and go to the other one with a purchased ticket. This palace is also under restoration. It is smaller than Changdeokgung and Gyeongbukgung and can easily be completed in less than 1 hour., July 2019
