,star_point,title,text,Date of experience
0,5.0,Superb! Chose your level,"Amazing place we wanted to do it for fun enjoying and we asked at the entrance the forest Guard what to do. I ll add the map and the beautiful pictures of the temple there. A big harder at the end for non sportive but OK. Something to do for the view of the city from there, the", February 2020
1,5.0,"Easy hike, safe for solo hiker.","It is a relatively easy hike even for those without hiking experience. The trails is easy to navigate, it should take not more than 6 hours (return trip) for beginners. The only difficult part is near the peak due to steep climb.   Went there in late October when the leaves", October 2019
2,5.0,great escape from the city,"great hiking and scenery. Peaceful. AFAIK, it's a completely healthy and wholesome day out in nature.", February 2020
3,5.0,Well worth checking out,I arrived into Seoul at the New Year celebrations and found that the transport was fully booked and everything in Seoul would be closed. the lady at the hotel recommend this place. I went more for something to do while waiting for my flight the next day but was so pleasantly, February 2020
4,5.0,One of best trekking trails,"Four of us took subway and continued with bus to the place. We overestimated that it is easy trail but the fact very tough in cold and partly snow which made it slippery. The best trail we had with scenery, stones, frozen rivers and finally we reached Bogungmun gate one of the", January 2020
5,5.0,Beautiful hiking!,It's amazing that there is accessible hiking within the heart of Seoul. Different seasons offer beautiful scenery and breathtaking views., January 2020
6,5.0,The view is worth it,"Come prepared with: water, food, good hiking shoes, and a healthy respect for the difficulty of the trail. I, a naive fool of a tourist who reluctantly works out 3 times a week, thought we could start our hike at 11am, pull off the short “difficult” trail (we did the trail to", January 2020
7,5.0,Bukhansan National Park,Travelled to Bukhansan national park with my parents during winter (dec 2019). Pleasant atmosphere and serene hiking experience. Would recommend making a day trip up to enjoy the fresh air:), December 2019
8,4.0,Demanding mountain hiking,"You'd better be well equipped to hike up to the peak of Bukhansan as it is quite a demanding trail.  However, you will be well compensated by the beautiful scenery!  Take enough water as there is non to buy on the way.", November 2019
9,5.0,Various trails available to reach the highest peak Baegundae,"Depending on your accommodation, there are different trailheads to reach the highest peak Baegundae peak. I personally started at Bukhansan Information Center where there are two different trails. The difficult (steeper) trail is just under 3km while the easy trail (didn’t", December 2019
10,5.0,beautiful hike right outside the city!,Super easy to get to - just take the bus it's about 40 minutes from Insadong. Beautiful trail and pretty views that you can see from the guard's tower/wall area. I did not climb all the way tot he top of the mountain as I did not have that much time. The nice thing is there are, March 2019
11,5.0,A challenging hiking place,"Easy when it is at the beginning part of the mountain. However, it gets really steep and quite dangerous when reaching the summit of the mountain. Do get proper hiking equipment such as hiking shoe as sport shoe is too slippery. Spend 4 hours going up, and 4 hours down. Never", October 2019
12,5.0,Great and challenging hiking,"Don't be fooled by the casual demeanour of the Korean hikers, and the neatness and cleanliness of their equipment. If you get up into the peaks of Bukhansan you may find yourself descending a cliff with only a steel cable or an iron bar to hold on to. Safety ropes are for", October 2019
13,5.0,Prachtig!!,"Een van ‘s werelds populairste hiking trails is Bukhansan Mountain. Dit is een prachtig berglandschap, vlot te bereiken met het openbaar vervoer vanuit Seoul. Het meest uitgelezen tijdstip voor zijn beklimming is oktober tot november, vermits de herfstkleuren het landschap dan", November 2019
14,5.0,Baegundae Peak - worthwile,"Easy to get to the start of the hike via metro and bus (Gupabal station, line 3, exit 1 followed by 704 bus). I did the gorge path up which I understand to be slightly more difficult. Yes it was tough going, but so worth the experience at the top. I went at 8am on a Monday", November 2019
15,5.0,"Amazing view, climb not awful either","Let me get this straight, I'm not a climber and I haven't been to the gym in over 3 years. I have a decent staminia though. Not having a fear of heights was also helpful in my case. When visiting Seoul last summer, I decided to climb Baegundae peak because ... why not? I was", August 2019
16,4.0,A tough climb but worth the view.,A would say you need to have decent decent footwear and I recommend padded/gripped gloves as well. In the later parts of the hike you have to climb over boulders and pull yourself up smooth rock whilst holding onto a wire rope. Gloves certainly made it easier. The views from the, September 2019
17,5.0,Beautiful,It was really gorgeous. I love walking around and drowning in the beauty of nature. Fresh air and nice weather thou, September 2019
18,3.0,You need to be fit for the climb up,Its amazing that older Koreans of 60+ age can climb the Bukhansan mountain with ease. The climb is quite steep and rocky. The trails are not always that clearly marked out. You definitely need good hiking shoes and walking sticks will also be a great help. Don't forget to bring, October 2019
19,5.0,Experience Korea,"If you like to hike, or simply take a long walk in nature while staying in Seoul, this could be the answer for you. Quite near the city . Nice views. You should bring along comfortable hiking shoes.Plan a half day; bring a snack/lunch.", September 2019
20,5.0,Wonderful hiking ,"We are a family of four with two children (4,7). We started hiking up towards Baegundae Peak, however with the 2 kids we made it with in about 1.5k from the top. My 7 year old was fine, but my 4 year old had to be carried by daddy the further we went up. The hike was just", October 2019
21,5.0,Beautiful spot...,Bukhansan National Park is a beautiful spot with spectacular views looking up and down... a nice reward during and after an enjoyable hike!, August 2019
22,5.0,Hiking to the Peak of Baegundae Mountain,"Great mountain hiking, spectacular views over the city of Seoul and just a quick transit from the city. We can see Seoul city at the top of the Mountain but the weather just a little bit cloudy. View the weather cast before hiking up .", October 2019
23,4.0,Then need better maps,Brilliant hiking but quite a few climbs. We did not get lost but were never where we thought we were. Lots of friendly people. Take more water than you would expect. Easy to get to from the metro - just follow the other walkers, October 2019
24,5.0,gorgeous views,"Spent the afternoon hiking this amazing area.  Vigorous hiking, so wear good shoes.  Views of Seoul are spectacular", September 2019
25,5.0,Fantastic hiking and great views,"For those who enjoy hiking, this is a great way to get the legs moving and see some great views of Seoul from above. I would warn that the hike is tough, so only recommended for those with hiking experience.  I entered at the West side by taking the subway to Gupabal, then", October 2019
26,5.0,A great way to take a break from city touring,Wear shoes with good treads and head to the mountains. We loved our day hiking and  would recommend this area to anyone who enjoys beautiful hiking trails., September 2019
27,1.0,"nice hike, but horrible bus driver","we did the most difficult hike, which was absolutely stunning. when we got back, we wanted to take a shuttle bus to the nearest station, like a lot of people were doing. However, when the bus arrived, only locals were allowed to enter. The bus driver literally grabbed us and", September 2019
28,5.0,An amazing park right by the city,"This is an amazing park with surprisingly good hiking, that you can get to by taking the metro. It is extremely popular and basically every day there are people everywhere, but you can still enjoy a quiet hike. Note that many of the hikes, even the ones labeled Intermediate, are", September 2019
29,5.0,Enjoyable moment,"How to go: from Gupabal station take bus no 704 to Bukhansenseong and walk in 10mins to the park entrance. Ticket fee is only 1000krw. After 35-45 mins of waking, you will choose betwen hard route and easy route. For Hard route, it's a challenging hike, quite tall and steep. On", July 2019
30,5.0,Must do if you're in Seoul!,"We reached Gupabal at around 1020, took bus 704, following the people all decked in hiking outfits. Then there is a 7 minute walk to the base/ information centre. We started hiking up at about 1050 to BAEGEUNDAE peak.   We probably walked about 1.5km before there was a big rest", August 2019
31,5.0,On top of Seoul,"I went to Bukhansan in September of 2018. It was a great experience. I was grateful that it was easy to get to the base of the trail from the subway/metro. I was 23, so I had youthful energy, but I believe it took me around 2 - 3 hours to reach the top. There were many older", September 2018
32,5.0,A good place to forget about the hectic city.,I got on foot. I got a lot of pleasure and good photo galleries. Great views! In foggy weather visibility may be reduced. Take the road drinking water is useful., July 2019
33,5.0,So peaceful,My daughter and I went there and walked up the mountain. It's so peaceful and beautiful once up the mountain you can see the city ., March 2019
34,5.0,Mangwolsa Tempel ,"Worth the clime... My condition is not perfect at all. But ones you are at the Bouda temple you forget the clime. It is perfect! In a perfect setting. As it was, originally..... not many tourists at all. Not during the week any way.", June 2019
35,5.0,Just do it! its worth it.,"Hiking up Bukhansan mountain is not easy, especially the last 500 m or so, but it is definitely worth it. We did it with two children in tow (9 and 13 years old) and they were able to conquer the mountain. In total, it took us about 5 hours there and back. the view from the top", July 2019
36,5.0,Popular among the local hikers,"I took the subway and arrived Gupabal station around 09:30hr. At the exit, there are already a group of local hikers queuing at the bus stop. They were all dressed in outdoor performance, which is part of their passion too. I joined the queue waiting for bus 704. However, when", June 2019
37,5.0,Amazing but I wish I was 20 years younger,"Amazing plants, butterflies and birds. But tough trails if you are above 55. Koreans how ever - old ladies 65+ passed us like nothing and we are reaonably fit...", July 2019
38,5.0,Nature so close to the city,Nice place to escape the stress of the city and breath some nice air. Recommend going witin the week., May 2019
39,5.0,Beautiful Hike Right Outside Seoul,"I hiked up Baegundae peak, the tallest mountain in Bukhansan National Park, on my last day in Seoul.  It was completely worth it.  It's quite approachable in an afternoon, but just make sure that you have OK footwear.  I just wore tennis shoes, which worked OK, but I did slip", June 2019
40,5.0,Life's a climb and the view is great,"Bukhansan, B in Korean is pronounced as P ""Puk’ansan"" -  Tallest Peak is Baegundae Peak at 836 m / 2,744 ft.  Take Subway line 3 to Gupabal Station and get out at Exit 1. 180 degree turn around to the bus stop. Take Bus # 34/704/8772 bound for Bukhansanseong Fortress to the", June 2019
41,5.0,Peaceful ,"I have done Yeongbong Peak, it took me about 30 mins to be there. If you are new to hiking, I recommend you this peak", May 2019
42,5.0,Tough but fun,Bukhansan is the highest mountain around Seoul. it is quite tough if you have worked out for long time. It has beautiful steams along the trail and view from the peak is amazing!! , March 2019
43,5.0,Beautiful hike!,"My brother and I climbed up to the Baegundae peak, which is the highest one in the park. It was a great hike and the top was quite spectacular. However make sure to have great shoes. The last bit of the trail is very steep, sometimes slippery (even on a sunny day) and you have", May 2019
44,5.0,Great Place for Hike and Views,This is a great place to hike and enjoy some stunning views of seoul. Easily reachable from any part of seoul.  Must see place in Seoul., May 2019
45,5.0,Great BUT,"Really easy to get to by public bus. But It’s serious hiking. We did a 2.5 hour one way which was uphill and over rock trails the whole way. All the locals are in hiking shoes and using hiking poles. We hoped to get away with casual shoes, but after 5 Kms taking almost 5 hours,", May 2019
46,4.0,"Great climb, rewarding view ","We checked out a lot of reviews and decided to climb Bukhansan based on the good feedback. It was indeed a fantastic climb with varying treks of cobbled path, stone steps, man made stairs and rock climbing.   We started rather late at 1130am, but in hindsight was glad that we", May 2019
47,5.0,Amazing,"What a place it is truly wonderful, the views are outstanding. make sure that you stop and drink everything in.", April 2019
48,5.0,Great trekking,"We took 2,5 hours (ca 4 km) trekking route to the peak. Good path, nice view, but also a bit challenging. I did not have any sports shoes and it was doable! Shoes have to be comfortable and reasonable sole. ", May 2019
49,5.0,Breathtaking view of Seoul city & Nature,"It's very accessible and can reach the peak of the mountain within 2hr and 30min. The hiking course was intermediate and had tough short course before reaching the peak, but it's all worth the effort to hike to the top.  Recommended to... - prepare hiking gloves for need to", May 2019
50,5.0,Highest in Seoul,"if you want to take an excellent view of Seoul, take the challenge and climb all the way up. Follow the correct trail to get to the Baegundae peak which stands at 840m above sea level. Equip yourself with hiking gear if you want to head all the way up as there are slippery", April 2019
51,5.0,Epic hiking,Most reviews I read talked about approaching the peak from the west side of the park. That takes a metro and bus to get to. They also talked about crowds.   There are 10 entrances. I chose to enter from Dobongsan side on the east. It’s a mile from the metro stop so you can just, May 2019
52,5.0,True hiking in Seoul,Really amazing hiking. There weren't that many flowers when I visited in early April.  - The shortest route for Baegundae Summit is to start from Ui Line 'Bukhansan Ui' Station and coming back. - My recommmendation is Bukhansan Ui Station-Ui Ranger Station(Baegun Visitor, April 2019
53,5.0,"Excellent Hiking/Views - but ""Easy"" trail is quite tricky :(","3 adults.  A lovely experience near the city, particularly if you can make it to the top!  DO go to the Information Centre first where an interactive screen explains the routes - and they give you a free map.  The EASY route was the 'Easiest', but still tricky for those with", April 2019
