,star_point,title,text,Date of experience
0,5.0,"10,000 steps a day - guaranteed","Coex Seoul is a massive, cavernous conference center situated on the south side of the Han River. Underneath is Stanfield", September 2019
1,5.0,Nice mall with many selections,A bit far from Center seoul. But it offers many shops selections and korean brands. Reasonable prices as well., December 2019
2,4.0,Excellent Facility ,The business I had in Seoul was at the World Trade Center Seoul located at the COEX so I was there everyday for 10 days and visited every facility located there.I’m particularly impressed with the Airline check in available there though it’s restricted in terms of airlines served. The Underground Starfield Mall is impressive and offers a wide range of shopping opportunities. There’s a good library located within the Mall. The Bongeunsa Temple is located just opposite the Mall. There’s also the “Gangnam Style Hand” that offers a great photo opportunity. It’s definitely worth a visit, November 2019
3,5.0,"Great Mall,  AIRLINE CHECK IN COUNTER,","The best thing for me at Co-EX is the airline check in counter.  Drag your baggage to the airport check in annex at Co-Ex.  Done.  You get a boarding pass, get rid of your baggage - all you have to do is drag your a** to the airport and off you go.This the most convenient thing I've ever seen in my life.Make sure you have ample time on the weekends if you intend to take a taxi, limousine bus, or friend driving to Inchon or Gimpo - traffic out of Gangnam area could get interesting - consider taking the train (subway).The mall has numerous eateries, and department stores.  You can spend days there (which we did).  Various attractions have their own reviews, so scan through them.  You can easily find the gems in those reviews.", September 2019
4,4.0,Center for all,"Aquarium, shopping, temple, cinema, library, food centre, Sky Garden, exhibition hall, hotels, restaurants and so much more. No wonder this is a meeting place for all as you can just about do all things here. We spend almost the whole day here, shopping, dining and of course taking photos.", September 2019
5,4.0,Worth Spending Half Day for Shopping or Eating ,"It's a very large complex with international brands of shops, Hyundai department store with supermarket, library, restaurants, cinema, five-star hotel (Intercontinental), conference centre, aquarium, food court, City Air Terminal that can do flight check-in. Our itinerary of that day was to have a fabulous seafood lunch in Garak seafood market (metro station #817), then took 6 stops to Samseong station (#219) where COEX mall is located, strolled around for a few hours, bought some food in supermarket before taking a taxi at Intercontinental Hotel back to our hotel apartment in city centre. Very enjoyable and convenient. Worth spending half day here. A cozy and clean mall.", July 2019
6,4.0,Large impressive centre,I came here for a conference and was impressed with its size. Loads of large rooms inside used for conferences - they had about 3 on when I was there each occupying a large room and several other spaces. There’s a multitude of restaurants and places to get food. I believe they have an underground mall as well. Really clean and well kept., June 2019
7,5.0,In the center of it all,"This venue was very near the hotel I stayed in while visiting Seoul last year. I found it a bit hard to imagine that a mall is sharing the same building as that of the convention center. Despite of its huge size, I found it easy to explore this place, wherein I got lost looking for the convention center. I managed to find it after about 3 minutes - I realized one has to take about 2 floors up to find the convention center as the street level of this place is the mall.      After that small incident, I found it easy to navigate this place and marveled at how this building has varied designs and architecture. I especially like the garden design I saw in one part of this place.", October 2018
8,4.0,Worth the visit,"I wasn’t sure what to find, and after visiting thru I can tell you that the artistic side of it is great!Sculptures, the World Trade Center buildings, hotels, restaurants and the Hyundai shopping mall, makes a big complex to be discovered.", February 2019
9,5.0,Big landmark in Seul,"Coex complex is one of the most popular tourist destination located in downtown area of Seoul. Asia's biggest underground shopping mall (Coex Mall), Duty-free shop, Department Store, Casino, Book Store, Kimchi Musem, Traditional Buddist Temple, Cinema, Musical Theater and other facilities and amenities designed to provide memorable tourist experience are all located in one place, Intercontinental Seul is adjacent to Coex complex .", September 2018
10,3.0,Remodeled and huge,I lived in Seoul for five years and went back to visit after eight years away. The Coex Mall has been remodeled and it is overwhelming. I'm sure Koreans love to go here but it was too confusing for a short visit., November 2018
11,3.0,Ok for a visit,It is worth to visit. There are lots of shops. If you are in search for a place with more reasonably priced items. This place is not for you., September 2018
