,star_point,title,text,Date of experience
0,5.0,What a Great Catholic Cathedral,This was a must see of sights on our list. We attended mass in English and were also able to participate in reconciliation just before mass started. The alter servers were very friendly and everyone spoke English. They also have a store on the grounds and a museum. Definitely, February 2020
1,5.0,Very Nice Church,I attended a friend's wedding at this awesome Church in the heart of MyeongDong a large tourist area with many stores and restaurants nearby, July 2019
2,4.0,Peaceful,"Very nice church on the hill, it is simple and beautiful inside. It was a Sunday so a lot of people were inside praying. Unfortunately becuase of the coronavirus, there was no holy water but that is understandable. If you are into religious sites, definitely worth a visit.", February 2020
3,5.0,Nice Church on a Hill,We went there at sunset on a Friday afternoon. Church was open even though there was no service. A very solemn place to reflect and say some prayers. The surrounding grounds was also a great place to take pictures. Will visit again. Highly recommended especially for Catholics., December 2019
4,4.0,Lighted up for Christmas ,The cathedral was lighted up with exhibit and display during Christmas season.And it’s all free. It is located in Central Myeongdong., January 2020
5,5.0,lovely,We went inside and there happened to be a wedding on.  The cathedral is so beautiful and worth a visit., October 2019
6,5.0,Peaceful ,A beautiful church perch up the hill. Conveniently located near the popular Myeongdong shopping area. Very peaceful. Well decorated during the Christmas season. A must go to see place when you are at Myeongdong, December 2019
7,5.0,A Catholic Cathedral in the Heart of Downtown Seoul,"This is another in my list of itineraries. We got to the Cathedral almost night time. It was breath-taking to see the lights lit up. It was BEST to get there at night time. Inside the Cathedral was a mass on-going and it was in the Korean language. The only time there was an English mass is 9:00 in the morning on a Sunday.  The facade of the Cathedral is a pure Gothic style with no architectural adornments. The interior, however, shows aesthetic beauty with arched side aisles, stained glass, and other artworks. The Grotto of Our Lady of Lourdes was beautiful with all the lights lit! So is the statue of Our Lady of the Immaculate Conception, which is located at the back of the Cathedral. Both were a lovely sight to see! I was overwhelmed! The only place we did not get to see was The Crypt because it was already closed.", December 2019
8,5.0,Nice view,"Worth the trip to find this place, recommend to visit this place during evening. It's really beautiful", December 2019
9,4.0,Cathedral in the heart of Myeongdong ,"Finally got here on my 5th visit to Seoul, beautiful architecture within the cathedral and there was a couple taking wedding photos in winter!", December 2019
10,4.0,Myeong-dong Cathedral,"We happened to pass by this particular cathedral when we were visiting the Myeong-dong area.  Surprisingly, the structure is rather at odds with the modern contemporary buildings surrounding it.  We discovered that this stately Roman Catholic cathedral was built in the Gothic style in 1892 and was the first structure of this nature in Korea.  This church also holds the remains of the saints and martyrs who were sacrificed for their believes.  The structure is a stately simplistic contemporary Gothic cathedral with stain glass windows around the main altar.  It cannot be compared with older cathedrals in Europe.  It is situated on an elevated area and there are two levels of stairs to climb to reach the church.  In the evening it is most enchanting as it is lite up for evening services.  At the base is a small sanctuary area with the statute of our Lady of Immaculate Conception.  A very unique and dignify structure situated in modern Korea.", November 2019
11,4.0,A place of quite amongst the hustle and bustle,"We visited here in the evening so there weren't any services.  The Cathedral was the first Roman Catholic Cathedral in Korea, was built of red brick and consecrated in 1898. At its construction, it was the largest building in Seoul. Very peaceful inside away from the busy streets, especially in the evening.", June 2019
12,4.0,Plain but nice to see,"Located in the middle of Myeong Dong bustling area, this Roman Catholic cathedral it’s a peaceful place but nothing extraordinary.", November 2019
13,5.0,Spiritual cleansing and history,After the hustle and bustle of Mydeong shopping street is the red bricked solemn cathedral. The structure is very well preserved in midst of office buildings.  A place of spiritual cleansing and Korean contemporary history with foreign countries. Very worth visiting., July 2019
14,4.0,Nice cathedral,Nice place to visit. The interior is very impressive. Was a bit different to attend Mass in another language. Also a nice surprise to meet someone here who was also from my country.Nice and close to Myeong-dong., December 2018
15,5.0,Attended my first overseas mass and the experience was overwhelming,"I'm elated that the Cathedral was full when the mass started. People cannot go in the church once the mass has started. There were mostly old people and their responses during the mass were simultaneous and synchronized. Though the mass was in Korean, my head felt lighter after the one hour solemn celebration.In terms of the Cathedral structure, one should see the gothic facade of the church if you're touring, shopping or trying street food around Myeongdong for the first time. It's located at the back end of the long street full of people from Myeongdong Station near the highway.", October 2019
16,5.0,A must visit for Catholics,"Everytime I visit Seoul, I always dropby to say my prayers.Its a gothic cathedral near the Myeong-dong Street. Also its beautiful during autumn as the trees and plants changes their colors.", October 2019
17,4.0,A fine cathedral in a busy shopping area,While you visit this busy shopping area take a few minutes to check out this fine traditional church. Many Seoul churches inside are more like theatres but this is the real thing., October 2019
18,5.0,As beautiful as ever,The Cathedral  sits on top of a Long flight of steps. Whenever i’m In Seoul i’ll Attend service there., October 2019
19,3.0,Only one,"Because the mayority of korean people deos the hinduisum of muslims and very But very little the catholic, near the su way sistem", October 2019
