,star_point,title,text,Date of experience
0,5.0,Such a cool vibe!!!,The vibe of this place is just plain old cool.. the restaurants on the top floor are awesome and the shops are neat (But some are very pricey) - I saw a Dj booth in the main complex so I imagine there's some sort of a nightlife vibe here as well! , October 2019
1,4.0,Neat shopping inside shopping containers ,"If you have never seen how cool retailers can make boring shipping containers interesting, then you need to come and check this out. In one section they even had a DJ spinning tunes while you shopped!  There’s food and seating too to enjoy your time here. ", November 2019
2,4.0,Go for the architecture,"Shopping center constructed completely with shipping containers. Well done, with great visual on the outside and inside. The shopping itself is mostly streetwear oriented, and a live DJ keeps things hopping. Good people watching spot.", November 2019
3,4.0,Unique place and good for photo taking,"Common Ground or Uncommon? Its truly uncommon to me. Using stacked containers to build up the structure for a shopping place is very unique, you can imagine you are walking around a sea port. I was there on a Sunday and it was rather quiet, but good for nice photo shoot without", November 2019
4,4.0,Novel and worth a visit,"An interesting take on a stack of shipping containers. Refurbished with stairs and elevators....as good as any small shopping mall but with a difference, good food options too.", October 2019
5,1.0,Part 2 of Kitchen waiting,The sad saga of my wait in the kitchen community kitchen continued... I believe the duty manager made an appearance.. asking me to go to the front desk!?!  Apparently I was a ghost on my first visit.  Then Rachel a good natured service staff from the café showed up and also, November 2019
6,4.0,Common ground for photos,"Came here for the mandatory photo. One may spend some time wandering around the shops and you may find something that you like, or just for a cuppa.", May 2019
7,4.0,One hipsters’ corner.,"The architecture (or not) was very pleasing to the eye, very Instagrammable, houses some of the hype streetwear brands such as Vans, Fila, etc. Make sure you visit Index bookstore at rooftop level if you have a thing for books and stationery, the cute tiny place certainly gave a", September 2019
8,5.0,Funny time,"Until now, I still remember the time when I was in Korea. Specially, timing in Common Ground. Thanks to my Korean friend who lead me to there and I really love there. Seem like that place is spend for young people enjoy their time. High recomment for there to younger traveler or", November 2018
9,5.0,Awesome place to hang out,"A melting pot of culture and fun activities, there is always something to do here, and also a lot of shopping experiences. ", May 2019
10,4.0,Nice place for instagram photos,"It's a small shopping centre but looks really fun, and nice. There are couple of spots for taking cool photos. I enjoyed my experience here.", July 2019
11,3.0,Common Ground for Instagram,"Not gonna lie, this place is pretty cool for photoshooting. Using containers as buding blocks for a shopping and chilling spot, it gives a modern with a funky twist which makes this place stood out from any other place in Seoul.  If you're up for an indie-esque kind of photos,", May 2019
12,3.0,"Ok for photos, not that interesting for shopping ",Ok place to take some photos of something different but retail offer is pretty average and many pop up street stuff. , April 2019
13,4.0,Would visit again for cake,A cool shopping area made out of shipping containers. The shops inside range from cute stationary to popular sportswear brands and some Korean clothing shops. Nice to browse or shop if you like that. There is also a level with restaurants but we skipped those and went to the, June 2019
