,star_point,title,text,Date of experience
0,4.0,Big mall with a lot of variety ,The mall is huge and you can buy almost anything you need. Parking is not difficult with payment deferred if you shop. The supermarket is also big and complete. Lines are not too long and there is a tax refund options if you bring your passport. You can spend the whole day here, January 2020
1,5.0,Among the best in the world of retail shopping ,"This department store has basically everything you need. From mid range to luxury fashion items. Various range of restaurants in the food court. But for now , clothes are mostly geared for winter. At the same period , most bases are covered.", December 2019
2,5.0,Great for shopping,Very big department store for shopping. Many options of Korean brands & international brands. A lot of food selection and Korean deserts. Located at the heart of Myongdong area, December 2019
3,1.0,Extremely Poor Service,"Dear Store Manager, I had a horrible experience at Dr Martens counter in Lotte Department Store, Main Branch. On 1 Jan 2020 night, decided to head to Lotte to get a pair of Dr Martens. Travelled all the way there because I had pleasant experiences shopping there a few days ago. Young sales guy Dr Martens guy was so reluctant and unmotivated to even get me the size to try. He wore an extremely cold facial expression. It seemed like I was giving him extra work. He tried looking for the size in the cupboard but it wasn't available so he took his keys and went to the storeroom to look for it. It wasn't a pleasant experience but I let it go. When he return, he came back with a different model. Told him that wasn't the one I requested to try. He tried to argue with me and said that was the pair I wanted. I showed him the pair I wanted to try. It had a different material and looks but he insisted I was the one to request to try the other model. He was probably too lazy to walk to get the right pair for me so he blamed it all on me. This is thus far the worst service I ever had in many countries. Told him off and walked to Myeong Dong Dr Marten store and bought a pair. TLDR: Bad service from Staff. Its touristy. People from China are going to buy in bulk regardless of good or poor service so why the need to serve you well. They just focus on China tourist. Even China has better service than this.", January 2020
4,4.0,Good place to shop for branded Goods,See many Tourist buying Cosmetic in bulk. Many bring along the big luggage with wheel. Was at the cosmetic level and it's clouded. Can see some sitting on the floor near toilet for rest and transfer shopped items into the luggage ready for next round of shopping. Some branded sunglasses also giving good discount., December 2019
5,2.0,Not The Best Place for Korean Items,"If you’re looking for authentic Korean items, this is not the ideal place to shop. However, if your goal is to shop for high-end items that are available elsewhere for better prices, then you would enjoy shopping here. I was looking for Korean brands and unfortunately, not many were around the store. I ended up crossing the street and shopping at Myeongdong instead. The Food Court, on the other hand, is a different story. Filled with so many choices from savory items, Korean coffee, pastries and confectionery, it’s a haven for foodies. There are also a few places to eat that offer delicious food.", December 2019
6,1.0,Staff there is very rude!,I went at 12 F and looked for cosmetic product. The staff there dont even know english. And when i asked this one counter. Cannot remember what the shop name. But its near escalator. Maybe pop up store. She was playing with her phone. Then i asked few times and she refused to answer my questions. Keep on playing with her phone. Then after few times then she answered its a toner without looking at my face. And keep playing the phone. Really disappointed with what happen., November 2019
7,1.0,MAC counter has a rude staff,"Well, tonight I have very bad experience on MAC cosmetics counter in Lotte Department Store ever as a tourist in a quite luxury place with some other luxury brands inside together. The girl staff in cashier looked to inside my wallet 'twice', somebody in charge who see this review just check your cctv, I'm sure all recorded,it was around 8:15 pm until 08:30 pm, November 22nd, 2019, before I paid and after I paid and gave the money to her friend, they don't speak English well also, and nobody said sorry at all. Is it their manners sell as quick as possible without consideration to serve customer well as I am as a tourist??? For sure I won't be back to this cosmetic counter ever, when I visit Seoul next time. Here I put a picture of the receipts showing time and date of purchase.", November 2019
8,5.0,Huge food hall; gorgeous store,"Every floor in this store is eye candy for a shopper. Every brand I’ve ever heard of and many I haven’t can been found here. I bought an adorable purse from a Japanese women’s golf clothing designer. They have a huge makeup and skincare department, and even a Lush Bath and Body section. Then there’s the basement. It’s a grocery store, food hall, and confectionery.  It’s huge and it’s a delight to the senses.", October 2019
9,4.0,Mall,You can find everything in this mall Mall that is close to Seoul Station. Very easy to get and also very large to shopping in., October 2019
