,star_point,title,text,Date of experience
0,3.0,Meh,It has a lot of information but it is kind of boring. The audio guides didn't work properly and there are no numbers to indicate what you are seeing. So you are stuck walking around looking at dioramas and reading texts. The kids were engaged for the first 15 minutes then lost, January 2020
1,4.0,"Good museum, wish there was more from the past 80 years","I visited this museum with my wife, who grew up in Seoul, and my teenage daughters. The main museum is a large but manageable single floor. The museum is worth a 1 to 2 hour visit.Seoul's history spans centuries so it is hard to cover everything. It includes how Seoul became the national capital and its evolution to what it is today. The Japanese occupation is prominently featured. I learned a lot, and it was helpful to have the audio guide even though in many cases the explanations consisted of summaries of the placards already posted.I was hopeful to see more of what happened to Seoul during the Korean War. There was very little included. In addition, while the rapid changes experienced since the war are covered, it would have been interesting to have more detail on how Seoul has evolved decade by decade.That said, Seoul's history is so long and action-packed that it would be impossible to cover everything.", December 2019
2,4.0,Good small museum ,I thought this was great.  It is filed with interesting and very detailed models of Seoul throughout its history.  It is also free and has great English explanations of almost every item., January 2020
3,5.0,Excellent!,"Recently updated and free. 600 years of Seoul, very well divided into sections. Everything was helpfully in English with very well done brochures/guides for each section.We visited on a wet day - but spent much longer than intended. Definitely worth the visit.", September 2019
4,5.0,A truly excellent museum,"Only had an hour and a half as we had bought tickets to a film showing across the street. This is a truly excellent museum, built intelligently with fascinating exhibits.  The time spent was not nearly enough and I intend to return with more time to spend.  I very highly recommend a visit.", October 2019
5,4.0,Fabulous Place To Visit,"I love going to museums and the admission for this one is free.  They have it organized clearly and you can learn about Korean history. They also have a small cafe that sells drinks, coffee, tea and light snacks.  There is also a nice gift shop there. However, when I went to go inside, I found it was closed. The person who runs it took a VERY long lunch break. This was very irritating to me. Twice, I had to go and ask the front desk lady where the person was because I wanted to buy some gifts.  The lady was nice and called the person and five minutes later the person came and opened up the store. Except for this, my overall experience here was great.", October 2019
6,4.0,Informative,"Very informative museum and has nice exhibitions. I recommend a visit here, it won't take too long, exhibition is quite compact.", March 2019
7,5.0,Familiarity with the history of Seoul.,"A lot of photos, documentary exhibits. A large layout of modern Seoul, you can find your home. Children really like it!", July 2019
8,5.0,Great find..,Great way to spend a couple of hours on a hot afternoon. Free as well and very easy to get to. It is a shame half of it was closed for renovation when we were there., July 2019
9,4.0,Visit when it's Lunar Celebration!,"It's free!I visited this Museum when it was China New Year or Lunar New Year for Korean. They have a festival, many food stalls, and some traditional dance show (we can dance together and take pictures with the dancers after their routine finished).If you want to know the history of the Republic of South Korea, visit here.", June 2018
10,5.0,Wonderful little museum,"We stumbled across this museum and were glad we did!  It's a delightful museum that shows the pride the residents of Seoul have in their city and its history.  On one of the upper floors, there's a huge miniature layout of the city.  You can stand above it or off to the side to see how the city is laid out.  You can select neighborhoods and highlight them, but unfortunately this feature is not available in English.  I can away impressed with what the people of Seoul accomplished in rebuilding their city after the war.", April 2019
11,4.0,Worth a visit,I found this museum more interesting than the Korean War Museum or the National Museum. I particularly liked the section on the reconstruction of the city after 1953 and its development over the following frenetic decades., April 2019
12,4.0,Educational,"A great place to learn about history of Korea. The layout of museum is very well organized. However, staff need to be more conversant in English.", January 2019
13,5.0,Free and good quality museum,Good exhibits about the history of Seoul. It is free unlike museums in Europe and they dont pressure you to make a donation. Worth a visit to understand more about Seoul. Spent about 2 hours here. Well worth the time., July 2018
14,5.0,"Great Museum, Must see!","The three floors museum represent The Joseon dynasty, it is very interesting for the new visitor to Korea. The museum is free and can be combined with a visit to the Palace.", October 2018
15,5.0,Under the radar museum with plenty of surprises,If you have time do visit this very interesting museum that showcases the six centuries of Seoul’s storied past. From its early founding as a strategic capital for the unified Korean kingdom because of the fengshui and laid out in Confucian principles it grew to become a walled city with a central avenue of commercial sites and an expanding palace with administrative buildings. If you  are familiar with period Korean dramas you will recognise the sets and interiors. From a medieval city it had to modernise with the arrival of westerners and rapid change in the late 19th century. The Japanese colonial government further changed the urban landscape from its crowded houses to more planned streets with amenities. However the medieval soul was gradually torn away with the demolition of historical sites such as the Temple of Heaven. Note the similarities with Beijing in terms of fengshui and Imperial urban planning. The much disliked colonial townhall was also built to obstruct the Korean palace. You will start to see the birth of Korean nationalism as you wander into this exhibition area. All this was devastated during the Korean War that left Seoul pretty much with only standing stone chimneys. The rapid urbanisation during the Asian Tiger economy era resulted in a functional city with little thought around urban design and well planned spaces for an exploding population that grew to ten million eventually. You will end the visit with a birds eye model of the entire city to appreciate the geography and some of the major landmarks and notable districts in Seoul., October 2018
16,5.0,My favorite museum in Seoul,"This is a fun museum and I have been here several times. For a first-time visitor, plan on at least 2-3 hours to visit. My favorite part was recent history from the 1920's to the 1990's. There is even a model of a 1980's apartment to show you how an average family lived then. The display about life for Koreans during WWII is excellent as well and explains how hard things were during the Japanese occupation. It is one of the first places you should visit in Seoul.", August 2018
17,5.0,Great little museum,"Great place to learn about Korea over the years.  Nice historical exhibits and costumes.   It was interesting to see the 60s, 70s and 80s also represented.  Takes a couple of hours to walk around.  Definitely worth a visit.", September 2017
18,4.0,A Quick Lesson Of Korean History,"It was raining hard that day, so we decided to take a museum tour and visited many museums, this was our favorite, due to limited time we only spend about 45 minutes, the collections was very well display, from yesteryear long ago and far away, next time when we come, probably stay for a good half day.", June 2018
19,5.0,A great overview of the city history.,When traveling to Seoul this is a perfect way to get a foundational overview of the cities history. You only need 90 minutes.  It's free., June 2018
20,4.0,Place to relax for citizens,"This is a fine museum with free entrance.Also, a place to get refreshed with fountains, garden and other facilities.There's an outdoor terrace connected to the backyard. It's a good place to rest when you're exhausted after seeing things around.", June 2018
21,5.0,Free comprehensive education on Seoul,"I wish I'd spent more time here, there was even a school group practicing for an orchestral presentation. And it was FREE! You need to take your time to take it all in. I took an Uber from the Seoul of Museum of Art to be efficient. I have a much greater appreciation for Seoul and S. Korea as a people/nation of overcomers and survivors.", June 2018
22,5.0,Good museum,It's not huge museum but it gives an interesting overview of the history of the city and has an interactive massive map of the town. It's free and has a pleasant terrace attached to the coffee shop., May 2018
23,5.0,Interesting and free ,This museum is located in a walking range from the subway.  The arrangement of the permanent exhibition is well-organized.  This allowed me to know better about Seoul in a limited time.  Friendly for non Korean speakers., April 2018
24,5.0,Learning a bit of history,"I'm not a city museum type of person but I do have a bit of time before heading out to the airport therefore came for a visit, the best part of it is that this museum is free admission at all times and it's just a short walk from the guanghwamun which is very convenient. It's divided in a few eras, from the Empire dynasty to the Japanese colonized period, to the most recent booming of the city, everything is detailed. Great to spend an hour or 2!", March 2018
25,5.0,Great experience,The Seoul Museum of History isa great place to find out interesting details about Seoul’s history. Well worth a visit and it's free!, March 2018
26,5.0,"Interesting museum, recommended","Another well designed Seoul museum located in the contemporary building. Well thought-out and well put together exhibition, as in many other museums in Seoul that I visited. The main message is a story of the transformation of Seoul from a small fishermen village to the one of the major world capitals. Don't miss a hall where you walk on the elevated walkway with Seoul map on the floor underneath. You can push a button for a specific city area and this area will be illuminated on the map. It helps to understand the city layout. There is a good coffee shop on the ground floor and not bad looking museum shop. You would need around 2 hours for a visit. Recommended.", November 2017
