,star_point,title,text,Date of experience
0,5.0,All good,Good shopping Good coffee Good food  IFC has it all and it runs straight to the underground station that takes you anywhere, December 2019
1,4.0,Nice upscale mall,"Yeouido is the financial district and hence the IFC mall is upscale in its nature. Clean, organized, with a nice variety of shops and restaurants. In the basement there is a plethora of restaurants of all kinds, worth a visit. The Conrad hotel is right next door and overall it", August 2019
2,5.0,"Beautiful, pristine shopping center. Great place for people watching.","I visited this mall first week in August, 2019. I enjoyed it. I have to say I don't quite understand the observation made by some reviewers that it's not a particularly ""authentic"" Seoul experience. There's nothing inauthentic in the South Korea of 2019 about high end shopping", August 2019
3,4.0,High-end mall in Yeouido,"Premium mall under the International Finance Centre (IFC) buildings next to Yeouido Park.  Connected to Yeouido Station and Conrad Hotel.  Many international and luxury brands (not really the place to come for a bargain...).  Large number and range of eateries, from coffee shops", July 2019
4,5.0,Everything you need,It was in basement of Conrad Hotel where I was staying. Everything you need under 1 roof. Being Muslim I was looking for halal food and IFC mall is one of the very few places with halal cuisine ( Hummus Kitchen ) in Seoul. It’s a great place to stay for business travelers.  , February 2019
5,4.0,"Just Like Home,but better","A sparkling clean mall with most of the usual suspects (the inevitable, inescapable Starbucks).  If you are looking for an authentic experience forget about it, but for a comfortable Westernized experience worth a visit.  Underground, and connected directly to Conrad Seoul.", October 2018
6,5.0,Great Mall,Some Koreans do not like this mall and I am not sure why.  It is greattt! It is large and has lot of stores. I like the book store and lot of restaurants.  This place is not so crowded except meal time. Come here on a weekday during lunch hour and you will  see all the salary, January 2018
7,3.0,Only if you happen to be staying nearby,"I visted the mall coz i was staying at the Conrad and they were connected. 3 floors of the usual international brands, a cinema, a food court and restaurants. Wouldn't go out of the way to visit otherwise.", June 2018
8,3.0,"Place to eat, nice interior ","Visiting here on lunch time, we found this mall had an interesting interior outside. It was just like any other mall that's connected to subway station. The mall had high end brands. The nice things about this mall is it had a lot of restaurants. We went to McDonald's for a", January 2018
9,2.0,Only a few decent stores,"If you are looking for clothing, this mall only has a few major brand name stores. Do not be confused by IFC 1, 2, and 3. It is all a part of one mall despite the three entrances. It is rather small compared to malls in the U.S. The food court is decent but you will most likely", November 2017
