,star_point,title,text,Date of experience
0,5.0,Amazing and thought provoking.,"Beautifully artistic representations of the current shattered country, North and South.  The displays and many video rooms downstairs really made me think and understand the situation. I spent a lot more time there than expected. ", June 2019
1,4.0,DMZ Exhibit,We saw the old Seoul Station during our walk on Seoullo elevated walkway.  It was an older building that was converted into a rotating exhibit venue.  There was a permanent section consisting of a couple of rooms that detailed some of the architectural facts about the station as, June 2019
2,4.0,"Nice building but,,,,","Cool building and layout with the station right there but the homeless folks were a little scary. Long taxi line so we decided to walk and we discovered a place called Maloney's Station right down the street. Cool place with great craft beer, we stayed there till our hotel was", February 2019
3,4.0,It is also beautifully lifted up at night,This majestic building as character compares to the new train station. Is is also beautifully lifted up at night. You may actually see this if you are on the road or going to Seoul Station or Namdaemun (from Seoul Station). Do visit this place if you have a chance. , December 2018
4,3.0,Nice architecture,Located right beside the new Seoul Station is the old one which has some beautiful architectural features. The station is now an art gallery and is easily accessibly from the new station where there are also a Lotte Mart store and many places to eat and shop. Right in front of, July 2018
5,3.0,The Former Seoul Station. Good exhibition hall.,This is the Former Seoul Station and now it is used as a free exhibition hall. It's good to go inside and take a look half an hour. - The building itself is an attraction with history. - The outside is a wide square. It is often noisy with congregations. And it has homeless, September 2018
6,2.0,Well... in case or rain,"Visiting this old station may have 2 goals: looking at the modern art exhibition inside or get an idea of the building architecture. The first may probably vary as exhibitions are temporary, but while I was there they were… let say it politely: not worth the detour; the second", August 2018
7,4.0,Same one in Japan’s Tokyo station?,"We walked past this on the way back to our hotel and we thought we saw a similar one in Japan’s Tokyo station. Not sure of the significance. There are a lot of homeless men here.   This station is no longer used as a train station but is confusingly named as Seoul station, and", June 2018
8,4.0,Old Station Museum,This is the old Seoul Station turned into a museum. This is a amazing place beacuse architecture from this museum like European style building. You can take the photo with so many spot in this place. , April 2017
9,4.0,Busy central station,The station is the main terminal for KTX and express services to Busan. The AREX airport express trains operate from here and go to both the Gimpo and Incheon International airports. The station is also served by the Gyeongbu line to various places in the country.   From the, August 2017
10,4.0,"From the outside, it has neat potential as a very beautiful structure, but...","We walked by on a Monday when apparently it is closed (there was a guard on duty and we did peer behind him when he opened the door - there appeared to be some art exhibit on the main floor). It is the old Seoul train station, replaced with the modern extremely boring building", November 2017
11,4.0,Funky art railway station ,Happened to go through the new railway station and arrived at this place. Peeked inside and took a free tour. Different from the usual fare and had some fun with us being digitally imaged on the screens. And there was a wee bit of nudity....... A good hour well spent and learnt, October 2017
12,3.0,An Exhibit hall now,"The Cultural Station is next of the Seoul Station.  It was an old train station converted to an art exhibition hall.  The architecture of the building is interesting and is photo worthy.  If you go to the Seoul Station, you can also visit this one.  Otherwise, there is no need", October 2017
13,5.0,Culture Station Review,This museum has been used as Seoul station once upon a time. Now it has very interesting artwork inside. There are many rooms formed into exhibition centers with very interesting studies. It is worth visiting in Seoul., October 2017
14,5.0,Learn about Old Seoul and its rail network,This is the old Seoul Station turned into a museum. Head out of the main entrance of Seoul Station and take a left.  Its a great museum with lots see inside. On entry i received a little ticket likened to the old style tickets that were used in the past. A good touch.  Its not, September 2016
15,5.0,Great art exhibit ,"Really cool historical building right next to the newer Seoul Station. When I went , they had an art exhibit about the movement of time. It was fantastic. There was a variety of types of art and they all had explanations in multiple languages. There were even some interactive", June 2017
16,4.0,Old Station,Nice old architecture. Right next to the actual Seoul station. Art gallery is like a museum. Good for a small stop, May 2017
17,4.0,Now another art galery,"If you are around the station then head up to have a look at the outside of the old station. It has been turned into an Art gallery and I have seen enough of these over the last few days so I didn't go inside, but the outside is worth a look as it has been well looked after.", February 2017
18,3.0,Elegant architecture,"Old Seoul Station is next to new Seoul Station, worth going to take a photo because it is beautiful.", February 2017
