,star_point,title,text,Date of experience
0,4.0,"Small City Palace, Great for Visit if one is short in time",A small palace compared to that of Gyeongbukgung and Changdeokgung. This palace is perfect for those who wanted to visit one but do not have much time. The palace allows visitors to understand the ancient Korean culture. There is a change of guard ceremony at fixed timings here., November 2019
1,5.0,My favorite Palace,"This is probably one of my most favorite Palace in Seoul, definitely in the top three. It seems like it lies in the center of Seoul the way it is positioned surrounded by modern architecture of Seoul, hotels, restaurants, the City Hall and other important buildings. It’s so easy to get to by train, bus or taxi and it is within walking distance to other attractions. The Palace house also a gallery and a shop. It’s great to stroll around these old buildings and imagine how life might have been way back in the Joseph Dynasty. Right outside of the Palace in the small street on the right of it lies a famous Belgian waffle shop which I’d recommend trying. It’s not Korean but it is claimed to be one of the top 5 dessert shops in Seoul.", January 2020
2,5.0,Love of Beauty is Taste. The Creation of Beauty is Art.,, January 2020
3,5.0,Deoksugung is a unique palace,"I visited 2 palaces (Deoksugung & Gyeongbokgung) during my visit to Seoul last month. 'though Deoksugung is not as big as Gyeongbokgung, but Deoksugung is quite unique compare to Gyeongbokgung. You can find both Joseon Dynasty & Western influences in this palace, something that you can't see in another palaces in Seoul ..", December 2019
4,5.0,Plan to Visit here and the other Historical Places... and do not rush the enjoyment,Why pay for tour guides when you can hop on and off the subway and visit so many places in Seoul?  This is yet another great place to mark on your tour and enjoy your photos for years to come., January 2020
5,5.0,Beautiful!,A well maintained palace in the modern city. It is smaller than Gyeongbokgong and Changdeokgung. Beautiful scenery!, November 2019
6,4.0,Changing of the guard ,, November 2019
7,5.0,Great guide,"This was the last of four Palaces that we visited while in Seoul and the guide was the best we had experienced.  It was a smaller Palace in comparison to some of the others, but the information regarding buildings, customs and structures carries across them all.  Unfortunately the Change of Guard was postponed due to protests.  Including the free guided tour - we spent around 1.5hours here.", October 2019
8,4.0,Changing of the guards,This is a much smaller palace as compared to the grand Gyeongbokgung palace and is in the heart of the city. We landed there just in time for the changing of the guards ceremony which is again not as elaborate as the one at Gyeongbokgung but is still nice. (You can watch the ceremony from the street. You need a ticket only to enter the palace grounds). The visit does not take much time as the palace grounds are small. The guide pointed out to us some of the structures dating back to 1600, April 2019
9,5.0,A smaller palace if you don't have much time,A smaller palace in the middle of town. Well worth a visit especially if you take the (free) guided tour (about 50 minutes). Time your visit to see the changing of the guard which is quite entertaining., November 2019
10,4.0,Lovely autumn colours,"Deoksugung is right at City Hall Station. I went there to see the City Wall, the external wall of Deoksugung. This time I went inside the palace, as there were lovely maple trees showing beautiful autumn colours. Happened to see also the show performed by the palace guards.", November 2019
11,4.0,Great palace to visit at night,Deoksugung is the only palace open at night and the way it is all lit up is both beautiful and atmospheric. There was a children's concert going on when we visited which we stopped to listen to., September 2019
12,4.0,Wacth the changing of the gurads,Have to go at the right time to see the changing of the guards in front gates. They let you take pictures with them afterwards.Its free and it was really cheap to go into the gardens after if you wanted but we did not go in., May 2019
13,4.0,Good for two Visits,"I really liked this palace. Not as well known as the others but deserves two visits. First, the afternoon changing of the guards is fun to watch and you can stand right next to the guards. Second, this palace stays open at night and makes for some great pictures with the lights on the grounds and the surrounding buildings.", September 2019
14,5.0,Beautiful in the evening ,, October 2019
15,4.0,Pretty nice,"But pretty small. With the audio guide no need to spend more then an hour. Part of the palace pass, which contains five palaces. Come early to see the changing of the guards, but dont enticipate something ""european""", September 2019
16,4.0,Lovely Temple Grounds,"Adjacent City Hall is Deoksugung Temple Grounds which is down the road from the main palace. Outside this temple you can find the Royal Guards performing their Change over ceremonies and other cultural displays. Once you get inside you will find that this temple ground is larger than it first appears with a Cafe/Gift Shop, forested wild pathways, council buildings, an Art museum, temple grounds & buildings and many large art installations. If you arrive during the Korean holidays the temple is free entry, otherwise you will have to pay to enter. There is plenty of exploring to be done in this little area which almost appears hidden from the surrounding city streets like an oasis for people to come and relax or to learn about Art & History or even get a bit of exercise away from the traffic heavy streets of Seoul. I highly recommend a visit to this temple even if it is to waste a little time on your journey around the city.", September 2019
17,3.0,The Smaller And Less Interesting Of The Three palaces,Deoksugung  Palace was used by the King when he was in exile during the Japanese invasion of 1592. This was used as a King's residence until King Gojong died in 1919.There is a mix of ancient and modern architecture. We visited to see the changing of the guard but it was cancelled because of very (very) light rain., September 2019
18,4.0,Changing of the Guard,Good display of the Changing of the Guard on the outside of the palace gates between 10:00-14:00. You don’t need a ticket to watch it from the street. Lasts about 15 minutes with photo opportunities with the actors after the show is over. Worth the trip to see the traditional dress and the parade., September 2019
19,4.0,Closed on Mondays,, September 2019
20,5.0,Day trip to Seoul,"Visited during a day trip. it was very cold but the day went well as the Palace is easy to navigate, and you can listed to the tour in English as well as have an English tour book.", January 2019
21,5.0,Royal Palace,"Deoksugung is one of the 5 royal palaces in Seoul. It is covered by the Royal Palace Pass, but entry is only 1000KW. It is a small palace compared to the other main palaces, but I think one of the nicer and more interesting. The architecture reflects a blend of Korean with western influences.", July 2019
22,5.0,Small palace,This palace is a lot smaller compared to the others. Easily walked through the entire grounds within 30minutes. The changing of guards is not to be missed. The audio guide can be rented at the entrance., July 2019
23,4.0,"Korea, with European influence","Interesting collection of traditional Korean architecture (e.g., Daehanmun Gate, Junghwajeon Hall, etc), a fusion of Korean and European architecture in Jeonggwanheon Hall, then more classical European in Seokjojeon Hall and the National Museum of Modern and Contemporary Art (both fronted by a European garden).  All overlooked by the high rise buildings of modern Seoul!  I relatively small complex, easy to traverse in 60 or 90 minutes, but the architectural contrasts are a highlight.   Along with the changing of the guard!  11am, 2pm, and 3:30pm.  Noisy, colorful and informative - really well presented, and plenty of photo opportunities at the end.", July 2019
24,4.0,Small palace compound,, June 2019
25,2.0,"Deoksugung, FREE Hanbok rental for 20 mins.",, June 2019
26,4.0,Wonderful visit,, June 2019
27,4.0,"Perfect visit, especially for seniors!","The palace, directly across the street from the Seoul City Hall and easily accessible using Exit 2 from the metro City Hall stop, is worth a 2 to 3 hour visit -- especially if one is a senior (65+) for which it is free of charge. The well preserved buildings interesting, as is the art museum which focuses on Korean painters -- a genre which is unfamiliar to many westerners (also free for seniors). Planning your visit around the changing of the guard ceremonies is prudent, as well.", June 2019
28,5.0,Volunteer guide made it perfect,"A high school student called Esther who is my volunteer guide made the trip perfect. She was able to explain about the different buildings, meaning of motifs and emblems, and story of the Princess. Weather is very good in June with sun and nice temperature. Just in time to catch the change of guards after my tour. Best experience, thank you!", June 2019
29,4.0,Changing of the guards,, June 2019
30,5.0,Holiday ,We went to Deoksugung. We were very lucky to be escorted by a volunteer guide. He was 16 years old and spoke good English. He took us through the various buildings of the palace and gave us a detailed explanation of the uses of the buildings and the history. This place was not to big and it was an excellent experience. Definitely worth a visit, June 2019
31,5.0,See changing of the guard ceremony,The changing of the guard ceremony takes place outside of the palace grounds in a small courtyard next to the sidewalk. You are very close to all of the participants who are in very colorful costumes.  Great for photos! The park like setting inside the gate is very peaceful. Hard to believe it just off a busy street., April 2019
32,3.0,A rather typical palace with small territory,"Dropped by here because it was on our way, and walked the grounds. A few beautiful nature corners and buildings are picture-worthy, as usual. Otherwise, not much to see here, but if it's on your way it's worth stopping by.", May 2019
33,3.0,Architecture ,, April 2019
34,4.0,Great Han Empire Palace,Famous for its stone wall road and located at Seoul's busiest downtown intersection. You can watch the changing of guards ceremony here and don't forget to try walking on th4 stonewall walkway path., November 2018
35,5.0,Enjoyed the pictures with the guards,, April 2019
36,5.0,Cancelled Changing of the Guards,, March 2019
37,4.0,I liked it here better than...,"...Gyeongbokgung Palace which I thought to be rather bleak (maybe stark). Then again maybe it was because I was on a tour there, and here  I was on my own.  Changing of the Guard Ceremony seemed more intimate here with everyone invited to take pictures with the guards.  I liked the Museum of Modern Art located on the grounds though there was nothing modern about the art at all. I didn't see anything less than a hundred years old in the place.", February 2019
38,4.0,Nice palace. Well maintained. ,, February 2019
39,4.0,Changing Guard Ceremony,We went Deoksugung Palace to see the changing guard ceremony at 11am ( only 15min ). First we went to the hanbok counter to get the free hanbok. We can choose the hanbok and we can wear it for photo around the gate for 10min. We took many pictures with the free hanbok., December 2018
40,5.0,I thought of the country's lost woes!,"It was a strange feeling because it was deoksugung which had come decades ago.  after the emperor Gojong was abandoned by the pressure of japan in the palace history guidbook, he lived here and was called Deoksugung palace. the name of the palace is not pleasant. However, we was doing the gate changing ceremony to remember tttttthe dignity of the palace. when the king was inhabited, could we go to the royal court as easily as we do now? the couple gave free admission togethere as a national merit.", January 2019
41,5.0,Fusion of Korean and Western Architecture,, May 2018
42,4.0,Palace very beautiful,, November 2018
43,5.0,Really love it!,"I seriously fell in love with the palaces in Seoul. This one is definitely definitely recommended to visit. The only palace where you can observe the King’s throne closely. Even though it’s pretty small compared to other palaces, it’s still beautiful. One of the building isn’t painted like other buildings, it’s said that the Emperor Gojong lived there when he’s old and passed away at that exact building. There’s a mixture between western and eastern architectures here. I will come back for sure and maybe will try to book a tour for the Daehan empire history museum ( the only building with western influences where Emperor Gojong used to live and entertain guests).", January 2019
44,3.0,Pick a spot facing the entrance gate!,"Arrived at this palace 15 minutes before the changing guard ceremony. What i can suggest, please pick a spot facing the gate as usually this side can get a first chance to take a pic with the guards and no crowd yet ;-)  One more thing, if you go inside the palace, for senior citizen (>65y.o) is free.", November 2018
45,5.0,Changing of royal guards is a must-do,, December 2018
46,5.0,Explore beyond Deoksugung,, November 2018
47,3.0,Several buildings under renovation ,Changing of the guards was interesting! Like a short theatre production. Interesting history and buildings. Didn't stay long but unfortunately to walk around. Probably would have leqrnedy more if we rented audio guides or took one of the scheduled free tours., November 2018
48,5.0,Under Renovation,"This is probably the smallest palace in Seoul. But what you go there for is the changing of the royal guard ceremony. It happens right outside the gate so it's free. The ceremony takes place every 11am,  2pm, and 3:30pm. Be there 10-15 minutes before so you can get a good spot behind the cordon. They give you time to take photos with them too. Going inside the castle, you'll need to pay 1000 won (youth 500 won). Unless you're wearing a hanbik, then it's free! Some areas wereunder renovation when we visited. You need to walk around the palace and take photos in their stone walls!", November 2018
49,4.0,Close to City Hall Metro Stop,, October 2018
50,3.0,Changing of Guard the Best Part,, October 2018
51,4.0,Historical,, October 2018
52,4.0,A must visit Palace when You are in Seoul,This place is huge and take your own time in exploring these palace grounds. Good for a leisurely walk. It has many Palace buildings and a beautiful Garden., November 2017
53,5.0,Another lovely palace,I was walking by so I stopped in. Nice buildings and grounds and a very low entry fee. I was fortunate to see the changing of the guard on my exit., October 2018
54,4.0,Good walk with kids,, October 2018
55,4.0,"Interesting palace buildings, lovely tranquil garden",, October 2018
56,4.0,See this palace at night,"Since this is the only Seoul palace you can see illuminated at night, we walked through the Seoullo Sky Garden on both ends (blue lights come on) and then over to this palace nearby.  It was beautiful to behold at night.", October 2018
57,4.0,Enjoyable exploration of this temple complex,"This was the first temple we visited in Seoul and really enjoyed it. It's a pleasant place to explore and its quiet, given it's located in the centre of the city. The architecture is lovely and tranquil. Do try and come both by day and night as its wonderul when lit up too. Well worth a vist to see the beautiful buildings.", November 2017
