,star_point,title,text,Date of experience
0,4.0,Korean fashion heaven,One of the more popular place in Seoul to shop with a huge range of trendy clothes and accessories. The products are getting more expensive as compared to the previous years but we are still able to find some good bargains around. The huge malls consists of various small and, January 2020
1,4.0,Shop till you drop,This area have many shopping mall and very near eas other. We can shop many product here and price is afforable, January 2020
2,3.0,so many cheap items,, January 2020
3,5.0,Beads & crystal selection,"Wide range of beads, phone accessories and decorations for bags, phones can be found on 5th floor of building A & B. Prices are reasonable and you will be spoilt for choices. Allocate at least 3 to 4 hours here if you are into handicrafts. There's a food court at level 6 serving authentic Korean food at good price and great taste. Dun miss it if you are around that area.", December 2019
4,3.0,Dongdaemum Shopping Complex,This is a massive shopping complex. You can really tire yourself out going to all the different floors.  So many clothing and accessories stall.  You can find goods that is a lot more cheaper here than at the high end malls.  Cheaper does not equate to quality.  Still an eyeopener for those who trek through here., November 2019
5,3.0,Textile Complex,, December 2019
6,5.0,Shopping mode,I love Soul. I like shopping. I love Korean. One of the most interesting place for travelors. One of the most shopping center that I enjoy shopping there., November 2019
7,3.0,Average,"The area is strictly for shopping and you could bargain at the retail stores. The crowd was not as heavy since our last visit four years ago; due to on line shopping and less Chinese tourists. We visited couple of complexes, which on certain levels the numbers of shop employees outnumbered the shoppers.", November 2019
8,3.0,"More like tour, not shopping","Dongdaemun shopping mall has really various shops and restaurants. But in my point of view, Dongdaemun Shopping mall is not that great place for shopping, cuz there are many low qualty products. Even though products are pretty cheap, there are not many nice souvenir products. I think better go to Gwanghui Pharmacy near Dongdaemun. There are more souvenir skincare dietary products in Gwanghui Pharmacy. There are 3 interpreter who can speak Englsih, Chinese, Indonesian, and Malaysian.", September 2019
9,4.0,Must to visit at least one of the shopping centers,Must to visit at least one of the shopping centers and mostly the night ones that are unique experience! Try the most popular depending on your interests, September 2019
10,3.0,Pretty clothes but prices on the high side,, September 2019
11,3.0,Small shopping center,"End up here after visiting DDP in Seoul easy to reach by subway, multiple floors that make it feel like a macys but all are little independent shops, top floors plenty of restaurants and cafeterias, another floor with bowling and srcade the looked fun,  and a complete new concept for me was a comic book store were you can be on a bumper bed laying with you couple reading comics, the rest were clothes shops that didn't seems to have the best quality but they do have interesting stuff.", August 2019
12,4.0,Fifth floor for beads,"I finally had a free day in Seoul and was able to conclude my search for beads.  The fifth floor of the main shopping building is the place to go, as a number of older posts report.  The variety and quality of products is great, from good quality to crafting quality.  A number of shops also have findings for jewelry making.  My first trip was on a Saturday - much too crowded.  Go on a weekday to avoid the crush.", February 2019
13,4.0,A lot of different complexes and a lot of stories,A nice area to buy a lot of clothing for your wife or girlfriend. A lot of different street food. Overall I spent about five hours there and the street food are fairly priced!, January 2019
14,3.0,Several floors of shops selling fabrics and related accessories,"This is one place where there are several floors of shops selling fabrics and related accessories. Unless you have in mind cloth or buttons, zippers, etc, you may want to give this place a miss or just pop in for a feel and quickly move on.", December 2018
15,4.0,Fabric heaven,"I could happily have spent all day in the mall which sells fabrics. There is a fantastic range of all types of material, as well as haberdashery, bedding, soft furnishings, even rugs. If you love to sew this is the place to go.", October 2018
16,4.0,Shopping galore ,One of the numerous shopping areas in Seoul.  It was fun to explore Korean shops as well as the expected type of clothing stores.  You could spend a long time exploring., July 2018
17,5.0,Nice shopping place for Ladies!,"You will find lots of Malls in Dongdaemun, price would vary from very expensive to affordable. I saw lots of Sales Item as well. We went to watch Jurassic Movie in one of the Cinema as it is only coming to our Island this end of month.", July 2018
