,star_point,title,text,Date of experience
0,4.0,Always Nice,I've visited here a few times over the years and just love it. It's a small park on a very busy street but once you step inside you feel like you're somewhere else. The pagoda in the middle is full of colour and is always full of local old men passing the time of day. There are, November 2019
1,3.0,Not very special,"Not very special. There is a nice pagoda, but it's hidden in a glass building, so it's hard to take a good look at it because of all the reflections in the glass.", May 2019
2,3.0,Nice Little Park,"I decided to visit this park as it is near my hotel. For all its rich historical significance, it is also a nice, small park from which to take a breather and quiet walk in the heart of the city. During autumn, it is also a beautiful sight with the trees lined with yellow and", November 2018
3,3.0,Interesting stone pagoda,"Tapgol Park is a lovely, small green space in Insadong. It's good to visit for a quick break when in the area and has a beautiful, interesting ten story stone pagoda.", October 2018
4,5.0,Site of March 1st 1919 Independence Movement,Finally got a chance to visit where my grandfather participated in the March 1st 1919 Independence Movement.  This location is an important part of Korean history and its struggles with Japanese occupation., October 2018
5,3.0,Okay for a quick visit ,History: This park has some historical significance as others have mentioned already. It’s the first modern park that was established in Seoul. A 15th century 10-story pagoda is encased in glass but it’s not easy to get a great picture of. There are also monuments that signify, August 2018
6,3.0,Tapgol Park,Nothing very special with this place but just quiet and small park with some history in it. Worth to visit in case you are near by chance., October 2017
7,3.0,West gate tapgol park to take bus to Nami island ,"It's just 10 minutes walking distance from Makers hotel where we stayed to this park , we arrive around 9am to catch a bus from here to Nami island , it's a small park with Korean gazebo , bush & trees . ", March 2018
8,4.0,"Nice Park, Quick Visit","I stopped by this park and it took me about 30-45 minutes to walk around the grounds and stop and read the various plaques.  The highlights are a well-preserved 15th century Pagoda encased in a protective glass structure, as well as a monument towards the front memorializing the", March 2018
9,4.0,Lovely small park,"Not far from my hotel in Seoul, was a public park – Tapgol Park – also known as pagoda park.  I found it to be a delightful park that was peaceful. It has the statue of Son Byeong-hee.   The park has historical significance treasures like Wongaksaji Sipcheungseoktap and", August 2017
10,4.0,First modern-style park in Seoul,This park is thought to have been created in the 1890s. Opened to the public in 1913.Thpark was the strating point of the March First Independence Movement. There is a relief commemorating this event.The park is the site of the Wongaksa Temple., November 2016
11,3.0,A historical park,This park was near where we stayed and also not too far from jongmyo shrine. We walked here during our walkabout of the Jogno neighbourhood. There is a pagoda and monument here. It is just a small park., October 2016
12,3.0,Historical Park in the city,"Known as first modern park that was built in Seoul. Nice stop while being in the city or shopping in nearby streets. It has several national treasures and has historical value for Korean. Park is not that big, but its nice", April 2017
13,3.0,Very Old Pagoda,It was a very small park. Good for resting tired feet and toilet break. The most significant artifact is the old pagoda. Very well preserved., May 2017
14,4.0,Tapgol,"Small and famous park close to Insadong, in front of the Alive Museum. Quiet and good to relax and take pictures.", April 2017
15,3.0,Quiet little park. With several ancient monuments. Worth it if you're a culture buff. ,It's very near our hotel so we decided to pop there on the last day. It's quite interesting but mostly local old men linger in this area. The monuments here are really from the ancient times unlike some which are replicas. Quite intriguing. The stone pagoda was the same one seen, February 2017
16,3.0,Went there after going to Insadong,Tapgol Park is between the intersection of Insadong and Anguk. I was there after shopping in Insadong., February 2017
17,5.0,very small park huge on history,This park is very small but has Huge Korean history.  This is where their independence was announced in 1919.  There are several large sculptured plaques on the wall that surrounds the park inside.  They are all about the war with the Japanese.  It shows the beginning and the, October 2016
18,4.0,"Small and interesting park in Seoul, South Korea","This is a small and interesting park that contains a copy of the Declaration of Independence of Korea, a old pagoda 40 feet tall and some statues of Korean patriots. The pagoda is designated as National Treasure.", October 2016
19,4.0,Quiet Park with Importance,I took a walk through this park because we had visited the Prison in the morning and learned how pivotal this park was in Korea's drive for independence. When you enter the park you are able to view a map to orient yourself.  In reality you don't need it as the park is quiet and, June 2016
20,3.0,Peaceful park in Seoul's busy downtown,This park is quiet but has a historic pagoda (behind glass) and it was important in Seoul's fight against Japanese imperialism (there is a memorial here). Worth a short stop if in the area.  , April 2016
21,4.0,Beautiful place to read ,If you want to get away from the noise and bustle of Korea or the city is a nice park surrounded by nature and beautiful trees. It's free admission anyone can go and it's a great place to relax it's really nice for couples. , March 2016
22,4.0,Calm and quiet,"Not a top priority, however like the Seodaemun prison, to be done after everything else has been done; Your last day in Seoul, for instance. Nice place to sit down and have a rest or a sandwich.", February 2016
23,3.0,Nice historical Site,We visited Tapgol Park in our attempt to visit the maximum possible number of Seoul’s tourist and historical sites. There are few Statues and Monuments in the park including the famous “10 Storied Stone Pagoda” which was covered by a huge protective glass case. In my opinion and, October 2015
24,3.0,Historically Significant,A small park that is historically significant in that the Proclamation of Independence was announced here in 1919. Also within the park is a small pagoda built in the 16th century when the park was a Buddhist Temple. , December 2015
25,3.0,City park with several historic attractions worth seeing,"Tagpol Park is a city park in Jongno area not far from the Jongmyo Shrine.  Also referred to as Pagoda Park, this is an important historical location in Seoul with several interesting things to see. The park is open from 6am to 8pm daily.   Here you can see the 15th century,", November 2015
26,4.0,Beautiful historic Seoul city park,"Tapgol Park is a small, intimate park in central Jongno-gu in Seoul. It is laid out around a central pagoda with other historic ruins including one of the earliest temples, the National Relic No 2, the Wongaksa Temple built in the reign of King Sejo around the 1460s. Plenty of", October 2015
27,4.0,Remarkable important place.,It is an amazing place. When this park was created in 1913 it was the first Western style park in Korea. Prior to that it was the site of Buddhist temple. The towering Joseon Pagoda now protected from weather elements comes from 15th century. The proclamation of Korean, October 2015
28,3.0,If you are in the Insadong area it is worth taking a quick look due to its historical significance.,Has historical significance and a large pagoda encased in glass.  Also has toilets and is worth dropping in for a look if you are already in the area.  , September 2015
29,2.0,Full of old men sitting around,Found it uncomfortable here - only place in Seoul I did.  Full of old men sitting around.  The statues and the pagoda were impressive but with hundreds of eyes on me I didn't stay long.  Then when I walked onto the side street a vagrant dropped his pants in front of me and pooed, September 2015
30,1.0,Nothing to do ,Completely deserted and no activities happening - please don't visit even if insisted by your tour guides , September 2015
