,star_point,title,text,Date of experience
0,4.0,A good spot for a weekend stroll in the park,"Besides nicely paved lanes and beautiful scenery, the park has several amenities where you can enjoy your time with your friends and family, like the outdoor tennis and badminton courts. It's such a surprise to find a tranquil and peaceful park so full of green in the heart of", August 2019
1,5.0,Beautiful park,"Vast park in the middle of Seoul. Nice place to relax a while after sightseeing. Also next to Under Stand Avenue, a nicely done shopping center made of container with some interesting restaurants and stores, a little more low key than common ground.", November 2019
2,4.0,Best to go in autumn,"Seoul Forest is easily accessible by subway. Change at Wangsimni to go to Seoul Forest Station (K211). After exiting the toll-gate, there is a lift at the end of the floor to take you to the street level. Turn left and then right to enter Under Stand Ave. There is a good eating shop on your left. Cross the road to enter Seoul Forest. Last year, the autumn colours were stunning but because of the long summer and dryness this year the ginkgo and maple trees were somewhat disappointing. It is still a good place to walk.", November 2019
3,3.0,Just OK,"Huge garden with performances on some days, without which, there isn't much to see. A lot of green and few flowers when we visited in early October. I wouldn't recommend going out of your way to visit this place. There are more scenic nature walks closer to the city.", October 2019
4,5.0,Great moment ,"I went to Seoul forest to enjoy the weather with a friend.  the place was really nice, we almost forgot that we were right in the center of Seoul.  the weather was perfect and the leaves in the orange color of autumn were perfect.  short a good time, I recommend this park.", November 2019
5,5.0,Beautiful outdoor space,Wonderful place to spend a beautiful day. There are tons are walking paths and benches. The park is filled on the weekend. You can rent bikes and ride around the perimeter of the park. There is a lot of shade., October 2019
6,5.0,A bit cold but Great time!,"I visited Seoul and really enjoyed the time with my friends. We stayed in the capital for 2 nights and explored some famous sites there: Gyeongbokgung Palace, Bukchon Hanok Old Village, Seoul Stadium... shopping at Myeongdong was a must and tasted street foods there which would give us happy time for the trip.", March 2019
7,4.0,Relaxing Day,A great place to walk around and enjoy some space from the hustle and bustle of Seoul.  A very child friendly environment., August 2019
8,5.0,Nice walk in the city,It's an oasis in Seoul. Walking in this park/mini forest really makes you think you're out in the country side. It's very relaxing and enjoyable. Many attraction for kids as well. Great for outdoor activities., May 2019
9,5.0,A very nice large park,"Came here for a walk with our toddler, and had lots of fun. A great big playground, a little corner with some water-themed equipment nearby. Deer feeding was prohibited, not sure if permanent or temporary... Large territory to explore with lots of pretty views and photo opportunities. Not sure it's a good option as a tourist destination, but if you want to spend some time with kids in a park and explore the territory, then it's the place to go.", May 2019
10,4.0,beautiful park in the middle of city,"There are 2 subway stations nearby the park. one is green line and the other is yellow if i'm not mistaken. I think the yellow line is nearer than the green line. This park is not so crowded, we came around 6.30 pm and had a great time enjoying cherry blossom.", April 2019
11,3.0,Nice Place to Relax,"We visited Seoul Forest early to feel the morning breeze since the temperature when we visited was still around 9deg. As the name implies, it is a big place. There are so many areas to visit but it takes a lot of walking to reach each part. And some directions won’t lead you to what is indicated. The only area we enjoyed most was the Tulip Garden where flowers are in bloom and in different happy colors. There are even cherry blossom trees in between. It felt refreshing and very calming. If you are a nature lover, you can try and visit Seoul Forest.", April 2019
12,4.0,Beautiful sea of tulips ,"This was my second visit to Seoul Forest. I went on Saturday and I was surprised how many beautiful tulips there were still blooming at the tulip garden. The park was crowded, but it was still leisurely and I enjoyed my time. I will return in the fall for the foliage. Definitely, check this place out if you are looking to spend a leisurely day out. There are a lot of cafes and restaurants surrounding the park, as well some snack places on the premises.", April 2019
13,5.0,Calm place in Metro city... Well-managed park.,, April 2019
14,5.0,Seoul Forest Spring Visit,, April 2019
15,3.0,Large park. Bad time of the year to visit,, March 2019
16,5.0,Nice walk around the park,"If you're staying somewhere along Apkujung or Cheongdam, this park is just across the river on Seong-su bridge. Nice place to go for a run.", October 2018
17,5.0,cool place,I went in spring so it was really chill bring your mat and food to picnic and chill there! the cherry blossoms were in full bloom really just gorgeous !, April 2018
18,5.0,Beautiful autumn colors,"In autumn, Seoul Forest becomes magical as the various trees change into yellow, orange and red. The weather is cool so it is more pleasant to walk around.The forest is easy to reach by the Seoul subway. At the Seoul Forest station, use the lift near Exit 3 to reach the ground level. Turn right and then left into Under Stand Avenue. I spent some hours in the forest, exploring the various parts. From the entrance, I kept to the right of the forest as the trees on that side were particularly colorful.The weather was cold, so the bird corner at the far right was empty. Then I turned back to the rear of the forest where the Ginkgo Road, under the afternoon sun, was absolutely absorbing. From there I passed under two bridges on my right to reach the Deer Corner (with spotted deer). Later I returned to the entrance, passing by the lake. I spent over 4 hours there, totally absorbed by its beauty in autumn. The forest is huge hence it is important to plan your walking route beforehand.", November 2018
19,5.0,Quiet and pretty park to walk in,"We enjoy walking in city parks and this one has sculptures, a deer consul, insect and butterfly gardens (although the latter sections are bare bones in October.) If you have children, there are some  good play structures, slides and lots of free space to run around in.", October 2018
20,5.0,A silence from busy Seoul,"This park is well managed and a great place to enjoy autumn of South Korea. If you want a silence from the busy city of Seoul, this place is where you should be. Check out pork BBQ shops nearby as well.", October 2018
21,4.0,Lovely park,, April 2018
22,3.0,Family walk,"This is a park and not really a forest as the name suggested. There are many areas to sit around and have picnic, This is a park where locals will go and have their week end family picnic or gathering. Nothing much for the tourists.", October 2018
23,5.0,nice,"Beautiful park to go to, if you have time visit this place for sure. you forget that you are in a city when you walk there", April 2018
24,5.0,Nice and beautiful,"I went in early October. The trees beginning to change colour from green to orange. Very relaxing, beautiful and calming.", October 2018
25,4.0,Peace and quiet after the noise of the city.,"I always enjoy getting out into fresh air and be amongst trees. Worth the train travel to reach this lovely spot. Walking paths good. Relax and rejuvenate with the peaceful surroundings. A few deer in an enclosure sure to delight. You can walk all the way to the main Han River with great views of city. Basic cafe on site, but you can bring your own food and enjoy anywhere in the park area. We loved our visit.", October 2018
26,4.0,Good for picnic and bicycle,"If you look for the place for picnic and bicycle around eastern area of Seoul, this is the proper place to go. You can rent a bicycle or can bring yours. It’s good for walk and have rest throughout the day.", October 2018
27,4.0,A little but tricky to navigate but very enjoyable park,"Lovely park with fun slides and play areas for kids, interesting areas like the deer corral and insect rooms, and lots of lovely greenery. Some of the signage had us looping around trying to get to certain areas and I ended up having to use GPS map to get to some parts.", October 2018
28,5.0,Oasis for locals. Don't expect much as a tourist attraction.,, September 2018
29,5.0,Bigger than I had expected ,"This park was lovely, with beautiful greenery, landscaping as well as architecture. Managed to take some nice shots. Wasn’t too crowded on a Tuesday morning. Worth a visit.", September 2018
30,5.0,Butterfly Garden,, September 2017
31,4.0,Nice Place for a Walk,"It is a very modest place where mostly elders go to exercise. There are also deers that you can feed by buying their food from a vending machine. There is also a piano for the public that anyone can use. However, you will not find much activities to do especially during the weekends.", September 2017
32,2.0,Disappointing at best,"There's just nothing much to do here and a whole lot of bugs. There is, however, a public piano, if you can play", August 2018
33,5.0,walk in the heat,lovely place especially when its hot. lots of places to cool down rest and enjoy the sound of trees. Allow atleast 4 hours to find all there is ...and there is loads for children and adults to enjoy, July 2018
34,4.0,A nice tranquil park in middle of city,"This park is vast, quiet and has a few interesting gardens such as butterfly, insect and deer garden. My kid has a good time there.", June 2018
35,5.0,charm place,"Espeasialy in aoutumn very lovely views with the color full of the treas , if there is wind you can see the leaves fill down like a rain oh i love it.", July 2017
36,5.0,Beautiful Park,"We went to Seoul Forest on a Sunday morning.  It was accessible by subway, and there were many families with young children in the park playground and strolling around.  The place was clean and well maintained, and there were bikes and four wheelers available for rent.  We rented a few although they were quite pricey, and we had an hour of fun biking around the huge park.  The weather was cloudy and cool, perfect for playing on the lawn. We brought along a frisbee and inflatable ball, and had a great time playing together.  There were also cafes and restaurants nearby and we had lunch there.  We walked to the Deer enclosure to view the deers, but the feed for the animals were already sold out by the time we reach (around 3pm). Nonetheless, we had a great day at Seoul Forest and it is a great place for a family outing.", June 2018
37,4.0,1st time to Seoul Forest,"I enjoyed walking around Seoul Forest. It was my first time visiting and I was surprised to see how big it was yet so easily accessible. Lots of paths to walk on and spaces to rest in the shade. There are plenty of benches, picnic tables and common sitting areas. Many people were also enjoying their picnic on the grass. A nice place for a family day or just for anyone who wishes to be in the nature in the midst of the city. With all the different trees, I think it will be lovely there in the fall.", June 2018
38,4.0,Beautiful cherry blossoms in early April,"It was raining during my visit so there were no many visitors. The place is not difficult to find but it is advisable to research for it on internet before you go. From the Seoul Forest metro station, there is a lift that takes you to the ground level. From the lift exit turn right and then left into the "" Under Stand Avenue"", a short street with shops built from metal containers. If you are hungry there is a noodle shop with reasonable prices. Once in the forest, you can find the cherry blossom road on the left. The cherry blossom trees are large and they flower in early April.", April 2018
39,4.0,Great park,"The place is serene. If you want to relax, exercise and take great photos, this park is one of the many places to be in Seoul. I would love to go biking someday around this beautiful place. Went there before spring comes to full bloom, but it was still gorgeous.", March 2018
40,5.0,Such a gorgeous park in the middle of Seoul ,"A must see place if you have time in Seoul. The place is good for picnics and families to enjoy the spring weather and greenery. Further in, you can see deers and rabbits etc in the park. The cherry blossom trees lined the entire stretch inside which was beautiful. Great place for photos.", April 2018
41,3.0,Meet some deer,, March 2018
42,4.0,Very nice park,, March 2018
43,5.0,A necessary moment of peace and calm during a visit to a busy city.,"I took a walk through Seoul Forest in February. Despite most of the plants being brown and dormant for the winter, I enjoyed the quiet and the design of the park. I can only imagine how much more wonderful it would be in the warmer months. With all of the activity in a busy city like Seoul, this park offers a moment to walk, talk, think, and rest before heading of to the next activity. In winter, go at least to take a walk. In the warmer months, plan to stay awhile longer and sit or play.", February 2018
44,5.0,Very peaceful place,We went there for a quick walk on the last day of our trip. Seoul forest is located pretty much in city center and is easily accessible. It was very nice to walk around the park in a peaceful quite atmosphere., March 2018
45,5.0,Great day in the forest ,Wow ! In a busy city it’s a wonderful getaway. We really enjoyed the peaceful atmosphere of the forest in a city. I highly recommend it., June 2017
46,5.0,Lovely all year round,"Very nice big park. Lots of space for a picnic now the weather turns warmer as well. If you like deer, make sure to go see them. The ""understand avenue"" is also worth a visit if looking for a nice beer or handmade goods.", March 2018
