,star_point,title,text,Date of experience
0,1.0,Not possible to book ticket for non resident foreigner. ,Tried to book a ticket but apparently they don’t like non resident foreigners. To book you need to become member and membership is only allowed for Koreans and resident foreigners.  This is actually pure discrimination and a shame for the beautiful and friendly Korea., December 2019
1,4.0,Good experience!!!,"Came here for a free concert. Inside the hall was big and nice. The exterior is nice too, beautiful architecture. Outside, nice place to roam around with nature and have a nice meal on the bench. You can also walk around here, look at the beautiful fall leaves and trees.", October 2019
2,4.0,Near city hall,"It Was open, free of charged, 2 floor of contrmporary art, big building, not that fan of su hijo art", October 2019
3,3.0,the place to go when you want to experience something new,"No need to take the bus, you can walk from the nearest train station to Seoul Arts Center for about 10 minutes. Intriguing aesthetics but not particularly remarkable architecturally; decent spatial organisation but an architectonic bore.", May 2019
4,5.0,Amazing arts center,"The Seoul Arts Center is a large complex that offers exhibitions, musicals and other art events. It is comprised of several buildings and also offers some cafes and restaurants. To get there is very easy via bus or taxi, the nearest subway station is Nambu. English language is a", July 2019
5,1.0,The peak of unkindness,"It is one of the best exhibitions in Korea. It is terribly unkind. It is worse than Paris, famous for being unkind.", January 2019
6,3.0,Not welcoming to English speakers,"I've been to the Frida Kahlo exhibit and the incorrectly titled - Picasso and Cubism exhibit (January 2019) at the Hangaram.  Hangaram museum does not have English docents (unlike Leeum) , English pamphlets or English descriptions of artwork.  The museum features important shows", January 2019
7,4.0,Hangaram Art Museum,"Museum is in fact a place to make people spend money. There are lots of “artistic” products with very expensive price. However, the exhibition which I visited was quite interesting for Tintin lovers! Exhibition entrance fee is quite high in my opinion. Products sold are even", December 2018
8,1.0,Terribly Disappointing Customer Service ,My friend and I have been looking forward to seeing The Nutcracker for months. I couldn't book the tickets online because their website booking system was all in Korean and for members only. So I called and booked the tickets over the phone. I guess the woman who helped me book, December 2018
9,5.0,World class facilities.,"I went hear to listen to a chamber recital as part of the Goethe Institut of Korea's celebration.  The parking was very easy to access though I can see some accessibility issues for handicapped.  The smaller IBK Chamber Hall we went into was well designed - good acoustics,", September 2018
10,5.0,Good Rest Stop Between Tours,"This is a good stop for history, souvenirs, and there is also a very nice coffee shop inside as well as clean restrooms!", September 2018
11,1.0,Don't bother,"The museum is hard to reach by public transport and the ""art"" shown in the galleries is ok at best. The classic exhibitions are heavily overpriced and nothing is in English. As a non-Korean visitor, don't bother. The museum of modern art is 1/5th of the price and way more", June 2018
12,4.0,Not a bad way to spend a warm day,"Nice museum with permanent exhibits and rotating ones as well as other arts like Opera, classical music and dance. I spent a few hours there looking at art and stumbling into a contemporary dance show which was pretty good and very original. It was a little hard to find a taxi", June 2018
13,5.0,Wonderful perfomance!,"I had a lucky chance to visit the perfomance of ""Anna Karenina"" in Seoul Arts Center... 2 hours of pleasure🙄 Even everything was in korean I understood each part because of amazing roles played by actors❤ Thank you for such a good job!", February 2018
14,5.0,Amazing ,"We attended an orchestra at the concert hall it’s amazing I tried so many times to book for the concert online before i arrive to seoul but it didn’t work so the minute I arrived to the hotel the hotel employee made the reservations for me and gave me a reservation number , we", April 2018
15,4.0,The Seoul Art Center Concert Hall  for the Seoul Philharmonic Orchestra concert featuring English tenor Ian Bostridge,I visited the Seoul Art Center in Seoul Korea and attended the Seoul Philharmonic Orchestra concert featuring a world-renowned English tenor Ian Bostridge.  The hall acoustics was great and my seat was in the first low of the left-side lower balcony.  Starting with Debussy's, March 2018
16,5.0,A collection of galleries ,"On the occasion I visited there were two distinct gallery's at Hangaram. There is very little English here - so, be enchanted by what you see.   Marie Laurencin  The first gallery I visited had an extensive collection of works by Marie Laurencin. No photography as you might", March 2018
17,2.0,"2018, No English?","I understand if you do not have English for temporary exhibits, but there is no excuse for not at least having an English audio guide or even one single pamphlet in English.  Chinese, Thai, Australian, and North American tourists rely on English translations; we should at least", February 2018
18,4.0,Seoul Arts Center - Giacometti Exhibit,"Enjoyed visiting the Giacometti Exhibit at Seoul Arts Center - at the Hangaram Design Museum. Nice exhibit showing details of Alberto Giacometti's life, education and evolution as an artist. Would have liked to have seen a bit more english descriptions since I don't speak/read", December 2017
19,5.0,Where Art Meets Technology,"The Seoul Arts Center is an arts complex in the Seocho-gu district of Seoul, in South Korea. It consists of five main buildings: the Opera House, with three auditoriums; the Music Hall, with two concert halls; the Hangaram Art Museum; the Hangaram Design Museum; and the Seoul", March 2017
20,1.0,No online reservations in English for almost 12 months now!,"Seoul Arts Center's English online reservation service has been unavailable for almost one year now. I have used this facility to buy my tickets for ballet performances - when ticket sales open there is a mad rush to get a seat in a good place in the theater, all the best seats", August 2017
21,5.0,One of the finest museum in seoul.," It has always been some interesting exhibition going on such as Van Gogh, Renoir, etc... Just like the national gallery in London I'd say.", May 2017
22,5.0,Always A Treat,"Ensure you check the exhibition schedule which can range from classical performances, dance, to beautiful artists from curated collections.   Always a treat!", April 2017
23,3.0,A huge and great complex for music listening but...,"Seoul Arts Center has a large footprint with several music halls of international standard. The acoustics of the music halls are of very high standard and so are the world-renowned musical guests who come from far away places. In these two aspects, this complex is truly first", November 2016
24,5.0,Finest operas and ballets in Seoul,"In my first out of four years in Seoul, I was a season subscriber to SAC. This allowed me to enjoy the various operas, concerts and ballets presented in 2013. I wasn't able to renew my subscription the following years due to long hours at work. but I otherwise went whenever I", June 2016
25,4.0,Good place to enjoy cultural events.,Sometimes I visit here for enjoying classical concerts or art exhibitions.  Concert? Usually good Art exhibition? so-so, April 2017
26,5.0,Hidden Gem in Kangnam area,Beautiful place. Have lots of quality exhibition year around with great restaurants and cafes. Even small Ice Skating rink in the winter months. One stop shopping for your artsy needs. Highly recommend to visit. , December 2016
27,5.0,Great culture event,"When visiting Seoul, I would suggest spending some time here. This place provides a flavor of Korea and at the same time a great place to escape the cold outside", January 2017
28,5.0,Hangaram,"Hangaram Art Museum is part of the Seoul Art Center. Is huge! Lots of galleries and exhibitions. There is a coffee, lots of souvenir shops", March 2017
29,4.0,Great for Groups or Couples,"I've been to this center many times. If you keep an eye on their website, they will get very interesting exhibits. They have had a Studio Ghibli, Steam Punk, Impressionist Art (Van Gogh), and Freida Kahlo in just the last four years. The musical performances are also good, but", October 2016
30,4.0,One of the largest museum in Seoul,There are endless schedules of exhibition in this huge museum. Usually 3 or more different exhibitions are open simultaneously., March 2016
