,star_point,title,text,Date of experience
0,5.0,Finding peace,"Although, due to Corona Virus, the temple grounds were almost empty, I came here for some inner peace and inspirations. This is one of my top three favorite temples in Seoul and I come here a lot - during all the seasons. This time, it was quiet and almost ghostly - like most of", March 2020
1,5.0,Buddhist Temple,One of the nicest and largest Buddhist Temples in Seoul.  It has many things for tourists but can get very crowded., July 2019
2,4.0,Ancient Temple in heart of high rise buildings.,"There are five main building structures, some of which are still being used for prayer.  The main statue is at the back of the entire complex - making it the highest structure in the temple compound", February 2020
3,5.0,Beautiful Buddhist temple,, February 2020
4,5.0,A Piece of Quiet in the Middle of Seoul.,, January 2020
5,4.0,A huge temple in Gangnam-gu,, January 2020
6,5.0,Unique and Beautiful Temple,"The Buddha Shrines are very impressive at this large temple site.  Lots of flowers, lanterns, and buildings.  We bought a roof tile and wrote a wish on it.", August 2019
7,5.0,Great place for photos and history,I was just went there a week ago in Seoul -- and a good place for photos.  They have volunteers who speak good English and so willing to tell you more of the temple's history (and you can arrange on a Temple Stay to experience life in a temple for a few hours)., December 2019
8,5.0,Found my peace,, December 2019
9,4.0,"Serene, good for a quick visit","This is a beautiful temple right in the middle of the city! Just across the road from COEX and Intercontinental, the temple is serene, quiet, and worthy of a visit - whether you have a few minutes or a few hours, there's enough to keep you occupied here!", November 2019
10,4.0,Nice temple stay experience!,"I did the overnight temple stay experience. I enjoyed it and really liked it. I feel peaceful after the experience. The program lectured you about the practice of Buddhism, history of the temple, and how to cultivate yourself. I would recommend this temple stay. Our Sunim was experienced, and kind. Would go back and enjoy the peace once more. Also, the Buddha statues were very beautiful and sight to see. About the food, we got vegetarian food----and it was great!!", July 2019
11,5.0,Beautiful place,The location is awesome. You feel like surreal when you are taking pictures. You see the temple and the big building behind, February 2019
12,5.0,Do the TempleStay Program here!,"Just finished the TempleStay program where you sleep overnight in one of the temples and have a series of planned activities with the monks. An amazing, once in a lifetime experience that I highly recommend. They squeeze so much into the short period you're there, so you really get so much experience for the small amount it costs. We didn't know anything about Buddhism or speak any Korean and we had absolutely no problems since they help you through the entire process. Hands down our favorite part of our trip to Korea.", December 2019
13,5.0,Gorgeous autumn foliage,, November 2019
14,5.0,Peaceful place,"Me and my girlfriend visited this temple and found it as a very good experience. I would recommend it to everyone, especially if you are near by COEX mall", November 2019
15,4.0,An Active Temple,The temple isn’t just a tourist attraction but an actual active one. There are monks and worshippers at the temple so it is a real authentic Korean experience and worth a visit. Though the temple is located right within the business area on Gangnam-gu it is nice and quiet and an opportunity to relax and wind down., November 2019
16,5.0,Nice quiet temple,, November 2019
17,5.0,Moving...,"this temple in the middle of the city across the Intercontinental COEX hotel, is amazing; you will be surprised by the calm and serenity of this place; take a walk around and feel the power of this place;", July 2019
18,4.0,Nice temple opposite COEX,"The temple is easily accessible by subway. It is located just across the road from COEX (where the aquarium is). Lovely temple with big Buddha statue. Just as I entered the temple, a magpie stopped in front of me. Did not miss the chance to take its photo. There is a small tea-shop for the visitors; from there one could just relax and view the city from its balcony.", October 2019
19,4.0,A quiet space across the street from the COEX,"Literally across the street from the massive convention centre is this place of peace and quiet surrounded by the city. Great history and architecture,nice walks in the woods. Current construction on the site distracts a little but it's still easy to find a quiet place to pray (for Buddhists) and a peaceful escape for everyone else.", November 2019
20,4.0,Quiet place next to Coex center,"This temple is just next to Coex center. It is at a hill side. Though next to busy business buildings, this place is surprisingly quiet. Few people came during the noon when I visited. There are a few buildings there and takes some climbing to see them. It is a good place if you want to escape from busy life around it for a while.", October 2019
21,5.0,Very nice,Beautiful temple that has a lot to explore. Little bit of uphill walking involved but it was great to see., November 2019
22,4.0,Clean and Respect,, October 2019
23,5.0,Temple in the Heart of Gangnam,, October 2019
24,4.0,Neat temple,"Stumbled on this the last day I was in Seoul. Right near the hotel, didn't even know it was here. You can walk around the temple and even stay at night if you'd like. It feels very calm and relaxing even though it is surrounded by city. Love the old and refurbished architecture.", October 2019
25,3.0,"Don't be annoying, watch out for construction","We stopped to take in some living culture - be aware, this is a practicing temple, people go there to pray and reflect, so bring your best behavior! I can't tell you how many noisy, annoying tourists we saw! For us, we simply walked the grounds, sat in the shade, and spoke quietly in whispers about the rituals and what we were experiencing. It seems as though the temple is undergoing a massive overhaul of their buildings and reorganization of the entry/grounds. Lots of orange cones, construction equipment, and scaffolding everywhere, but we'll probably go back on our next journey to see the completion.", October 2019
26,4.0,"If you're visiting just one temple in Seoul, make this the one",, October 2019
27,5.0,Temple in Middle of Crowded City,This is a temple complex in the middle of bustling Seoul. It is very beautiful and interesting to see and well worth a visit while near COEX., October 2019
28,5.0,Buddist temple in the heart of Gangnam,"I have been visited this temple because of a suggestion of a friend of mine. I have to say that you cannot be disappointed,there is a great integration into the skyline between heritage and new building, which is facinating. you can walk around the park for free and enjoy the beutiness of it. Be respectful with other people that are there to pray.", October 2019
29,5.0,Impressive place,Subway Line #9 stops nearby making it convenient to visit. The place is impressive with the 23 meter tall statue., September 2019
30,5.0,Unique experience on temple stay ,"A random decision to book 2D1N temple stay in Seoul.  It's a journey of learning & experience Korean Buddhist culture w open mind regardless of religion , background.  Friendly & humble coach , Sunims , yoga teacher sharing their experiences n stories. Will definitely make this as part of future trip to Korea", October 2019
31,5.0,"Wonderful temple, Perfect to combine with COEX center",, October 2019
32,5.0,History and modernity.,"Incredible grandeur, peace and tranquility - a fantastic combination of the Shrine and the modern industrial city.", September 2019
33,5.0,An incredible site,"A beautiful sprawling campus of temples (1 big + smaller ones), beautiful garden and woods, etc.  My wife and I had a ceremonial tea here as well.  Peaceful, spiritual, beautiful.", September 2019
34,4.0,A Peaceful Oasi in Gangnam..,, August 2019
35,4.0,Old and New Juxtaposed ,"From Seoul Station, I took the subway and made a transfer to line 9, which has an exit right by the temple. It was very easy to find. The entry is beautiful with many white lanterns, flowers, and sculpture. Once inside the grounds, I enjoyed taking photos of the temple buildings with the modern skyscrapers in the background. It is such a stark contrast. It is very peaceful and I highly recommend this peaceful respite.", September 2019
36,5.0,Beautiful temple with great temple food,, April 2019
37,5.0,Serene,A very calming and serene temple to visit. The temple was lit up with hundreds of white lantern that made it even more calming. The lotus flowers added to the aesthetic. We went a little late in the day but it looked like they had a nice hiking area which I am sure would be great to check out. I recommend going in the afternoon., July 2019
38,5.0,A peaceful respite in a commercial district,This temple is simply beautiful and peaceful. It is across the street from the huge coex shopping complex but within minutes you feel like you are in an isolated mountain temple. You are free to walk throughout the sprawling complex up to hillside hiking trails. Well worth spending a couple of hours there., July 2019
39,5.0,Two types of event for English speakers ,I walked by at the end of my vacation in korea. The temple was very beautiful and they offers classes(?) to experience Buddhism. I wish I knew about this earlier., July 2019
40,5.0,mesmerising,"since i'm a buddhist, i figured i should come down and take a look, even if you're not, the place is right opposite coex starfield mall - so might as well drop by here. it is situated on a mound, so expect to climb a bit of stairs or walk up the slopes. the buildings and decorations are beautiful, especially the lanterns. just walk around, breathing in the calm scenery around", June 2019
