,star_point,title,text,Date of experience
0,5.0,Interesting hidden place overlooked by tourist,"When it comes to seeing Seoul city from the upper view, most people will go to Namsan tower or Seoul Sky. But this Jeongdong observatory surprisingly is a place that over a beautiful view of Deoksugung Palace, the cafe on the 13th fl. is a relaxing place to sit while sipping", October 2019
1,5.0,Lovely Treat,"I walked past this Seoul City Hall Seosomun building and curiosity made me go inside and up to the 13the floor. The view of Jeongdong in this observatory is awesome. It seems like you don't have to buy any beverage or dessert in the cafe inside to see the view.  I walked in and looked at the view and took pictures. There are also historical pictures of the area in a nearby small room and a brochure to tell you the history of this place. It is not on the main path of things to see, but it is definitely worth checking out.", October 2019
2,5.0,Hidden gem,"Took a while to find, but it’s basically to the left of Daehanmun. Just walk down the path and you see a City Hall building to your left. Walk towards it and there will be signs pointing you to the observatory. The view here is great and there is not a lot of people even on a weekend. While you do not have to purchase drinks when at the site, it will be polite to do so (the tea is pretty cheap at 2000KRW).", June 2019
3,3.0,Seoul City Hall Annex 13F.  good whole view of Deoksugung Palace,"C ( 19.05.08 ) This observatory was Seoul City Hall Annex 13F that opened for citizen. And there could see whole view of Deoksugung Palace and a part of Seoul city.  But there was just high floor in building rather than observatory, I think. The inside was crowded many people, and coffee price was cheap.", May 2019
4,4.0,Little hidden gem in Seoul,"This observatory is located inside an office building, on 13th floor. It's a nice place for sipping a cup of coffee/tea while enjoying the view of Deoksugung and some parts of Seoul's city skyline.", March 2019
5,5.0,Great views with good tea,"This was worth a visit.  In the lobby of the building it might look like only government officials are allowed to go up the elevators, but don't let this dissuade you.  We were able to go up and take in great views of Deoksugung Palace and the city while enjoying hot tea.  Something I never saw in the restroom before:  a shelf had about a dozen mugs each with a toothbrush inside.  I assume this was for employees. I thought that was pretty cool.", November 2018
6,4.0,Hidden gem near Deoksugung Palace,"This is the observatory next to Deoksugung Palace. Not that many people know this place. It's great to look down the palace and Jongro District.How to get:It's on the 13th floor of City Hall Annex. After 3~5 min of the road on the left of Daehanmun(the main gate of Deoksugung), it's on the left. On weekend, the front door is closed. But, there's an extra door on the right side of the building.- There are about 20 chairs toward windows. And we didn't need to wait to occupy seats.- There's a little cafe together. Coffees are nice, a lot in cups and affordable. Order at coffee shop isn't essential to stay. No one is watching visitors. So, people just stayed comfortably talking one another.- Deoksugung Palace is viewable at a glance. Northern mountains like Inwangsan and Bukaksan are partially visible because of high towers.- At the end of the observatory, there's the picture gallery of past Seoul.", December 2018
7,5.0,Beautiful Little Cafe With Magnificent Views of Seoul,"This is a nice little spot on the 13th floor inside Seosomun building in downtown Seoul, that is getting more popular as it gets known. When we went on a weekday afternoon about 1 plus pm, it was crowded with people who were there to get a lunchtime drink and views of Deosukgong.Basically, the cafe is open every day, and it closes at 9pm on a weekday and at 6pm on weekends. The cafe staff didn't seem to mind visitors walking in to enjoy the views even without buying any drink. Although there is not much standing space when it is crowded and therefore not good to stay for long.There are also photos on the wall of Seoul and Korea in the early 20th century, so it is a nice memory lane for those interested in the history of Seoul.Highly recommended attraction especially during autumn season, when one can take in the beautiful pictures of Deosukgong in the backdrop of the red and yellow coloured trees.", November 2018
8,5.0,great view and great coffee,"One of my Korean friends recommended me this place as I loved deoksugungit was so lovely there were no seats left by the window but when someone moved we got a spot, the girl serving the coffee was also lovely and the coffee was very nice!", December 2017
9,5.0,Great views from high up and for free,"The observatory is open from 9 AM - 9 PM on weekdays, and 9 AM - 6 PM on weekends. We went out of Exit 1 of the Seoul City Hall Station, Line 1. With Deoksugung Palace on your right, follow the path on the left until you find the Seosomun Building. The front entrance was closed when we got there after office hours, so we entered the building through a side entrance (just follow the path around the corner of the building). There was a turnstile left open for those who want to go to the observatory, which is on the 13th floor. There is a cafe available there where you can buy cookies and drinks.Great views of Deoksugung Palace, the mountains, and even of the City Hall (to the right)!", July 2018
