,star_point,title,text,Date of experience
0,4.0,"Nice, Quiet place with great views of Namsan","I went in winter near the end of the day, maybe 3 or 4 pm and it was super quiet and peaceful. They had a special event with some beautiful cloth hanging up, and some other winter games. It was quite fun and a nice place to start the hike to Namsan Tower", December 2019
1,5.0,Appreciate various building structure of korean community,Definitely well worth a visit. Affordable entrance fees and there is a schedule for english guide tour. Spent 2 hours there and easily accessible on foot from nearest subway., February 2019
2,4.0,Walk and fresh air ,"It is early winter and the air is fresh and cold. We walked from our hotel up The track and down to this village. I can imagine how beautiful it will be when in spring. But many local still walk here, business Executives that walked after their finished their lunch. Senior folks", December 2019
3,5.0,One of the most romantic fall attractions and panoramic view in Seoul,If you want a good view of North Seoul Tower and its surrounding Namsan Mountains plus a beautiful garden right at the heart of Seoul then look no further than booking your nearest hotel in Namsangol Hanok Village which is near the Exit 4 and 7 of Chungmuro Station. By exit 4, November 2019
4,3.0,Small and Free,"My visit here occurred on my third time in Seoul and I did not regret missing it on my first two trips. Unlike other recreated villages I have gone to worldwide, this one offers only five traditional houses, which have been moved here. They provide a good cross-section of how", November 2018
5,5.0,Beautiful and Educational,This is a great place to spend the afternoon exploring and seeing the traditional style of living and shops. Really loved it here and It's free and easy to walk around., September 2019
6,5.0,Birthday trip,"I loved this tour. The steep inclines and quaint houses and shops is reminiscent of our tour in Tuscany (on much smaller scale). So picturesque, I can understand the attraction for tourists. But I sympathize with the residents having to put up with us taking selfies in their", September 2019
7,5.0,Very nice,This Hanok village is easy to find and is walking distance from my hotel. The heritage houses are well maintained and is good to visit inspite of being free access, April 2019
8,5.0,A peek at Joseon culture and traditional houses,I didn't have high expectations as I went to Bukchon Hanok Village before; so reckon it'll be similar ie cafes housed in traditional houses etc. But at Namsangol Hanok Village (NHV) surprises me at every turn. First you can experience 1 hour sleeping time in the hanok (for a, July 2019
9,5.0,Excellent ,"We visited yesterday, 20/07/19, a family of 6 aged between 6 - 69. No entrance fee that we noticed. Information hut was on your immediate right after entry. Lovely clean toilets all the way round the area.  This trip was throughly enjoyed by all. It was a nice steady walk around", July 2019
10,4.0,Good,"It’s very close to our hotel. Its a good place to visit, cultural heritage with traditional houses. Fresh atmosphere.  It’s free access. Also its not so many people like other tourist attractions, so i like it. ", May 2019
11,5.0,Great way to experience Korean culture ,"This place is a hidden jewel if you experience some of the traditional Korean culture. The park itself is peaceful and very walkable. One must try “Experience Korea” items at a nominal fee such as making  bow and arrows, making crafts, making game pieces, rice cakes, etc. The", June 2019
12,4.0,Nice Village,Just take a short walk from Chungmuro station and you will reach this village. Admission is free. We walked around the few traditional houses and the pond nearby. It is small but peaceful and not crowded. A great place for a stroll and photos., May 2019
13,4.0,A good look into what Korean life was like,"This is a good place if you want to know what Korean culture is like. They have a replica of a Korean village with the traditional furniture. There were demonstrations of Korean activities, ranging from Korean toys, make Korean rice dumplings and a Korean tightrope walker.", June 2019
14,2.0,Nothing interested us,"We stayed in Tmark hotel which was just opposite this village and we thought we could just come over to see what it has to offer.  But found that the old buildings were converted to teahouse, shop, etc and the place is connected to a big park.  Did not explore further as we had", May 2019
15,4.0,Good if you plan on partaking in any activities ,"The village is very pretty but pretty small. We were nearby and decided to take a stroll inside but did not book any of the activities offered (archery making, tea ceremony, costume rentals, etc). We visited on a Friday morning and it was quiet and empty. Ended up sitting by the", May 2019
16,4.0,Great for free attraction,"Hanok cluster, folk game zone, pavilions, ponds, time capsule square, etc. It's a great place to spend 2~3 hours. The location is really good as well. 3 min walk from Metro #3, #4 Chungmuro Station. Near the metro station, there's a bus to N Seoul Tower, too.", March 2019
17,4.0,recreated village..nice to know traditional culture.,i was taken to this village as a tour package and found it quite interesting place to explore korean traditional culture. it is a recreated village by the government to preserve Korean traditional for the people. nice visit., March 2019
18,5.0,Hanok Village,"this is the best place to experience the people staying in hanok those era.  after viewing all the hanoks in this village, feels like staying in a hanok for my next trip just for the experience.  free entrance too.", March 2019
19,4.0,Worth a walk to see the exhibits,"After walking Namsan Park, we happened upon a pathway to take us back to our hotel which cut through the Namsangol Hanok Village area.  On the day we visited, there was a free exhibition and we took advantage of the opportunity to look at both exterior buildings and the", November 2018
20,5.0,Traditional village,"Nice place to visit just near Myeongdong where we stayed.  Not much crowd, so you can walk, sit and enjoy the place.  Its traditional village, depending on the season there are scheduled events. Check during your visit.", June 2018
21,4.0,An interesting (and free) Hanok Village and park to visit,"My partner and I had spent a couple of hours around Gwangjiang Market, and decided to walk the 2+ kilometeres back to our hotel on the western edge of Myeongdong. As we are want to do, we like to make the occasional detour if we think a street, or distant object/building might", November 2018
22,4.0,Korean history ,Nice historic park for learning about ancient Korean lifestyles and living. Surrounding park has nice trails.  Many local weddings take place here.  Relaxing place to spend an hour or two., November 2018
23,4.0,Great place for pictures ,This village is as beautiful as the buchon. They are different but both will be worth the visit. The plus point is it’s near the subway station. The cafe located within the premise has a nice ambience. I had the ginger citron tea and it was fantastic. , December 2018
24,4.0,A beautiful Park,This is a relaxing and great place to visit in the afternoon. It is easy to navigate and very clean. An audio tour is recommended to get the beautiful history and background on this lovely site., December 2018
25,4.0,"Recreated Hanok Village, FREE to explore","Namsangol is a sprawling open space, great for kids to run around freely. There's definitely less tourists here, so taking pictures is easy. Unlike Bukchon Hanok Village where you have to mind your voice volume in respect to the residents, few guests get annoyed by noise here.", November 2018
