,star_point,title,text,Date of experience
0,4.0,Beef and seafood,"Visited the seafood, dried food, beef and kimchi sections.   Tried different kinds of shells. Clams were fresh.   Raw fish was above average. Abalone was not particularly fresh.   Beef was good.   We were introduced to a restaurant at the basement by the seafood store. Service", January 2020
1,4.0,Very Good Price for Seafood and Not Touristy ,"It needs a bit of walk from the nearest metro station (same name Garak Market) which station is not at city centre where the actions are taken (50 mins from Jongno-gu station). We need to walk through some openair wholesale vegetables and fruits markets before reaching this seafood market But the walk is worthy. We bought and bargained for fresh seafood including King crab, scallops, clams, abalones etc. They were kind enough to give us some more seafood for free. The raw seafood were steamed on the spot at the market on ground floor where we bought but served on upper floor inside a restaurant. Sat on floor/ tatami which was a challenge to me. There are some extra charges for the dishes of kimchi. We ate much to our satisfaction and price was only about USD 100. We will be back!", July 2019
2,5.0,"discover, enjoy and taste the freshness of garak fishmarket","discover, enjoy and taste the freshness of garak fishmarket; u will see nearly all types of sea foods from live pufferfish to dried flying fish; clean, busy and absolut the trip worth from seoul city center (jongnu) or gangnam - easiest to reach by orange metro line number 3 till garak market station. Enclosed u will also find meat and veggie market :)", March 2019
3,4.0,A very clean seafood market ,"We went there for lunch on a Saturday. Many local people than tourists were there. We first bought our fresh seafood from the wet market on the ground floor, then we went to the second floor to get a restaurant to cook the seafood for us. Prices were affordable and reasonable. We like this wet market as it is very clean and less touristic compared to Noryangjin fish market. The only issue was its location. It is a bit far away from Myeongdong.", October 2018
4,5.0,Garak fish market,"Walking 1.5 km’s from hotel arrived initially at fruit market and a little further we came upon dried food market , fresh messy and then the fish market walked around for some 15 minutes and purchased some fish and still shelled  muscles etc. quality of food good as majority of fish slice and/or fresh. You can purchase these and then go upstairs and have them cooked.  Relatively cheaper than outside and you can see the fish prior to purchasing.  We arrived around 5.15pm on a Monday and it was relatively quiet", November 2018
5,3.0,Pushy,"My husband and I were staying at an AirBNB close to Garak Market so we decided to check it out. We did not buy anything but the people working were really hustling for you to buy something. You couldn't even really look around without them trying to sell their produce in a very pushy manner. There also is a strong language barrier, so I'd suggest bringing a friend along that can help translate for you.", October 2018
6,4.0,Seafood seafood,"There are three seafood markets in Seoul, Garak Market is the one far from city center at the south of the river. This was picked for my dining option after visiting Common Ground, which is along the way of subway.Having done some online research, despite Noryangjin Fisheries Wholesale Market is the most famous market, many feedbacks are negative for the extra high price for tourists and there are occasions report on fraud.Garak Market has an official website with price per kg of seafood listed which made things more easy.There are very few tourists, I went to a restaurant upstairs first, where I seeked the staff to go with me shop for seafood downstairs. The food are delicious. King crab and fish soup are must try.", April 2018
7,5.0,Be Adventurous,"One of the best nights I had in Korea. Lets put it this way..... you just have to be willing to go through the hustle and make it work. NO, they don't treat tourists the same but I understand why. This fish market is for locals and they are looking to make money and not entertain. So bring the cash and enjoy an amazing fresh seafood dinner. After you haggle them for the price, they will take it upstairs to the restaurant which they work with and you simple just let them know how you want your meal cooked. That's it.I was so blessed that night with meeting the most amazing Korean's at the table sitting next to me. The night turned out to be a huge 3 hour party. Good Times...", March 2018
8,3.0,It would be better if you bring a local friend along,"Me and friend went to Garak Market, but we did not eat there because we were avoiding disappointment due to misunderstanding between us the tourists and the stalls.", December 2017
9,4.0,Fresh seafood ,"Local seafood market . You can buy the seafood then bring to restaurant, they will cook for you as what you want with cooking charges.", November 2017
