,star_point,title,text,Date of experience
0,3.0,Nice Plaza Without Protests,There is usually something happening in the Seoul Plaza outside the old Seoul City Hall.Protests however can get packed and noisy so avoid if something is on that is politically motivated. On the three visits one was good and the others to be avoided., September 2019
1,4.0,Events and protests rather than rest for the public,The square before the city hall. Good to enjoy events. - They often have protests or events. It's fun to watch events like local product sale. - There's a water fountain and a huge I SEOUL U sign. Good photo zone for foreign tourists. - The old and new city hall buildings look, August 2019
2,4.0,Huge Elegant Square ,"Pretty much the dead centre of Seoul,  a huge square ringed by massive buildings and Seoul City Hall. It's got a nice green area in the middle with fountains and a colourful Seoul sign. Beautifully lit at night. It's a busy bustling place by day ", July 2019
3,4.0,Large open space square,I chanced upon this place on my way to Deoksugung Palace. This open space oval-shaped grass square in front of Seoul City Hall is used as a place to hold various events and cultural festivals. It is a well-known place where tens of thousands of Korean soccer fans gather here to, June 2019
4,5.0,Ice skating,"Ice skating at Seoul plaza is from December to first week of February.  Make sure to check weather particularly yellow dustfor they may suspend activities due to unfavorable weather conditions.   Fee is 1000₩ including entrance, pair of skates and helmet.  ", February 2019
5,3.0,Outdoor ice skating,We went here in December to see the outdoor ice skating. The price is very cheap. Only 1000 won. The ice skating area is not too big. There are some food outlets near the skating area. , December 2018
6,3.0,Not What I Expected,"Seoul Plaza is a big stretch of land in front of the city hall and the Seoul Metropolitan Library. Before coming here, the photos I saw of the plaza showed much grass in the area. When I arrived, nothing but dirt appeared in the vast expanse, which was ringed by colorful potted", November 2018
7,3.0,Decent sized piece of ground right in front of City Hall,I stayed at the Plaza hotel which is just across the road from the Seoul Plaza - a place apparently popular with protesters and demonstrators. During the week that I was in Seoul there were no massive demonstrations apart from a group of well behaved taxi drivers protesting, October 2018
8,5.0,Good place to take pictures and relax for a while.,"If you go near this park, you should check it out. It's on a great location near Gyeongbokgung Palace and King Sejong statue. There are big ""I SEOUL U"" letters which are popular for taking pictures with.", August 2018
9,4.0,Gorgeous park,"You won't find too much to do at Seoul Plaza, but it's a ""must visit"" for all tourists. You'll probably find yourself in the vicinity anyway, touring Gyeongbokgung Palace and the Lotte Department Store (both highly recommended attractions), and the park is half way between them.", July 2018
10,5.0,Short stay,Had the pleasure of staying at this hotel for three days and would definitely stay there again. Food was food and the staff was really nice. I liked that is was really close to a lot of different types is restaurants and things to see. Close the the subway also., June 2018
11,4.0,Seoul Plaza,"Seoul Plaza is an activity location in one of the most central places of the city. Especially during warm seasons, almost each day it is possible to see something interesting in this location. Seoul Plaza is very close to many hotels and restaurants, as well as to main tourist", March 2018
12,5.0,Edward Shin,Edward was so helpful in accommodating me to my room. It was so great service that I immediately got into good feeling in Seoul Plaza hotel. Great service and added value for the business traveler., June 2018
13,4.0,Displays,The is the grassy area near the City Hall. When we were there they had a winter display. Walk by here when trying to get to the subway station., December 2017
14,3.0,"Convenient, unremarkable, next to City Hall.","Located smack in the center of the city, near City Hall––not the most fashionable or attractive part of Seoul, but convenient if your business in the city makes it so––the Plaza is uneven.  The pros first. Great service (I asked for a better and quieter room, and was promptly", April 2018
