,star_point,title,text,Date of experience
0,5.0,Taste was very good and left me wanting more! The texture was excellent. would recommend for anyone who is hungry,"poo is good and i love poo. rxctyvuiubygvfcgvhbjgvfcxdc gvbhjb gcfxdcg vhbjnbcgfdxcghbjkcfcfhgvjhbk,mhcngxfchgvhbjknlkl/n.bkvhcgxdzsfdxfcgvhbjkmlkjhgfthdrgesdfghbjklokjhugytfrdesdxfcgvhbnjmkjhgfdxsdfcvgbhnkmlljhgfgdfsxcvbnkmlojiuhygtfdszA", February 2020
1,5.0,Fun place to explain human needs to children,Poo poo and wee wee are the two of the most intriguing human elements for young children. This museum has a fun approach to explain the mother nature calls. A fantastic educational activity for parents and children!, July 2019
2,5.0,Fun for small kids,Very fun place! Both our kids (4 & 9) had a lot of fun taking pictures and exploring the digestive system. The location at TripAdvisor is wrong. It is about 250 to the south at the SM duty free Mall next to running man! , November 2019
3,5.0,The place is quite good for my 5 years old boy, The place is very lovely But a little too small There are people writing in various places that makes it look dirty., March 2019
4,4.0,Fun for kids! 1h max,"Super fun visit! Very easy to find especially for us non-korean tourists. Located at B1 of a duty free dept store. Really great experience, brought my seven year old son and he loved the entire place. The main part is the digestion simulation which was really fun and pretty", October 2019
5,4.0,My kids loved it,"A silly and funny place, good for laughs. It's not huge and you can easily get around it in 30 mins without crowds. A bit difficult to find as it's inside a building with no obvious signage. Wouldn't go out of my way to come here but worth it if you're nearby and want some silly", September 2019
6,4.0,Kinda silly but another must if you're doing museum tours.,This is a small amusement park in the bottom of SM Coex (somehow fit there) where you can learn about digestion. Unfortunately some of the information is in Korean only but there are lots of photo opportunities for you to have when you go in and explore. The discover Seoul pass, September 2019
7,5.0,10/10 would shet again,holy shiet it was great i got to see poop to smell poop and to shiet poop it was not as poopy as i expected, September 2019
8,5.0,Small but fun,"We visited on the 25 Jul 19.  It’s in a high rise building on one of the floors, it’s signposted everywhere so very easy to find.  To get there take line 1 subway from Janggak station exit 3, it’s a three min walk from there. Prices W7,000 each.  The children get a quiz sheet", July 2019
9,4.0,PooPoo Land Visit,"A great place for Boys.  How can you not laugh at Farts?  Only takes 30 minutes to visit this small museum but, funny.  Kids loved it.", May 2019
