,star_point,title,text,Date of experience
0,4.0,Hanyangdoseong,Hanyangdoseong was built to safeguard Hanyang (Seoul) in Joseon dynasty. It was guarding the city for more than 500 years. Worth a visit., October 2019
1,4.0,Good Excursion for your Legs,Came here from Ihwa Mural Village on my way to Dongdaemun by foot. I was there almost towards the end of sunset and it was beautiful. Got a good exercise climbing up to one of the spot to take photos and it reminded me of the last scene of K-drama Memories of Alhambra~ :), September 2019
2,4.0,Excellent walk to see Seoul,Visited the Naksan to Dongdaemun section of the wall. The views were amazing and we were able to see a quieter side of Seoul. this section is an easy walk suitable for people of all ages., November 2019
3,3.0,it's a toss up,"because of the obsessively stubborn cultural korean way, you may regret going in this 'excursion' if having small children; once you start your walk on the perimeter, they won't let you out & also even check your passport at some point when going by the blue house (the korean white house)..", April 2019
4,5.0,really good,Did a fair bit of the walk and found it really good and as you walk higher up you get great views.  You will find nice little cafes and viewing points for great photos., October 2019
5,4.0,Nice to explore around,"Take the subway to Dongdaemun station and you will see the Southern Gate and the wall. It is part of the wall that surrounds the whole ancient city around Seoul. There are local stores and roadside peddlers selling local food and products. Stop by and try their local odeng (fishcake in clear soup), topokki (rice cakes in slightly spicy gravy), local sausages, which seems to be available everywhere. Nearby you can see the the Dongdaemun Design Plaza (like a structure from a Star Trek movie) and various shopping malls including duty free malls (without the tobacco and liquor).", November 2019
6,4.0,Steep hike to breathtaking views,"Attempted to reconnect with nature with a hike to Seoul city wall after a work trip, the path up was made easier with the cold of winter. Superb view of Seoul city from the TOP!", December 2019
7,5.0,A Highlight!,There are many sections of the city wall to follow. I chose the portion leading up Mt. Namsan to the N.Seoul Tower in Namsan Park. It was a section of about 500m beyond the cable car station and traversed a beautiful idyllic forest with the momiji autumn leaf colour change. An altogether peaceful setting. Viewing platforms allow better views of the city sections and former defenses., November 2019
8,4.0,"Not the Great Wall, but nice views of the city","Recommend going in the evening, as the city views are nice and the gate across the street is lit up nicely.", November 2019
9,5.0,Beautiful piece of old Seoul in the heart of an ultra modern city ,Right in the heart of Dongdaemun is this piece of of history that you must check out. It's a two minute climb up from near Heunginjimun gate. The view from up here is amazing. For the best experience go up before the sun sets and watch the lights of the city come on from up there., November 2019
10,5.0,Great outing!,"We spent a day walking one section of the Seoul City Wall.  Public transport to the Changuimum Gate was easy and straightforward and there were a couple of sweet little cafes near the gate, so we stopped for lunch and coffee.  Once we started walking, it was up, up, up to a point with lovely views of the city.  The only downside of this section was that it abuts a military base so photography was prohibited.  Overall, though, it was a sweet way to spend a few hours, taking in the sights and the beautiful autumn leaves!", October 2019
11,4.0,Picturesque,"Another must visit, allows for some cool photo souvenirs and is a real piece of the city’s vast history. I enjoyed my time there, though I wouldn’t spend hours. It’s close to Dongdaemun square, so can be combined with other activities...", November 2019
12,4.0,By the Dongdaemun shopping area check out the old city wall,"There is a section of Seoul's old city wall in the Dongdaemun area. It looks interesting and is good for a photo (or several), you can walk beside it and in places climb along the wall rampart however its not really safe or set up for it. Other walls say at Suwon can be safely walked.  It's worth a look if you are in the area.", October 2019
13,5.0,Part of history,Take a leisurely stroll along the wall to feel the spirit of the old days. Above is a nice view of the city., September 2019
14,5.0,Beautiful sunsets,"I hiking up to the top right as the sun was setting and it was breathtaking. Beautiful nature all around you, birds chirping, wind blowing, then as the sunsets, you see the city lights of Seoul over take the scenery.", July 2019
15,4.0,The East Gate wall is one of the best,, September 2019
16,5.0,Must do if in the area.,, September 2019
17,2.0,A bit disappointing,"We followed the city wall whilst hiking up Inwangson mountain...the viewpoint at the top's great, but in all honesty, the city wall in Seoul looks like it was constructed just last month. The city wall in nearby Suwon is much more impressive.", September 2019
18,5.0,Portions all around the city,, September 2019
19,4.0,All around seoul,We could actually see the old seoul walls in many places. Its interesting to see the old city walls. Near namsan park we could see a long part of it., September 2019
20,3.0,Spectular at Night,"Go at night - great illumination.  Other than that, it is a reconstructed section of the old wall - without a gate.  It will take all of 15 minutes", August 2019
21,4.0,Unexpected ,, August 2019
22,4.0,Extensive,"About 12km of the original 18km still exists at various locations around the city. For a good walk by the walls Namsan Hill and Bukaksan Hill are good choices. Don't expect the Great Wall of China, they are quite low wall when walked inside.", July 2019
23,3.0,Many places to see the Seoul City Wall,You can see parts of the wall in different spots around the city. My favorite place is in Namsan Park., August 2019
24,5.0,Beautiful views ,"Really lovely walk and beautiful views of Seoul, even in the torrential rain! Not strenuous but wear trainers as it’s quite sandy.", August 2019
25,3.0,A day visit,, June 2019
26,5.0,Goes together well with mural village,"A relatively easy hike from mural village down to DongDaeMun.  Can enjoy seoul scenery from high above and see Namsan Towel from far away.  At the top, near Naksan Park, you can get a panoramic view of Seoul.  Very spectacular.  There are a lot of history behind these walls, and the are also signs that explain the wall changes and dynasty changes, people who enjoy a little bit of history and hiking would love this spot.", April 2019
27,5.0,Steep climb but worth it,"Discovered the climb up to Naksan Park following the Seoul City Wall almost be accident.  Path starts just North of Dongdaemun Gate.  Walked up on the inside of the Wall (which provides the best views out over the city), then back down on the outside of the Wall (some good photo opportunities of the wall itself).  Take water (especially in Summer), a hat, good footwear and a camera.  Plenty of places to stop on the way up to Naksan Park (the track doubles as a fitness circuit, and there is plenty of shaded seating).  Path varies between paved and unpaved on the way up.  Not really suitable for small children.", July 2019
28,5.0,Nice photo opp and parks,, November 2018
29,3.0,Stumble upon Seoul City Wall!!!,"I was walking around Dongdaemun when I campe upon the city wall!! It was just right off Dongdaemun station, exit 1 I think. It was nice, so much history. Come here for a relaxing time and just cool off....so nice in the evening, and it was good to see.", May 2019
30,5.0,A steep hike but great view,Walking up from Naksan park then down towards DDP is definitely the preferred route. Pleasant uphill but would have been more difficult the other way round due to the terrain. Decided to skip the mural village considering the residents prefer it that way., April 2019
31,5.0,"Since 600 years ago, Hanyangdoseong hugs the Seoul with the unique history, moments, people and many diaries. I got the",, March 2019
32,5.0,5 Reasons why you should visit Hanyang Doseong,, March 2019
33,5.0,5 reasons why you should visit Hanyang Doseong,, March 2019
34,5.0,5 Reasons why you should visit Hanyang Doseong,, March 2019
35,5.0,5 reasons why you should visit Hanyang Doseong,, March 2019
36,5.0,5 Reasons Why You Should visit Hanyang Doseong,, March 2019
37,5.0,5 reasons why you should visit Hanyang Doseong:,, March 2019
