,star_point,title,text,Date of experience
0,5.0,Very nice place,Perfect place to go with kids many rides and lots of space for play but you should go in the morning. It looks creepy and looks like an abandoned town at night, February 2020
1,3.0,Don’t Steal Acorns.,, July 2019
2,5.0,Children's paradise,"The park is attractive to both adults and children in autumn (late Oct./ early Nov.). The autumn colours are fascinating but they vary from year to year depending on weather, etc. This year, the summer is long and dry but the ginkgo and maple trees still show off their beautiful autumn colours, although not as good as those of last year. The park has a good zoo, apart from an amusement park, etc. I like to go there (and to the Seoul Grand Park) when I visit Seoul, as both are great places for photography and leisure.", November 2019
3,4.0,Sunday Funday,"My 17 month old daughter was so extremely excited to see all the animals and did not want to leave. Korea has so many family-friendly places and this is definitely one of them. I think I may have seen some strollers to rent on our way in, not entirely sure. Overall, this was a lovely experience for both of us and we look forward to going back with my husband.", September 2019
4,4.0,Great place to spend a whole day with kids,, September 2019
5,3.0,"Nice, clean & spacious park - Sad to see it somewhat under-maintained",, August 2019
6,5.0,Family time,"We had a great time though it was so hot. You need to bring or buy lots of water. There are lots of places where you can find food/snack/ice water or other beverages. The kids loved the musical fountain, the water playground, the animals, the Anishow. We spent around 4 hours looking around and playing.", August 2019
7,3.0,It's free (mostly) and keeps kids busy,, June 2019
8,3.0,Nice park to stroll in,"The park is quite far from where we stay at myeongdong and we paid 13,000KRW for the cab ride. The park is free and contains a zoo (where the animals look quite sad) and there is a little amusement park when you can pay for the rides. The main highlight for us is the Seoul Children's Museum located near the main entrance.", June 2019
9,5.0,Very large park with lots of fun!,"Only covered a small part of it, as we were mostly busy with the museum, but what we saw was fun. A great big playground (with no shade though), big music fountain, a junk-made sculpture walk, a beautifully designed orangery... Lots to see!", May 2019
10,5.0,Outside of town but a good place to visit,, April 2019
11,5.0,excellent place  for a day out,, April 2019
12,4.0,"Lovely park, sad zoo","Visited with my 14 month old while on holiday in Seoul. The Children’s Museum is fantastic and has a really nice toddler play area, the park is lovely and we had a pic nice in the grass and enjoyed the botanical garden and walking around. However it was really sad to see animals like a lion, elephant, leopard and tiger looking sad in small enclosures. Young children are equally happy seeing farm animals so I would have been perfectly happy just with the goats and ponys.", April 2019
13,5.0,Entrance is free including the zoo,, March 2019
14,4.0,worth seeing,"Visited when I did a trip around Seoul, there is many things to see in Seoul but I wanted to take our 7 year old grandson here", August 2018
15,5.0,Fun Public Park,"This is great piblic park for family, there are a lot of interesting spot like children museum (1,200 won), free kids zoo, music fountain, amusement park. You can take subway to children's grand park line 2/line 7 exit 4 or you yan take local bus No. 721 from city hall st.", December 2018
16,4.0,Great Park to visit!,, November 2018
17,5.0,entertainment,, November 2018
18,4.0,Great for children and adults,"Last March I went there on a rainy day but the place was still beautiful, with cherry blossoms and tulips. Went there this time in early Nov. and the place was lit with autumn colors (maples and ginkgos). It was a sunny day. There were many children, mainly young students on school tours. Seoul children are so lucky, to have a lovely and huge playground with a zoo. For adults it is also great to spend some hours walking in the beautiful and tranquil park. The internal amusement park is located at a far corner hence it does not disturb those who love quietude. If you like children, this is a place to see them bursting out with joy and laughter.", November 2018
19,5.0,A great place to bring your kids,"The park is huge. There are children’s museum, amusement park and also zoo. It was so nice walking with the kids and the roads are big to push the strollers. Alot of things to explore and the kids definitely enjoyed it.", October 2018
20,4.0,All-in-one park where everybody in the family can enjoy,"It's a huge park with probably everything in it - a park, a zoo, a playground, an amusement park, etc. You can easily spend half a day there on a day with nice weather. There are also strollers for rent with very reasonable price so there's no need to carry your own stroller in the subway all the way there. The zoo and amusement park may be small but perfect for our five-year-old. The foodcourt is not so bad. But it would also be nice to bring lunch and have a picnic in the park.", October 2018
21,5.0,Free and fun,"We went to the Seoul Children’s Museum before heading down towards the park. It’s pretty well spaced out with a timed water fountain which leads to an open playground for kids, and towards a small-ish zoo. Great outdoor fun for the kids for free!", October 2018
22,3.0,"3.5 stars, free and fun for family","The zoo here is small but free, the one at Grand Park is much better. The greenhouse is nice. My favorite part of the park was the art collection made of recycled metal, it is a creative use of rubbish and fun-even for adults. There is a fairy tale area but probably non-Koreans will not appreciate it so much (it only explains the Korean fairy tales in Korean).", August 2018
23,4.0,Do not visit on a Monday ,, September 2018
24,4.0,Enjoyable for visitors of all ages,Visited Seoul Children's Grand Park during Summer and it was a great trip. Went there at about 4pm and there was the music fountain show. Walked around the area a bit before heading towards the zoo and it was already closed. Be sure to reach earlier if you intend to visit the zoo and the various museums there since they close pretty early., July 2018
25,5.0,"All-in-one place for children, as the name suggests","We brought the kids to Seoul Children's Museum and went around the Seoul Childrens Grand Park.  The place was huge and there was a big zoo, botanical garden, amusement park and skate park.  After a few hours of visiting the above places, we eventually made our way to the Children's museum.  The museum is more suited for younger kids below 10, as our 11-year old found it a little boring. There were 3 levels in the museum and the kids had a lot of fun playing. The staff stamped out hands on the way in so that we could re-enter if we wanted to visit the cafe or restrooms. Overall the place is very clean and accessible, and I would recommend this to families with young children.", June 2018
26,4.0,A good park,It was raining so there were not many people in the park. Early April was the cherry blossom time and the visit was quite worthwhile despite the difficulty of taking photos (with the lens getting wet every few seconds). The amusement park was not in operation in the rain for safety., April 2018
27,5.0,Seoul Children's Museum,"This is the BEST, MOST AWESOME, CLEANEST, WELL-MAINTAIINED, museum for kids. My toddler 23months wnjoyed the toddlers area - crawling, climbing, sliding, and pretend house play. My 12 and 7 years old enjoyed the water play area, construction area, the wheel chair experience, digital art, and so much more. We stayed 10am to 4pm, and they still can't get enough. It was really a fun fun day.", May 2018
28,5.0,Fantastic place to go especially if you have kids!,, April 2018
29,5.0,Second visit to this park,, April 2018
30,5.0,Great Childrens Museum too,, December 2017
31,4.0,A little bit if everything ,, October 2017
32,5.0,Great,"Huge park with play area, zoo, flower garden and science museum. It’s full day activity, all family members will enjoy. Must visit.", August 2017
33,4.0,A fun little older amusement park,I have visited this place several times during my years in Seoul and had to get in one more before leaving. The questionable rides with their knockoff paintings are a trip to check out., December 2016
34,5.0,huge,"Definitely a good place for kids to have fun, there is a theme park and a zoo in this place so it should fill up the whole day", April 2017
35,5.0,Walked through to escape the roads !!,, April 2017
36,5.0,Seoul Children's museum,"The children's museum was such an amazing place for kids. One could easily spend the whole day at the museum and the park. Be prepared to spend more than 3 hours here if you bring your kids to the museum because there's just so much activities for them to do. Ticket were very reasonably priced, which is a huge bonus point!", July 2017
37,1.0,Animals at Zoo kept in poor conditions,"The park itself was fine but we were so disturbed by the living conditions of the animals at the zoo that we did not enjoy the overall visit. The living spaces were incredibly small. Three zebras were kept in an area smaller than most backyards. It was very hot that day and we were saddened to see that few animals had areas to cool off in even a small pool of water. Most of the animals were pacing back and forth in their tiny living spaces, no doubt due to boredom. one of the fox seemed to have an eye infection. The elephant looked so sad and lonely. Some had little shade and no grass. This zoo would should reduce the number of animals and improve the condition of the animals by increasing living space and focusing on improved care.", June 2017
38,5.0,Beautiful Park with lots to do.,"This Park has it all including a zoo, a children's museum, kid's auto park, amusement park with rides, playground, outdoor concert hall, Anistory where they have plays/musicals and the Music Fountain.We accessed this Park from the Seoul Children's Grand Park Subway Station exit #1.There are plenty of drink vending machines in the park and also a couple of small restaurants and canteens that sell food as well. We ate at the Fried Chicken Restaurant that's located right next to the Anistory.We spent about 20,000 krw for a family of 4. Plus there are bathrooms with baby changing stations located all throughout the park which was very convenient. If you go I would allocate at least 4 hours for this park but you could easily spend a whole day here.", June 2017
39,5.0,Would strongly recommend for young generations,"You can easily spend the day in this huge park. tons of things to view, to taste, to experience. A top notch place for kids. Strongly recommend.", May 2017
40,4.0,Amazing Park,, May 2017
41,5.0,good place to have a walk and little entertainment.,this place is near my home and i usually go there for a walk. this place is really nice. they have a zoo too their but it's not that big but enough to entertain you. it is also a good place to workout., May 2017
42,4.0,nice place for a day visit,"After visiting Everland with its terrible queues i enjoyed Grand park for its quietness and free access. there is a decent zoo which is FREE! nice place to walk around, eat, sleep on the grass at sunny day. very good fountain with music show.", April 2017
43,5.0,Best you'll find anywhere in the world,"An amazing children's museum for a range of ages. Went with two children aged 4 and 1.5 and both were enthralled by the mix of activities. Set aside several hours to go floor by floor through the activities including those focused on construction, space, farming, indoor maze, etc. Having visited similar museums in a half dozen countries, this is by far (and by a wide margin) the best.", April 2017
44,3.0,Good day to spend with young kids,"Its not a touristic must see destination, but a good spot to spend a day with young kids doing various activities...", May 2017
45,5.0,Walk in the Park,, April 2017
46,2.0,Tacky,, April 2017
47,4.0,this is a greally cool place.,very open place to walk around and see Korean families. good place to take photos and get away from the city life., March 2017
48,5.0,quiet and beautiful,"Fresh air with many small lovely corners, a place to visit when cone to Seoul,very close to Public transportation", October 2016
49,5.0,Plan to spend at least half a day,, March 2017
50,5.0,"Calming, Fun and Beautiful park","Fun place to visit, especially if you have kids with you. Basically an all-in-one park. They have several zoos, playground (very large and themed too!), picnic areas, pools (if I am not mistaken, it was closed for maintenance when I was visiting), lots of gorgeous plants and trees. The area was well-taken care of. I felt like I was in a TV show hahaha. Awesome for kids as well. I saw lots of kids having fun by themselves there. Easy access to the subway. Close to Sejong University, where I was staying. Admission was free! I spent a good 2 hours just sightseeing. Great for solo wanderers who wants peace from bricks and skyscrapers. Also safe for female travelers. They even have background music along their alleys. Oddly creative, I must say.", April 2016
51,5.0,Seoul Children's Museum (part of Seoul Children's Grand Park),, December 2016
52,5.0,Great places for children and adults too,"Among all the activities, the lighting works in the fountain with music is remarkable. After sunset, you must spent some time there to make your trip unforgettable.", October 2016
53,5.0,Seoul Children's Museum (part of this park),"Very well done. This museum merits its own TripAdvisor listing as to not confuse it with the other children's museum in Seoul. Four floors of activities and all signs in English as well as Korean. My 6 year old and nearly 4 year old loved it. A bargain at USD12 (equivalent) for the three of us. About 10-15 minute walk from Line 5, Gunja station. Easy to find and most enjoyable. Three hours flew by - and my kids didn't want to leave. Very nice section in the basement level focused on building empathy - I was impressed with the inclusion of small wheelchairs and walking stick (for the blind) to be used along a small course.", January 2017
54,1.0,An OK park with a really sad zoo,"While this park is okay (nothing too special) the zoo area is totally depressing. It can be really hard to see the animals penned in such small enclosures. In Seoul, there are dozens of other parks and even a better zoo. I would really advise travelers to not go to this place. If you want amusement rides, you can find several other amusement parks in and around Seoul to visit that don't have such a sad portion to their park.", May 2016
55,5.0,Amazing and really a grand Children's Park for all walks of life!,, December 2016
56,5.0,Good place to see Cherry Blossom,"Seoul Children Grand Park is a good place to see Cherry Blossom on April. Crowd but the space is big enough for you to take a rest, eat some snacks, sit in the grass and enjoy the beautiful Cherry blossom! There is also a zoo inside the park!~ Recommend visit on April^^", April 2016
57,5.0,Fun Place,We went during the MERS scare so it was quite empty. but my husband and teenage daughter had such an amazing time, July 2016
58,5.0,Hidden Gem,"We traveled to Seoul with 2 young kids for 5 days and mainly focused on things to keep the young ones occupied with. The Children's park & the adjoining museum were fantastic. We ended up visiting it twice. The Grand Park on a sunday, had a carnival-like atmosphere with lots of stalls selling things, food vendors as well as play zones. The park offers up-close interaction with horses and a few other animals. The wild animal enclosures were well maintained and my kids had a great time viewing their occupants. We wrapped up our visit with a quick bite at a lovely little Italian restaurant just outside the Grand Park. Great way to spend time in Seoul!", October 2016
59,4.0,Nice place for kids to play at ,, December 2016
60,4.0,Not only for kid but also for couples,, April 2016
61,4.0,Mix it up by visiting a park and people watching,, October 2016
62,4.0,Worth a visit if looking to entertain young kids,"This park has lots of activities including a few playgrounds, different parks to walk through and play and a zoo which was free (!!) that had all the big African cats, tigers, bears, elephants, monkeys and more. The zoo enclosures allowed you to see the animals really close which was cool. There is also an amusement park, water play area, lots of shaded picnic areas and also a paid children's museum.  Area is quite large and you can rent strollers at the park for us$3 a day which is good value. Food outlets also on sight. Worth a visit to entertain younger kids for a day. Minus 1 star as the location is a bit far from the city centre - about 30-45min taxi ride depending on traffic (costs about us$15 in orange taxi). There is a subway train station out front which may be potentially quicker. With it though given the large free play area and zoo for kids!", October 2016
63,3.0,Very large park with amusement rides,My child is six and wanted to spend most of his time at the amusement rides.  However he was deemed too short to ride most even with an adult - and even the dodgems which was a surprise.  So the rides were limited.  We also tried to go to a part of the park where kids can drive little cars but it was all shut up and didn't look to be used much. We didn't get to the zoo part., September 2016
64,5.0,"Very large, many free activities ",, September 2016
65,4.0,Nice Place,Nice place to go with your family. Nice food n fresh air. You can make a nice picnic with your family with fun., April 2016
66,5.0,Must go for families with young children,, September 2016
67,4.0,Fun filled day for young kids,, August 2016
