,star_point,title,text,Date of experience
0,5.0,Great evening out (Dinner + Show),"I went to Korea House several times with my clients on business trips. The reception team has been always very professional and friendly. Set in an historical building, the Korea House is serving an extensive set menu made of several dishes and kimchi (make sure you are hungry", April 2019
1,5.0,Memorably experience!,"The hotel made a reservation for the show and they received me as if they had been waiting for me which was lovely!The story was poignant but also filled with humour and great acting.  Scenery was incredibly well staged, impressive.  The costumes were superb.  It was a thoroughly enjoyable evening.", November 2019
2,5.0,Amazing Koreans show,Amazing Koreans showAnd amazing traditional Korean dress with traditional music and danceI highly recommend So nice and beautiful to see this showIt's just one hour, October 2019
3,4.0,Cultural show was impressive,"The group I was with booked a dinner and cultural show at the Korea House. I had no real expectations but was pleasantly surprised at the cultural show.  The show gave you a good insight into traditional Korean dance, music, and dress - very impressive.  The dinner was a buffet.  You could get almost any type of Korean dish you would expect.  Service and food was very good.  Staff was pleasant and friendly, especially considering I went with a very large group.  I would recommend this as a place to visit if you are in Seoul for a couple of days.", October 2019
4,1.0,Terrible service,"We request to book a table for dinner uso y their website twice, but not response. You can check the confirmation using their site; but is always as “checking” .... they dont even bother to inform you that is full.", July 2019
5,5.0,"Food is good, but it’s really about the show!","I had ZERO expectations for this as a cultural show isn’t usually up my alley but someone else on our trip booked this and it ended up being a highlight from our trip. The dinner is a multi-course affair and is based on royal meals of the past. There are 3 options, and they all come with plenty of food in tasting portion sizes. It’s not your typical Korean meal that you will find in the U.S. or even most Seoul restaurants, but it was all fine. The real treat was the 1-hour long show. The story is based on a Korean folk tale and is performed by a talented group of dancers and other performers. There are also musicians that play traditional instruments to accompany the performance. Without spoiling too much, there was also a fun audience participation element that was a nice surprise. In the end, it ended up being an entertaining way to see a little bit of Korean cultural history.", June 2019
6,4.0,Korean Showcase,"Every time I travel with my wife we always spend one night watching cultural shows that represent the culture of the country we are visiting. In Seoul I think Korea House is the place. They offer different ticket options, like show and dinner, and dinner itself has different options, depending on the food you want to eat, or the kind of service you want to have, etc.... The show is a total representation of the old Korean cultures as shown through the evolution of their music and dance. The food...I don’t really like the food, but it’s worth it if you want to try culturally or historically sourced food, and the servers are wearing period Korean attires.", June 2018
7,5.0,"Banquet.  Many courses, excellent food and service.",This is the second time I have eaten here.  There were 21 of us and everyone felt it to have been very good.  can't fault ti really.  Traditional Korean food in an authentic setting.  Beautifully presented and excellently served.  thanks., April 2019
8,5.0,Really great show,"I have seen thus show last month, and i think it is beautiful, elegant, highly professional , done in good taste. Go and enjoy!", April 2019
9,5.0,Excellent!  Must see,I went there with my group and we had dinner followed by the show.  It was AWESOME!  The food was fantastic and very refined and the show was a must-see.  You don't have to understand Korean as there is a narration and the action in itself was hilarious.  We had great fun and I would definitely go again if there is an opportunity to do so., March 2019
