,star_point,title,text,Date of experience
0,3.0,Average,"Having been to a number of more interesting aquariums in Asia, this one is not particularly interesting. Unless someone in the gang craves for it, can pass.", January 2020
1,5.0,A nice Aquarium visit,We bought the package of the aquarium tickets together with the admission to Lotte World. We decided to visit the aquarium first as they do not allow rentry at the Lotte World. The aquarium was located at the other side of the Lotte mall. The aquarium was new and well space out, December 2019
2,4.0,Good pleasant visit!,"It was nice to come see the beautiful fish and aquarium. It was pretty!! The inside is big, bigger than Busan aquarium. You can see many different types of fish and animals here. You can just walk through and look at the colorful species. I think I spend around 2 hours inside. Beautiful designs to take pictures, and have a good time with friends or family.", May 2019
3,4.0,Go to the aquarium if you visit Gangnam,"If you are going to the Gangnam area any way, apart from visiting the shopping mall, you may wish to reserve time for this aquarium.  It is not a very big one and the advantage is that it is actually inside the Coex Mall and is wholly indoor.  Though it is compact variety of fish is good.  You can see shark, turtles, penguins, and many more.  You can spend two hours there, and worth going even if you have one hour and are thinking what to do.  Kids will enjoy.", October 2019
4,5.0,A Brilliant aquarium,This is very modern. It is inside the Lotteworld Mall.The aquarium is massive.There are lots of species.You can walk through clear observation tunnels and see fish and Baluga whales swimming around you.If you love sealife you will love it., August 2019
5,4.0,Whales,Very beautiful and you can tell they work very hard on maintenance. One of the nicer aquariums. Beluga whales. Unfortunately I will not go back probably. Very sad. Small tanks., August 2019
6,4.0,Great place to visit - Good for all ages,"Located in Lotte World Mall, it's a popular spot for tourists and locals alike. I'd advise going early for a visit as when the crowd's build-up, the experience can be a little harrowing (jostling for space to view the exhibits). Good educational fun for all ages and it's wheelchair and stroller friendly.", August 2019
7,3.0,Expensive. Crowded and noisy.,, August 2019
8,4.0,Not a bad choice to visit here!,, May 2019
9,4.0,Great photo op!,, May 2019
10,3.0,"Good for kids, go early or late to skip the crowds","A really big aquarium in a great central location, Lotte Tower. Unfortunately it did become very crowded with lots of children and impatient parents pushing through with prams.", April 2019
11,4.0,"31,000 krw/ticket worth spent",, April 2019
12,5.0,Fantastic aquarium,, February 2019
13,3.0,Nice ,, December 2018
14,4.0,Beluga and Axolotl,, December 2018
15,5.0,Amazing Aquarium! Well worth the visit.,"What an amazing aquarium. The tanks are so clean you can't even tell there is glass. Great exhibits. Beluga whales, penguins, octopus that was full on display, sea lions, and otters. Plus so many fish. Lots of underwater tunnels. Best aquarium I've ever been too!", November 2018
