,star_point,title,text,Date of experience
0,4.0,Nice design,"I went there two times, AM and PM. The night scenery is so beautiful. So many places to take photos. Outside the building, there are roses being displayed (actually for kdrama shooting, but somehow they left it there as it become famous with tourists). I would like to recommed", October 2019
1,2.0,A little tense,For me it was a bit disappointing visiting S. Korea. I can feel a bit of tension wherever I would go around the city. The people were not as warm as expected. I don’t know if it was due to a language barrier or they were just not trying to be nice.  I’m Caucasian and my wife is Japanese and at a lot of places we went I didn’t really enjoy myself. It was our first time visiting. But as for me I probably won’t go back again. This is my opinion, April 2019
2,4.0,Worth a visit,, January 2020
3,3.0,So much potential....,, February 2020
4,5.0,Weird and Fun Place,"Weird and cool architecture, just walk around outside and inside for awhile and get lost. Some cool exhibits, food, and shops!", December 2019
5,4.0,Nice and big building,Nothing much here but nice walk around. It surroundings by few shopping complex which offering various types of things. There is food truck (night market) and performances during weekend if not mistaken. Please check before you go., October 2019
6,4.0,Nice designe,"Modern building, interesting construction, rice lights every nights, them exhibitions almost every month. Just see it", February 2020
7,5.0,The Humanistic Art of Architecture,, January 2020
8,5.0,"A Modernistic Piece of Art, and Architecture as well as Technology.",, January 2020
9,3.0,DDP LED Rose Garden,DDP LED Rose Garden is closed when we get there. :( So frustrated not to find it while thinking that it should be where it should be. Didn't get any review or advise online that it will be closed so sharing this post which hopefully would help those who plan to go to DDP to see this LED Rose Garden. Please check operating hours or any announcement before you go., January 2020
10,3.0,Misleading information!!,, January 2020
11,4.0,Nice architectural design ,, January 2020
12,5.0,amazing architecture,"such an amazing architecture,a piece of art and history by Zaha Hadid, where the future meets fantasy design takes your breath away. Free admittance other than into galleries and class. Feel free to walk in and dont trip while your head will be looking up at amazing futuristic style of design, and down at the assymetric stairs etc. cool cafes inside, art classes, bookstore, seating areas- plenty to do.", September 2019
13,3.0,Futuristic design!,, January 2020
14,4.0,Amazing show during new year,, January 2020
15,5.0,100% worth a visit,"Excellent gallery, beautiful building, world-class art. We went during winter and it was great to have some time away from the cold.", February 2019
16,5.0,Dongdaemun Design Plaza,"A truly impressive futuristic, sci fi looking complex that deserves a wow factor on first impression especially if you just exited the subway stop.  The grounds and surrounding area are massive you could easily spend two days exploring this area as it also includes historical Dongdaemun wall and gate parkway etc.  The DDP is an art gallery design complex that has numerous spaces and rooms for outdoor performances and conferences.  Another interesting factor that there are archelogical finds surrounding the complex area that was unearth during construction and this has been integrated into the overall area.  This is an outstanding architectural design complex that is impressive when viewed both during the daylight and evening hours.", November 2019
17,5.0,Wonderful space to visit and get some nice photos,"This beautifully designed building is part of the Design Plaza, with regularly exhibitions and performances. There is a small food court area and with few cafes around the basement level of the Plaza. It is also a good place to wait for the HopOn HopOff tour buses which makes DDP their main stop for both lines.... Right across the street and surrounding areas are 5-6 large department stores, some which are opened till 4-5am.", November 2019
18,4.0,Overwhelming,Vast building designed by Zaha Hadid covering a few city blocks. Definitely worth a visit. Various shops and galleries inside and usually a lively market outside., November 2019
19,3.0,Artistic,, December 2019
20,3.0,Average,"The structure of DDP itself loks futuristic, something like out of a Star Trek movie. However there are not many shops in there and can look deserted. I guess you have to appreciate art or design, for me there is not much to see except the structure itself", November 2019
21,4.0,Unique,The architectural facade of DDP is very unique. Outside the building is a good place for watching people and drinking coffee., December 2019
22,2.0,Empty megastructure,, December 2019
23,5.0,Amazing architecture ,"Beautiful, artistic architecture that houses a museum, a kids playground, a gift shop and underground shopping mall. Take the lift up to the roof top and strolled down the ramp while admiring the wonderful view!", December 2019
24,4.0,Quite the eye catching design! ,"Located in the heart of Seoul, this Plaza certainly stands out for its futuristic design! There's a small museum nearby that goes into great detail about the flood control measures that have been implemented. Some ruins have been preserved as well.", October 2019
25,5.0,The one building you have to visit in Seoul,"Also caled DDP. This space ship is a major urban and most iconic landmark in Seoul. Build by Zaha Hadid Architects this neo-futuristic eccentric compkex is a multipurpose cultural center with galleries, event spaces, design shops and lawns that rise up to its roof. Here is the perfect place to shop 24-hour high quality goods.", November 2019
26,5.0,Nice structure,It’s too cold to truly enjoy the outside of the structure .  Great to see the place. Luckily there are indoor place to eat and some small shop/store - I didn’t buy anything there. Also good to sit around have some snacks, December 2019
27,5.0,The beauty of architecture ,, November 2019
28,3.0,,"This building symbolises modem South Korea with its futuristic design. The building  is lighted up in the night. Inside is a  kind of shopping mall with shops, restaurants and halls for exhibitions and cultural programs.", April 2019
29,5.0,Modern architecture ,Very nice to walk around and see this very modern building. Nice and not so big shopping mall as well, November 2019
30,3.0,Incredible design - great instagram shoots,The design is breathtaking - and very massive. The surrounding areas offer a lot of cool shopping and eating spots., November 2019
31,5.0,Photographic Place,"This area is one of the best place to shop but this time, we went here to enjoy the cold weather and take lots of pictures here! Truly a wonderful place for photography", November 2019
32,5.0,Calm and Modern,I stopped by at the DDP at nighttime with some friends and it was a great visit. The architectural design of the plaza itself is so unique and definitely worth some photos. I believe they tend to have some exhibits are art programs here sometimes but you'll have to check out their website. There is a History Museum that you can check out as well with free admission., December 2018
33,5.0,Impressive Building,"This is a very beautiful building, spanning multiple blocks in Seoul.  Its architecture is unique and outstanding from every perspective.  There are pianos in various locations, free to play.  Around the back there is an upscale street clothing market.", November 2019
34,5.0,Futuristic design,The building is very attractive in design. There are spaces for exchibitions in the building. There are art shops and restaurants as well, April 2019
35,4.0,Great Spot and Marvellous building ,, November 2019
36,3.0,Looks beautiful from the outside but didn't really get the point of it,Was looking forward to coming here but after marvelling at the structure and sculptures outside we were a bit bemused by the inside. We only managed to find a cafe and then a huge hall which was empty except for a couple of Mormon brothers having a rest. Not sure what the point of the place is., September 2019
37,5.0,Wonderful Place,It is a wonderful place to visit. Great architecture and atmosphere. They have different exhibitions., October 2019
