,star_point,title,text,Date of experience
0,5.0,Must see for every visitor to Seoul,It's easy to understand why this museum is one of the top visited museums in the world. The exhibits immerse visitors into the arts of the entire history of this country. Additional exhibits show the arts of the rest of Asia. These exhibits are newly installed and are very, February 2020
1,5.0,World Class Museum!,, September 2019
2,5.0,A wonderful Museum....Free admission!,, January 2020
3,4.0,A well laid out tour through Korean history,"It helps if you read up on the basics of Korean history before you visit the museum, because it's a complicated story of multiple competing kingdoms rising and falling while simultaneously trying to fend off the Japanese and invaders from China. Fortunately, the museum explains this history in a series of wall boards in Korean and English. the exhibits cover everything from royal jewels to everyday life; something for everybody.", November 2019
4,5.0,An Exquisite and Informative Place.,, January 2020
5,5.0,must visit museum,one of the best museums in Seoul.  Very easy to find get off at Ichon Subway stop on the blue line three stops from Seoul Station. the exhibits are constantly changing and they occasionally have international exhibits - I saw the hermitage exhibit and the Muesum d'Olreans Paris museum. very resasonable fees, December 2019
6,5.0,Very interesting,We went here by their hop in and hop off bus. The view is amazing and great! You will learn alot from their culture and history, November 2019
7,5.0,Outstanding museum ,"This museum is worth a visit both for the amazing building and the collections. The building is grandiose and the exhibition rooms are well designed. Everything is translated into English making it easy to navigate. The collections are remarkable, with the main focus being on Korean art from pre-historical times to early modern history. Easy access by metro. Allow enough time to visit the many interesting rooms.", January 2020
8,5.0,Tiring but worth it,"This museum is a must visit if you are a history nerd, or you're just interested in learning about our past and ancestors. It is not only about Korea as the 3rd floor is the 'world' history section where if includes historical facts and artifacts from India, rest of Asia, Egypt and Japan. Be prepared to walk a lot. There's water dispenser at every level so you can bring your bottle for refill.", January 2020
9,5.0,Free museum of Korean culture and history,, January 2020
10,2.0,A bit disappointing ,"It is Korea’s National museum and it’s a nice building with a few genuine national treasures, but it falls a bit flat.  It seems too sparse and many of the English descriptions are poorly done or entirely absent.  It also does not flow well and there were only a few really memorable exhibits. The Leeum Samsung museum is much better.", November 2019
11,5.0,Interesting museum,We visited to this museum in the morning so we had a chance to catch the English speaking guided tour. It was interesting and even outside of the museum there are lots of things to explore., November 2019
12,5.0,Beautiful museum ,We came here after visiting the Korean War Museum so we were pretty tired and still very jet lagged. This is a beautiful museum and I wish we would have taken more time to explore but we were just so exhausted! Worth seeing still., December 2019
13,5.0,Very informative,This is attached to the National Museum of Korea - didn't realise it was actually two different listings.... We spent just on 2 hours here combined and didn't even do a tour (missed the english guide by 10mins).  Lots of information and plenty to explore outside., October 2019
14,5.0,One of the great museum,, October 2019
15,5.0,National Museum of Korea,"In my opinion, I would place this museum in a world class category.  It is a magnificent structure that holds precious artifacts, historical documents and all else related to Korean cultural and history.  This is my second visit to this museum.  The first visit I attempted to start top down and took the free condense English tour.  I was not able to complete all floors and now several years later, I have returned and decided to start from the first level.  Needless to say, I reached up to the 3rd floor level before, I ran out of steam.  Even if you rented a translation device, it would still take you a good half of a day if not more to cover all floors.  Also they have beautiful grounds to explore and that too have a lot of artifacts around the building.  There is a good restaurant near the top level  to take a break.  So if you are into cultural and history this is definitely a museum not to be missed.  Better to break up your visit to two trips if you had the time.  Oh yes, there are some neat food trucks that you could eat just before you climb the stairway towards the museum local.", November 2019
16,5.0,Large collection of artefacts showing Korean history from pre-history to modern times.,"The National Museum of Korea is located in a park not far from Yongsan Station. During my stay the museum was very quiet with a small number of visitors. Some space was closed for preparation of a themed exposition, the permanent exhibition was all open. It is worth spending some hours here. The Museum shop has a nice collection of items at different price levels.", November 2019
17,5.0,let you guide by a guide in the Museum,, November 2019
18,5.0,"Great little museum, and free! ","This museum is adjacent to the Gyeongbokung Palace, so it's very convenient to visit. There's a cafe in the basement for light refreshments. A comprehensive display of the Joseon Dynasty that lasted for 5 centuries. A pleasant way to spend an afternoon.", October 2019
19,5.0,Excellent place to visit,Wonderful place to visit. Worthwhile experience. Very well explained exhibits and easy to follow explanations, October 2019
20,5.0,Very good & informative visit,, November 2019
21,5.0,Definitely worth a visit. FREE admission!,"One can easily spend a whole day here.  The museum is well planned and layed out.  The displays are well lit and presented with excellent information.  The main exhibition areas are free (charge for special exhibits) and there are places to eat (museum cafe and museum cafe prices).  It's just a really great museum and for the price it's a great way to spend a few hours, or to go back repeatedly (and in summer a way to beat the heat).  I used to live in Seoul and would bring people here.  I highly recommend this museum.", November 2019
22,4.0,"Interesting museum, great restaurant and affordable souvenirs",This national museum has an interesting selection of exhibits and isn't so big that you get 'gallery fatigue' when you're only halfway through. The restaurant is good for traditional Korean food at a reasonable price and I found the gifts in the museum shop were attractive and very reasonably priced., September 2019
23,5.0,A world class museum,, October 2019
24,5.0,Remarkable place to learn history of Korea,"The main building offerred free admission but don't miss special exhibitions at the library building (with extra fee which was worth the visit). I felt obliged as it was great enough to spend some money to support it. So, I bought some souvenir from the museum shop :) Easy to go there, just take a train to Ichon Station.", October 2019
25,5.0,Beautiful history ,, October 2019
26,5.0,Thoroughly recommended,So impressive how the museum is organised - you almost feel how it was like to live in ancient times.  Need at least a day to do it justice......, October 2019
27,5.0,A Beautiful Way to Spend an Entire Afternoon.,, October 2019
28,5.0,Ideal place for ones who love to learn about history and culture,The national museum is a must-visit when you are in a country. This is big so you need about 2 or 3 hours to discover., September 2019
29,4.0,A nice museum,"This museum has many different Korean artifacts and artworks. The first floor focuses on pre-modern and early-modern history in Korea (though no modern history section). The second floor focuses on calligraphy and artworks, while the third floor is mostly porcelain pots. I would have liked to see more history, especially of the modern period, but overall the museum has quite a lot of artifacts and is very extensive. The museum is free to enter and can be accessed via the Ichon subway stop. Worth checking out if you are in Seoul.", October 2019
