,star_point,title,text,Date of experience
0,4.0,Busking,The area is a bit small. A lot of buskers during the night. It is always crowded and happening. We spent few hours here. You can find lot of good restaurants too. Nice experience., October 2019
1,5.0,Some Soul from Seoul,Grab a piece of art to take with you. Some real gems here. Don't leave without a visit. Pricing is very reasonable and in some cases cheap for what you get. Get an old woodblock print!, June 2019
2,3.0,Worth a side trip... Maybe.,"It is a really small flea market selling crafts and other knick-knacks. Luckily, it is located in an area which is waaaaaay more interesting.  I really do not have much to talk about this place really. I guess if you are within the vicinity, you can drop by for a quick visit.", October 2019
3,3.0,Smaller than expected,The market was smaller than we expected with only around 20 -25 stalls on the day we visited. It’s in a very lively area with lots of shops and drinking places. Probably not worth a special trip but if you’re in the area..., October 2019
4,5.0,Hip and Happening street and shops,"First time here on a Chuseok holidays, I thought will be quiet but surprisingly NOT! The place is hip and happening with street performance about 5 different type to watch and support and you may tip them for some cash :) walk along the streets with so many ladies clothes,", September 2019
5,3.0,Not sure what I was looking for ...,"I came to the location after 1 PM that’s when the information said that it “opened” - but found ... a regular street of shops and stalls, and a few “buskers,” but certainly nothing that wasn’t open an hour before. I wandered pretty extensively, so I’m confident I was in the", June 2019
6,4.0,Worth visiting ,"Lots of things happening here - plenty of atmosphere- buskers, great shops  food stalls and even nicer cafes (where you can actually sit!)  Good prices here as it is in a university area and caters for kids with not a lot of money.", June 2019
7,5.0,More Great Shopping.,Another gem provided by our driver.  We met an artist who did wonderful oil paint reproductions of actual photographs for an very low cost.  We visited the market in the afternoon and paintings of our three grandkids and two of my favorite airplanes were delivered to our hotel, May 2019
8,4.0,Artsy Stuff All-Around,"Every time we visit Seoul, we always schedule a weekend to go to Hongdae Art Free Market. It is an open area where artists get the chance to showcase their talents thru stuff like jewelries, potteries, leather goods, clothes, postcards, paintings, etc. All designs are handmade.", April 2019
9,3.0,Hip and Youthful ambience ,"A place for youngsters and teens. Lots of apparel shops, cafes etc. There were teens performing K pop dance and songs. We went on a Monday so it was not really crowded. A must go place for the young and young at heart.  ", April 2019
10,5.0,Lively place,Lots of food and apparels store. The place is livelier with the younger generations vibes. It is a must not miss place to go visit when in seoul., December 2018
11,5.0,So much street food to try,Is totally different with Myeong Dong walking street. Selling different range of stuff and food. Must pay a visit when in Seoul. , November 2018
12,5.0,Market,You can find anything here and at reasonable prices! This area it's always packed! Been here so many times, November 2017
13,4.0,Amazing place for youngsters,"Highly recommended for youngsters who enjoy music and dance.. we went there on Saturday, quite packs with people.. those who got plenty of time can just sit back and enjoy the street performance and dance.. if ur lucky enough u may encounter guerilla date with kpop idol there", September 2018
14,3.0,nice place,"For college going crowd. they buy stuff like tops, purse, wallet, mobile covers, suitcases from here plus a few restaurants. May be more lively in evenings.", August 2018
15,5.0,Shopping street!,"A great place for shopping and enjoy street food there, cater more to younger generations thou, overall worth visits.", May 2018
16,5.0,Fun Shopping & Food,"I enjoyed my visit to Hongdae, shopping was nice but i enjoyed the street food very much ! Bought lots of face masks and some blouses.. There's magic & singing performances as well along the road. Will be coming back when I have the chance..", October 2017
17,3.0,"Small, not many vendors, everyone selling almost the same things/concept applied to different textiles or objects","I was expecting much more diversity in goods and designs when I read that there was an application to sell at the free market.  When I went, most were selling jewelry, some were selling leather goods, some textiles, some paper goods with original art.  some portrait drawing", April 2018
