,star_point,title,text,Date of experience
0,5.0,I love this place!,"If I ever return to Seoul, I will spend more than 1 day shopping here. It has variety and prices are very competitive.", December 2019
1,1.0,Mr,Not family friendly at their restaurants. Ate at the Seoul pork cutlet at the mall. Squeezed 7 into table of 4. Almost dropped my plates due to lack of space., December 2019
2,4.0,Great shopping,"You can get almost everything at Lotte outlet mall - from clothes, cosmetics to household goods.   We love the Lotte Mart. A lot of Korean snacks. The prices are reasonable too.   They process tax refund at check out counters. Very convenient.", November 2019
3,5.0,Amazing brand names at great prices at this bustling train station,Lotte Outlets Seoul Station provides visitors with a solid assortment of brand names at great prices., September 2019
4,3.0,Normal shopping center,Normal large store by Seoul main train station. Divide over 3 floors it has plenty of options of male and female clothing., September 2019
5,5.0,Good place for shopping,"This is very useful place for shopping if you have money and time. Many kind to closthes, shoes, glasses,...brand in the world.", June 2019
6,5.0,Craziness at Lotte Mart!,"Lotte Mart is a superstore where you can get high end cosmetics, snacks, groceries, household supplies and hot food. We went to get some Korean snacks and was shocked to find it packed at 6pm with mainly tourists who has suitcases to carry their purchases! Prices were reasonable", May 2019
7,3.0,It’s Okay.,"If you like digging around then you might enjoy. I wasn’t impressed. The local markets such as Insadong, etc., were much more fun and impressive because the local markets allow you to purchase local products locally made, often by hand.", May 2019
8,5.0,Heaven of tidbits and snacks,Convenient to shop for anything and everything.Located at convenient location whereby you can even courier back to your country after purchased with reasonable courier fee, October 2018
9,1.0,👎🏾👎🏾👎🏾👎🏾👎🏾not worthy to go,"The outlet is connected to Lotte Mart, I would say it’s mainly for tourists... the price is not cheap but the brands and styles are not attractive... if you are shopaholic, I recommend you to go to Hongdik or Myeongdong.... for the supermarket, I prefer Homeplus or local market,", January 2019
10,5.0,Must Visit in Seoul,"We took subway from our hotel myeongdong area to lottemart seoul station. We bought korean snacks, ramen, korean tea, maskers, wine, etc. You can try a lots of free sample here. The price is very cheap. We bought 3 bottles of wine @ 5000 won. You can find many kinds of korean", December 2018
11,4.0,The true outlet is outside the building,"There are very affordable sellers outside the building. The location is between Lotte Outlet and Lotte Mart. The outside area looks like a temporary flea market. But, they work there almost everyday. There are apparels, shoes, bags,... Most things are cheap and decent qualities.", December 2018
12,4.0,It can be a place to go do some shopping,"This mall is conveniently located at Seoul Station. It sells various big name brands as well as some lesser known brands.  We did buy some items here, but not really sure the prices were indeed discounted. Nonetheless, it is place to go do some shopping. ", December 2018
13,3.0,Good discount,"Went there as it listed in the shopping place to visit.  We bought something from North Face because it is a good discount. If you have a specific brand in mind and know what you are looking for, worth giving a try. It's conscience as it is located  next to the Seoul station. ", December 2018
14,4.0,Korean Holiday,"We browsed through a range of brand-name products which were heavily discounted prices at Lotte Outlets Seoul Station.  We were able to look through popular brands, such as Zara and The North Face, with up to 70 percent off.  Merged with Seoul station, this department store is a", November 2018
15,5.0,last minute groceries and souvenirs,this is a fantastic place for last minute shopping before leaving for the airport. Free luggage storage. Free boxes to pack your purchases. Lots of free food sampling in the supermarket - try before you buy. Immediate tax refund. Next to train and subway. Huge mall with a great, November 2018
16,2.0,"Avoid, avoid","In Seoul it is easy to shop ’til you drop. With so many options, how can you know where to go first? I can’t answer that question for you but I do know the one not to go at all would be Lotte Outlets. It is by far the saddest mall experience in Seoul. Good luck to anyone trying", August 2018
17,4.0,Nice mall in Seoul Station,Worth a visit if you are near Seoul Station and in the mood for shopping. The mall is clean and modern and large with lots of items on discount and there is also a special area that sells items on offer such as sports bags and caps when we were there.  The toys area was nice, July 2018
18,3.0,Not an outlet,This mall situated next to Seoul Station. Nothing big to shout bout. Just a normal mall. Discount on certain items but still consider expensive. Not worth to visit., October 2018
19,4.0,Not really an outlet but you can find everything you need here,"It's not like those big brand outlet stores that you see around, it has the basics, but it's not cheap. I just love going to the pet shop on the 3rd floor...that's it...", September 2018
20,4.0,Typical big department store,"Plenty of sections on high end products. Tax free for tourist, not sure though what's the minimum purchase. Staff are polite and helpful.", August 2018
21,3.0,Limited range,I was expecting to see a wide range of mid-range and designer things but instead found a very limited sale range at non-outlet prices., August 2018
22,3.0,Only have high class brand,"It's nice shopping Mall. Big and have lots and lots luxurious brand. Crowded. The price doesn't seems to be cheaper than anywhere else. So it's depends on your shopping preference. If you don't normally shop for branded items, then no point to go here, Better Myeongdong /", June 2018
23,4.0,Free luggage and locker before going to airport,Good to do your last stop shopping at the Lotte Mart here cos they have free luggage and lockers for up to 3 hours. No worries if you don’t have any luggage space left cos they provide a free packing area using recycled boxes. Tape is also provided free of charge., June 2018
