,star_point,title,text,Date of experience
0,5.0,Similar to Most Palaces but with its Own Personality.,"This place is seemingly like most palaces we have seen in Seoul. Speaking fro a design, layout and architectural pint of view. But historically speaking the Unhyeongung Palace has a rich history on its own.  The Unhyeongung Palace, also known as Unhyeongung Royal Residence, is a", January 2020
1,3.0,Lesser significance among other palaces ,"It is right in the middle of the city. Near a station . Tour guide recommended this place to accommodate my mother in law who is wheel chair borne. Compared to the main palaces in Seoul , this place is actually not bad. 30 minutes visit duration would be enough . Besides it is", December 2019
2,4.0,Quiet little historical landmark,Right in the middle of the city near the Anguk station. We were staying nearby and stop by to visit this quiet place before check in. , September 2019
3,4.0,Small and free to enter,This was our first palace in Seoul. It is situated just steps away from Anguk station via exit 4. We dropped by as we were too early for the tour in Changdeokgung and were surprised to find this hidden gem. It is not one of the main palaces but worth going since it is free and, July 2019
4,3.0,Small compound,"I visited this place as my hotel is nearby. Else I will not make it in my itinerary. It was once the house of Heungseon Daewongun, the father of King Gojong. Despite its location in the middle of the city, this compound remains peaceful and quiet. It is a small complex, with a", June 2019
5,3.0,It's free,"Go to Anguk station, it just 3 minutes walking distance from the station. The entrance is free. Please see pictures below for their opening time. It's a small and cozy palace.", July 2019
6,3.0,"If in the area, stop by","This would not be a ""destination"" palace, but if you are in the area it is worth stopping by for a quick stroll. Admission is free of charge and an English brochure is available at the entrance to provide orientation and historical perspective.", June 2019
7,4.0,"Small Temple, Interesting to Explore","It doesn't have the grand of Gyeongbokgung Palace but if you're looking for a grand palace without the swarming tourist, here's the place. It's really quiet, with only few people around. You'll see family taking professional photos in traditional clothes, school students going", January 2019
8,5.0,"Quite, peaceful, and historical place","This place used to be a home of Gojong, 26th King of Joseon Dynasty in the late 19th century and was the house of his father, Heungseon Daewongun, who actually ran the country when the king was too young to rule.  This is a small place. Nothing much going on (except some events", January 2019
9,3.0,Pleasant buildings,"My first experience of Korean history. It's a nice little palace which has been wrll naintained/restored and which is of interesting design. Some rooms contain some pictoral or other represenntation of the period, which makes it a bit more interesting. Its free so easy to pop in", April 2019
10,3.0,Just an old residence building,It's called palace but it's not a palace. Just an old residence building. It's beautiful and free of admission., March 2019
