,star_point,title,text,Date of experience
0,3.0,Don’t bother in Winter,"Really cool place but if you’re travelling in Winter I would skip it. It’s not the same, very dull to see. In summer it’ll be a better  experience for you. ", January 2020
1,4.0,It is good to see at night,I strongly recommend you to visit it at night and see another Seoul in the light. It brings a new experience. The street is good for wandering and see the vehicles and other building around. , October 2019
2,4.0,A nice walk over the city,"A pleasant walk over the the hustle of the city. Markets are sometimes held as at the weekend. It has a nice view of Seoul station, especially if you want to watch the sunset over the city.  Its also nicely lit after dark. Usually a few people walking about and taking photos,", September 2019
3,5.0,A Garden in the Air,"Like the New York Highline, this old roadway has been rebirthed as an above street garden walkway. As you proceed along, the vistas open out into a wide expansive view around Seoul station. If you’re lucky someone, maybe you, will be playing one of the several upright pianos", October 2019
4,4.0,Nice outdoor space in an otherwise very urban city ,It’s a bit like the NY Highline except more concrete. Nice way to get between areas of the city and avoid the traffic. , October 2019
5,4.0,Seoulo highline,"A bit like the NY highline, this is an urban walkway created from a disused rail line that allows you to walk through the downtown area of Seoul unimpeded by traffic.   What a simple but brilliant idea; I hope more cities copy it. There are pleasant features there (like a piano)", September 2019
6,5.0,An Airborne Oasis,"Take the walk at night.  The soft glow of the planters and occasional music along the way are good for the soul, an airborne oasis above the rush of cars and trains. During the days you may come across a player at one of the four or so pianos along the route.  And the blooms are", July 2019
7,3.0,Overhead garden bridge,"It's an urban garden that's above the roads. You get a good view of Seoul Station (both old and new). If you're trainspotter, you can look at trains coming in and out of Seoul Station", July 2019
8,4.0,Great that Seoul followed Manhattan and converted this elevated highway section!,"The walkway is not very long but nice, with interesting trees and many pianos, plus a few interesting views.", July 2019
9,5.0,Wonderful little walk,"A quirky elevated garden built on an overpass above the busy Seoul streets. They provide free umbrellas to borrow whilst enjoying the walk and protect yourself from the sun. There are plenty of different varieties of plants, a nice area where mist is sprayed to keep cool (plants", June 2019
10,4.0,"Whimsical, Botanical and No Traffic Lights","We were attracted by the lights at first, around midnight near our hotel in Seoul station. Taking those lighted stairs revealed at first a nice potted garden with each pot labeled with the latin botanical name for each plant. As we continued our walk, we found more than plants -", June 2019
11,5.0,"Skip DDP, go here","It is probably the most beautiful walk to take in the night. The old Seoul Railway station is in lit up and so is the new one, not to mention the sky walkway. It is such a wonderful place to wander. Simply go!", June 2019
12,4.0,Nice Elevated Walkway,"This was an elevated walkway that was more than just glass, metal and concrete.  Everywhere planter boxes were filled with different types of trees, flowers and plants. All labeled in both Korean and Latin and some in bloom.  It made the walk more pleasant getting to Seoul", May 2019
13,4.0,Our Mini Family Spring 2019,Seollal was my wishlist back in 2017 but only managed visit it this year.It was just infront of our 2nd homestay and at the back of Namdaemun gate 5.It was nice walking along the seollal with plants along with it and since it was cold during our visit we decided to have early, May 2019
14,4.0,Passing by sightseeing,Calling this an overhead bridge would be a severe understatement! There are tons of plants here with their scientific names and korean names. The view of the city at night wasnt so bad. There are pianos for ppl to use if they wish. The signages are all projected onto the floor, May 2019
