,star_point,title,text,Date of experience
0,5.0,Superb! Chose your level,"Amazing place we wanted to do it for fun enjoying and we asked at the entrance the forest Guard what to do. I ll add the map and the beautiful pictures of the temple there. A big harder at the end for non sportive but OK. Something to do for the view of the city from there, the", February 2020
1,5.0,"Easy hike, safe for solo hiker.","It is a relatively easy hike even for those without hiking experience. The trails is easy to navigate, it should take not more than 6 hours (return trip) for beginners. The only difficult part is near the peak due to steep climb.   Went there in late October when the leaves", October 2019
2,5.0,great escape from the city,"great hiking and scenery. Peaceful. AFAIK, it's a completely healthy and wholesome day out in nature.", February 2020
3,5.0,Well worth checking out,I arrived into Seoul at the New Year celebrations and found that the transport was fully booked and everything in Seoul would be closed. the lady at the hotel recommend this place. I went more for something to do while waiting for my flight the next day but was so pleasantly surprised. Its a beautiful National Park with really really nice hiking. The top rock scrambling is also fun if you aren't afraid of heights. it ended up being one of the highlights of my trip! If you like nature then I really recommend it., February 2020
4,5.0,One of best trekking trails,"Four of us took subway and continued with bus to the place. We overestimated that it is easy trail but the fact very tough in cold and partly snow which made it slippery. The best trail we had with scenery, stones, frozen rivers and finally we reached Bogungmun gate one of the castle’s gates. Another tough and different going down and took us 5 hours to complete.", January 2020
5,5.0,Beautiful hiking!,It's amazing that there is accessible hiking within the heart of Seoul. Different seasons offer beautiful scenery and breathtaking views., January 2020
6,5.0,The view is worth it,"Come prepared with: water, food, good hiking shoes, and a healthy respect for the difficulty of the trail. I, a naive fool of a tourist who reluctantly works out 3 times a week, thought we could start our hike at 11am, pull off the short “difficult” trail (we did the trail to Baegundae from the fortress entrance to Ui-dong) in shoes with no grip whatsoever, and chill out at a cafe by 5pm. In early January. I slipped on ice twice, got in the way of many other local hikers who had clearly planned their hike better than I did, ran out of water at the peak (which was halfway through the trail), and minced my way down the snowy part second half with very cheap strap-on crampons (4-pronged, KRW7k from a roadside stall near the first entrance, I probably could have haggled). We eventually made it out of the park at 530pm. Which was sunset.Don’t be me. Plan your hike. Be as awesome as this view.", January 2020
7,5.0,Bukhansan National Park,Travelled to Bukhansan national park with my parents during winter (dec 2019). Pleasant atmosphere and serene hiking experience. Would recommend making a day trip up to enjoy the fresh air:), December 2019
8,4.0,Demanding mountain hiking,"You'd better be well equipped to hike up to the peak of Bukhansan as it is quite a demanding trail.  However, you will be well compensated by the beautiful scenery!  Take enough water as there is non to buy on the way.", November 2019
9,5.0,Various trails available to reach the highest peak Baegundae,"Depending on your accommodation, there are different trailheads to reach the highest peak Baegundae peak. I personally started at Bukhansan Information Center where there are two different trails. The difficult (steeper) trail is just under 3km while the easy trail (didn’t attempt it) trail is slightly over 4km. On the difficult trail, there are a lot of steps, and you need to use the steel cable to overcome the vertical gaps at some point of time. When you finally see some walls, it means you are nearing the peak. To actually reach the peak, you need to use the steel cables to pull yourself up either the slopes or the steps. If you arrived late in winter, there’s going to be a long queue wanting to take the steps cos the slopes are just too slippy. Regardless the view at the peak is magnificent on a clear day. I took a third trail down the eastern side of the mountain to have a different feel of the mountain. Have fun hiking.", December 2019
10,5.0,beautiful hike right outside the city!,Super easy to get to - just take the bus it's about 40 minutes from Insadong. Beautiful trail and pretty views that you can see from the guard's tower/wall area. I did not climb all the way tot he top of the mountain as I did not have that much time. The nice thing is there are many trails so you can walk for as long or as short as you like. Definitely worth  checking out!, March 2019
11,5.0,A challenging hiking place,"Easy when it is at the beginning part of the mountain. However, it gets really steep and quite dangerous when reaching the summit of the mountain. Do get proper hiking equipment such as hiking shoe as sport shoe is too slippery. Spend 4 hours going up, and 4 hours down. Never climb down during the evening as it gets really dark and dangerous. Overall it was a great experience, would definitely want to go back again.", October 2019
12,5.0,Great and challenging hiking,"Don't be fooled by the casual demeanour of the Korean hikers, and the neatness and cleanliness of their equipment. If you get up into the peaks of Bukhansan you may find yourself descending a cliff with only a steel cable or an iron bar to hold on to. Safety ropes are for sissies and westerners, apparently. But it is beautiful to be out among nature (but solitude is not guaranteed, you may find yourself in a throng of Korean hikers). I strongly recommend October to see the red maple leaves, so different than the North American maples. Some parts are accessible by subway (Dobongsan and Mangwolsa stations) and others by bus. Anything you need before (such as lunch or a forgotten item of clothing or equipment) or after the hike (such as food and beer) can be purchased between the subway stations and the mountain.", October 2019
13,5.0,Prachtig!!,"Een van ‘s werelds populairste hiking trails is Bukhansan Mountain.Dit is een prachtig berglandschap, vlot te bereiken met het openbaar vervoer vanuit Seoul. Het meest uitgelezen tijdstip voor zijn beklimming is oktober tot november, vermits de herfstkleuren het landschap dan in een schilderachtig tafereel omtoveren.Er zijn meerdere trajecten  mogelijk, doch de mooiste tocht is deze van Bukhansanseong Fortress tot aan Baegundae, de hoogste piek. Een pittige wandeling waarbij het laatste deel zelfs wat avontuurlijk is. Om de steile paden te beklimmen zijn de staalkabels die aan de rand van het pad gespannen zijn een welkome hulp.  De fenomenale uitzichten van op de top maken de inspanning meer dan waard. Als het meezit met de smog krijg je een uitzicht over heel Seoul en omstreken. Wauw.Afdalen kan je langs de andere zijde van de berg, langs de oude stadsmuren. De tocht neemt zonder pauze zo’n 5uur in beslag.One of the world's most popular hiking trails is Bukhansan Mountain.This is a beautiful mountain landscape, easily accessible by public transport from Seoul. The most suitable time for his ascent is October to November, since the autumn colors transform the landscape into a picturesque scene.Multiple routes are possible, but the most beautiful trip is from Bukhansanseong Fortress to Baegundae, the highest peak. A tough walk where the last part is even more adventurous. To climb the steep paths, the steel cables that are tensioned at the edge of the path are a welcome help. The phenomenal views from the top make the effort absolutely worthwhile. If there is not too much smog you get a view of the entire Seoul area. Wow.You can descend on the other side of the mountain, along the old city walls. The trip takes about 5 hours without a break.", November 2019
14,5.0,Baegundae Peak - worthwile,"Easy to get to the start of the hike via metro and bus (Gupabal station, line 3, exit 1 followed by 704 bus). I did the gorge path up which I understand to be slightly more difficult. Yes it was tough going, but so worth the experience at the top. I went at 8am on a Monday morning so there were very few other hikers. The most worthwhile day in Seoul!", November 2019
15,5.0,"Amazing view, climb not awful either","Let me get this straight, I'm not a climber and I haven't been to the gym in over 3 years. I have a decent staminia though. Not having a fear of heights was also helpful in my case.When visiting Seoul last summer, I decided to climb Baegundae peak because ... why not?I was wearing shorts, stockings and $5 primark shoes which were almost falling apart: perfect climbing gear, right? I was smart enough to pack 2L of water and lunch though. I went on a Monday I believe around 9:30 AM. The park ranger was super kind to me, but he made fun of my shoes lmao. He provided me with a map and drew a route for to climb. The first 1,5 hours up were AWFUL. I'm sure ANY other way up would have been better, but I spent the first 1,5 hours climbing uneven, very high stairs and it was almost bad enough for me to quit. During this period I only passed a couple of other people, which was really odd to me, since in other people's reviews I read that the hike is always busy.I started at the Jeongneun parking lot and made my way up to Youngchusa. This part is in the middle of the forrest and this is the part where I was just doing nothing but climbing stairs. I passed Daeseongmun and Bogungmun and this part was super nice, literally like taking a walk in the park. I decided to continue. The forrest ended and very suddenly I was confronted with how high up I was as I was on the edge of a cliff. It was very intimidating at first, but I soon got an adrenaline rush and was excited to make my way up. The next part I spent climbing on all fours over huge rocks and pulling myself up. I didn't find this hardly as draining as climbing the stairs though, and it was honestly very fun.  The view from Baegundae peak is kinda unreal and it was really relaxing to sit down and eat my lunch. The locals were also super nice to me and pulled out their best english skills to have a conversation with me: why are you alone? Why are you wearing these shoes? The park ranger had told me to make my way back down to Ui-dong, which I think took me about 1,5 hours. The climb down was really nice and I came across a small shop, where I purchased some more water. There was also a traditional-style restroom which is not for the squeamish, but hey, I had to go after drinking all that water. After arriving in Ui-dong, my very sweaty self made her way back to the nearest subway station and went back to Hongdae.Over all, the walk was really nice after it was more than just climbing stairs. The view is beautiful and the adreneline rush is real. Not sure how difficult it is, since I haven't done a lot of hiking in my life, but for someone with average stamina it's deffos do-able.", August 2019
16,4.0,A tough climb but worth the view.,"A would say you need to have decent decent footwear and I recommend padded/gripped gloves as well. In the later parts of the hike you have to climb over boulders and pull yourself up smooth rock whilst holding onto a wire rope. Gloves certainly made it easier. The views from the top are amazing, some of the best views of Seoul, and it really gives a scale of how big the city is. The down side though is getting there is a chore. The subway station that is closest is still bus ride away, and its a very popular route and you will be waiting a very long time to get on the bus. I decided to walk to the entrance to the park, which I would not recommend. Also there are multiple routes to the top, and I couldn't find any kind of visitor centre at the bottom to get a map.So when you start heading up there is no way of knowing if your are going up a harder route or an easy route. And in fact since the routes criss cross its very easy to go a much longer route. Also the ascent is mostly covered by forest so you really don't appreciate your altitude. The first time you come out of the forest you look out over a cliff and it really hits you hard. I'm not scared of heights but that sudden look over a cliff face still came as a shock. I would say its a reasonably tough climb as well. I wouldn't recommend trying to climb this unless you hike regularly.", September 2019
17,5.0,Beautiful,It was really gorgeous. I love walking around and drowning in the beauty of nature. Fresh air and nice weather thou, September 2019
18,3.0,You need to be fit for the climb up,"Its amazing that older Koreans of 60+ age can climb the Bukhansan mountain with ease. The climb is quite steep and rocky. The trails are not always that clearly marked out. You definitely need good hiking shoes and walking sticks will also be a great help. Don't forget to bring food and water. You can fill your water in streams on some of the trails. Toilets are few, far and minimal. Its something different to do in Seoul if you are fit for the climb.", October 2019
19,5.0,Experience Korea,"If you like to hike, or simply take a long walk in nature while staying in Seoul, this could be the answer for you. Quite near the city . Nice views. You should bring along comfortable hiking shoes.Plan a half day; bring a snack/lunch.", September 2019
20,5.0,Wonderful hiking ,"We are a family of four with two children (4,7). We started hiking up towards Baegundae Peak, however with the 2 kids we made it with in about 1.5k from the top. My 7 year old was fine, but my 4 year old had to be carried by daddy the further we went up. The hike was just lovely...wonderful smells, fantastic views, the nature was just gorgeous. We hiked about 4.5 hours with my kids. Stopped for lunch break (brought lunch) half way. Even if you don’t hike, I think the park is definitely something to visit to leave the hustle and bustle of the city.", October 2019
21,5.0,Beautiful spot...,Bukhansan National Park is a beautiful spot with spectacular views looking up and down... a nice reward during and after an enjoyable hike!, August 2019
22,5.0,Hiking to the Peak of Baegundae Mountain,"Great mountain hiking, spectacular views over the city of Seoul and just a quick transit from the city. We can see Seoul city at the top of the Mountain but the weather just a little bit cloudy. View the weather cast before hiking up .", October 2019
23,4.0,Then need better maps,Brilliant hiking but quite a few climbs. We did not get lost but were never where we thought we were.Lots of friendly people. Take more water than you would expect. Easy to get to from the metro - just follow the other walkers, October 2019
24,5.0,gorgeous views,"Spent the afternoon hiking this amazing area.  Vigorous hiking, so wear good shoes.  Views of Seoul are spectacular", September 2019
25,5.0,Fantastic hiking and great views,"For those who enjoy hiking, this is a great way to get the legs moving and see some great views of Seoul from above. I would warn that the hike is tough, so only recommended for those with hiking experience.I entered at the West side by taking the subway to Gupabal, then walking 30 mins to the park entrance (You can also take bus 704). I then hiked to the Baegundae peak via the ""easy"" route (as opposed to the ""expert"" route), then came down the mountain on the East side, eventually leading to Bukhansan Ui subway station. The whole hike took around 6 hours.Make sure you take plenty of water and snacks as there are no places to buy these after around 1km in. On the way down, there is a shop selling drinks, snacks and basic pot-noodle style meals at the Bukhansanseong fortress on the East side of the peak.Entry to the national park is free. Make sure you wear good hiking shoes as the terrain gets tough towards the top.", October 2019
26,5.0,A great way to take a break from city touring,Wear shoes with good treads and head to the mountains. We loved our day hiking and  would recommend this area to anyone who enjoys beautiful hiking trails., September 2019
