,star_point,title,text,Date of experience
0,4.0,More locals than tourists,This young and vibrant shopping district has more locals than tourists compared to Myeongdong. There are more shoppings and it is a good place to understand the local culture. There are no lack of restaurants in Hongdae., November 2019
1,3.0,typical korean eating/drinking area,"a typical korean college area, sometimes super crowded. it has some street performers and unusual shops but basically it's a place with the typical korean socializing and eating/boozing culture.", February 2020
2,5.0,Vibrant and Trendy,, January 2020
3,5.0,Young people heaven,, January 2020
4,5.0,A street of youths !,Lively youths and cute fashionable cafes and shops along the streets where the local youths hangout ., December 2019
5,4.0,Trendy shops and side streets,"This place is worth a visit, we bought three jumpers for around £6 each and the quality was pretty good.  Lots of cheap clothes shops and boutiques.", December 2019
6,5.0,Lively neighbourhood with loads of eateries and shops,"This is a nicer place to eat and shop compared to Myeongdong. Things here are much cheaper. We tried the Noonaholdak Oven Baked chicken - it was delicious! Pauline Pancake which is closer to the university area also is a must must try. The pancake is so soft, fluffy, light and melts in your mouth!", December 2019
7,5.0,Nice trendy place with youngster ,, December 2019
8,5.0,"Young, Fun, Cool","If I only had one night in Seoul, this is where I'd go, no question.  There's shopping, dining, street food, arcades, bars, clubs, photo booths, noraebang (karaoke rooms), and I'm sure so much more that I didn't see!", December 2019
9,5.0,Vibrant street filled with shopping and performance,Really nice shopping street especially at night time when the shops are fully open and talented performers lined the street showing off their dance moves and singing talent. Great place to shop for apparels and accessories., December 2019
10,5.0,5/5,"A wide plethora of food options ranging from fusion to authentic korean food. Do not expect any luxury shopping but a great place to look for affordable items to purchase, especially when it comes to korean snacks and smaller accessories", November 2019
11,5.0,Super hip vibe,"We came in a Friday night for dinner then we strolled and soaked up the local vibes.  There were lots of street performers: singing, K-pop dancing, etc. Lots of street food and pop up vendors.  Enjoy the street culture.", November 2019
12,5.0,Great Place to Checkout!,"This is an incredible area of Seoul worth checking out. If you are young and visiting Seoul for the first time, I would also suggest staying in the Hongdae area, it's really never a dull moment here even at night time. Amazing restaurants that are very affordable, cheap street food and of course arts as well. You can also check out the Hongdae Free Market on Saturdays.", December 2018
13,5.0,lively and great for teenagers,"it was a ncie street, full of cute lil things.  it is basically for teenagers especially for girls.  They have many quaint lit shop that sell cosmetic, jewelleries, accessories and clothings too.", December 2018
14,5.0,nice street,, October 2019
15,4.0,Hongik University Peonpeon Slime Cafe,, April 2019
16,5.0,Very Chic,"This area has a California Berkeley University flare. Diverse eatery’s, beer, coffee houses, etc. The metro stop is in the middle. A great kick back place a cute walking area.", October 2019
17,5.0,Lively!,"Pretty cool. Lots of activity. Right behind  and parallel to the street, in the evening, it is bustling. Lots of people, restaurants, and K-Pop bands showcasing their skills!", October 2019
18,4.0,Gotta get some street food,"Plenty of good people watching, shopping, and eating to do here. You can walk for a while and eat your way along. Fun way to spend a couple hours exploring some of the local area.", October 2019
19,5.0,"Shopping, food and so much fun","Hongdae shopping street comes alive at night. Highly recommended to stay near the area if you enjoy street food with reasonably priced restaurants, fashionable streetwear, clubbing/bar hoping and noraebong (karaoke rooms). Everything night is a Friday night so a warning to those who don’t enjoy crowds and noise until the wee hours of the morning.", November 2018
20,4.0,Student town,"Lots of food and bars, very reasonably priced, also good for shopping. Much busier then Ewha Women’s University. A must visit spot.", October 2019
21,5.0,Amazing Food,"There is food all over this area, From Korean BBQ, to Sushi, to Bibimbap, Coffee Shops you name it. My personal favorite is Bibiri for Affordable Delicious Bibimbap. It is in a basement and hard to find, but totally worth it.", October 2019
22,5.0,"Great Fun, bustling nightlife","Great Chicken and Beer restaurant, great Bars, for the young at heart. Crowded but great vibe with a huge variety of places.", October 2019
23,4.0,Very good crab restaurant in the area,We visited the area solely for the purpose of having a crab dinner at the restaurant called Kim & Kim.  If you like giant crab this is a good place to go.  It is near the station on Line 2., October 2019
24,3.0,Don’t go in the monrong,Hongdae I’m sure is a great and lively place to visit. We made the rookie error of going at 9.30am one Sunday. It was a ghost town. I guess it wakes up in the afternoon and certainly the shops were closed until 11.30. So just time your visit accordingly!, September 2019
25,3.0,Freshmen ,Crowded with freshman age people. In the morning you can shop for a bit and at night you can also club here., September 2019
26,5.0,Place where the art is start,In here you can enjoy so many performances by the young korean in the street. Also the stores and food that they sell in here are a lot. So you can have a lot of selection of food that you can enjoy. This place is also heaven for the people who likes shopping., September 2019
27,4.0,Young and Vibrant ,It’s an area full of university students. You can feel the vibe and energy. Relaxing area to shop and dine. I enjoy sitting in the café while the rest shop., September 2019
28,5.0,hip and young,The Hongik University Street is full of young people. If you look for some fashionistas its the place to go., October 2018
29,4.0,Garden theme cafe and shop!!! Inner peace ,, August 2019
30,5.0,Great Vibe,I was on my way to a workshop and accidentally ended up in this area.  I love the park area and all the people!  Great young vibe without it being overwhelming., August 2019
31,5.0,Unique creative atmosphere!,"Very interesting, peculiar, dynamic district of Seoul. A lot of youth, creativity, music. Lovely cafes and youth clothing stores. I think that next time I will stay in this area.", July 2019
32,3.0,Typical shopping for cheap clothing and souvenirs.,"The street is full of stall vendors selling unbranded , hip and mod clothing for the 20 somethings.... The quality is above average for these types of stores. The value was pretty good considering the USD vs KRW exchange rate.", August 2019
33,4.0,Large Beautiful Landscape and Facilities,"One of our travel mates with teaching the summer session and we went to support him a give a brief presentation on Criminal Justice.  They university was so happy that we volunteered our time they gave us a takeaway good bag and provided us with dinner.  such a great experience, top quality staff.", July 2019
34,5.0,"Young people, Busking, Restaurants and Shopping area","The street is located near the university so there're a lot of young people. There're so many busking and it's really fun to watch them perform singing or dancing. There're a lot of stores, cafe and restaurants. I really enjoyed the area.", April 2019
35,5.0,Great vibe,"Visit in the evening/night time, great vibe, lots of shops and food, and street performers, cafes, karaoke, should have a visit.", July 2019
36,5.0,Too Convenient - 太方便了,, July 2019
37,5.0,Good vibes!,"Lots of energy and lots of people hanging out at night, with live music and street performances - this street is hip for the university crowd. Throw in an abundance of quirky shops, cafes, restaurants and clubs, and you can start feeling younger yourself. So go feel the energy - it's contagious, and free!", June 2019
38,4.0,Stayed 3 days here - Truly korean,, June 2019
39,4.0,Must see,, July 2019
40,4.0,2nd time visit,"Lots of teenager or young guys there, street performances, lots of restaurant, coffee shop, and cosmetics shop, accessories and everything. Love to visit this places , so go 2nd time because it is easy to find great food and lots to buy", June 2019
41,5.0,best place to hang around in the evening,very lively street where you can see a lot of street performers every night. on top of that it is full of small bars and restaurants and definitely worth checking out., June 2019
42,4.0,Go at night,"That whole area is very busy and bustling, but it gets interesting once the sun starts setting and different people start performing. A fun place to spend time or sprint through if you have seen it once too many times.", June 2019
43,5.0,Holiday,"Blown away by the vibe of this place. I am 72 years old and this place excited me. Street performances, shops, bars, restaurants and crowds make the atmosphere electric. Easy to walk and spend a few hours just observing. I walked till 10:30 pm and the place was jumping. Furthermore I never felt unsafe. Put it on the must do list. Excellent.", June 2019
44,5.0,Must visit esp if you travel with teens,My 16 yr old son absolutely loved the vibe here. Lovely place to walk around and the atmosphere is different in the day and evening. There are always a lot of teens ganging around the place. Couple of vintage stores to check out and 3 animal cafes located within walking distance. Do visit Bau House (loads of friendly dogs) and Meerkat & Friends cafe. Plenty of BBQ choices and street performers. The place is packed weekends night and abuzz with excitement till post midnight., June 2019
45,4.0,Interesting street,"So much happenings here when we visited on a Saturday. There are so many streets performances by various individuals and they are all quite good. Food aplenty and lots of shops selling clothes, cosmetics and spectacles etc.", June 2019
46,5.0,Fun performers!,, June 2019
47,3.0,Great place to shop,Will go again as it is a good place to shop. Things here selling at reasonable price. Good for girls who love to shop., June 2019
48,5.0,Hongdae,"get out from subway Hongik univ u'll find Hongdae street activities n nice bbq pork n beef , crowded !!!", June 2019
49,5.0,My #imightSEOULyou trip @Hongik university,If you go to seoul its a must to go here. You can see young people performing song or dancing its really entertaining., May 2019
50,5.0,Good place ,"Good place for shopping or meeting. Lots of shop with variety of goods and things to eat. In the afternoon, there are lots of street show; dance, music, etc. Some shops close late at night.", May 2019
51,4.0,Full of people.,, March 2019
52,5.0,Lots to see and do,, April 2019
53,5.0,Free drinks!!,Come join our parties in Club Vera in Hongdae! For free drinks and free entry contact me on kakaotalk: jadawelin or dm me on instagram @vera.jada !!!, April 2019
54,5.0,AMAZINGGGGGG,, April 2019
55,5.0,"Great area for eating, drinking and a night out",, April 2019
56,5.0,Cool vibes and lots of good eating places,Vibrant feel and a lot of shops to see and good restaurants to eat at. The train is conveniently located and it's near to clubs if one likes to check out the night scene., March 2019
57,5.0,"K-pop groups street performances, food & shopping",, April 2019
58,5.0,Buzzing with life,"All tourists should experiene hongdae street. Great for shopping, eating out and also for watching performances. (great for nights out too but I dont go to bars/clubs) They usually take place from 6pm-10pm, mostly on weekends but you can also catch some great performers on weekdays. I enjoyed spending my evenings in Hongdae", March 2019
59,4.0,Cool street.  Always something going on.  Tons of restaurants!,"There is almost always something going on here.  Day or night.  Live music in the street.  Other types of street performances, too.  Restaurants galore.  Street food.  Definitely a young crowd, most of the time.", March 2019
60,4.0,"Hip vibe, great street foods & shopping","If you want to experience a young & artsy vibe, you must visit Hongdae. There are street performers, yummy street food, sale shops galore, etc. Really exciting vibe! Next time, I will get a hotel near Hongdae so we can spend more time experiencing their night scene. Can't wait!", March 2019
61,5.0,Lively street full of youngsters! ,"Hongik University Street, also known as Hongdae is a very lively shopping street, similar to Myeongdong shopping street. It’s an area in which many youngsters hangout with their friends. There are many shops at Hongdae, along with a ton of Korean Barbecue restaurants, and traditional Korean restaurants.", March 2019
62,5.0,Another vibrant place! ,Love the vibe at this place. I was fortunate enough to visit this area on a Saturday night. It’s filled with people and buskers. The buskers put in their heart and soul in their performances.A nice way to spend a Saturday evening., March 2019
63,5.0,Happy vibe!,, March 2019
64,5.0,1 st time seing street show,, March 2019
65,5.0,Great night out ,You 100 percent need to go to this area during your visit to Seoul. It’s brilliant and has really good atmosphere., March 2019
66,5.0,Awesome street dance party,Me and me family especially my teenage kids enjoyed the various dance groups and singing groups and artists performing at Hongik University Street. There are also several food options and shopping!!! Super enjoyed it!, October 2018
67,5.0,Fun place to be!,"Great vibe and lots of energy on these streets.  Great expressions and performances.  From what we experienced on a weekday in November, this place was quiet and like a ghost town at 9am.  Things started perking up around noon, then came alive in the afternoon.  We didn't stay for the evening, but imagine it must have been a big block party all over.", November 2018
68,5.0,Studied here for exchange!,"I have exchange with Hanyang University during the summer here. It is nice place as there are lots of cafes, restaurants and things to do! Also, Han River is nearby and I love to run there in the morning.", July 2018
69,4.0,Too crowded,"It was just too packed. Lots of great restaurants there and cheap place for great clothing. Also I have to love the ""butter"" shop inside the Hongik Station (near exit 6 if you are interested).", June 2018
70,5.0,Buzzing with great energy,"I absolutely loved roaming around this street. Although it is very busy (which was surprising with the temperature being below zero) I never felt overwhelmed by the crowd as I often do in other places. It is so full of life, with street performers and food vendors and plenty of good (and affordable) shops lining each side. The street performers were young dance groups and musicians, which were much more enjoyable than say, the robot people in Times Square or the kazoo men in Barcelona; these performers were genuinely entertaining. If you are in Seoul, it is worth spending at least a day in this lively neighbourhood.", February 2019
71,5.0,Hongdae is the living heart of Seoul,"Always full of people, lights, music and such. Anytime of day and night you will find animation here, it's really a trendy place.", February 2019
72,5.0,Nice to walk around,"It's definitely a tourist place when you visit Korea, although it might peak sometimes it is worth to walk around. A shopping paradise, have a break, walk around. Let yourself missing in the area.", July 2018
73,5.0,Lively street,Lovely and lively street with loads of restaurants and shops. Gets really crowdes in the evenings especially on weekends. Still safe and interesting place to hang out!, January 2019
